PathID,PathString
66,n94->n84->n85->n75->n76->n66->n65->n64->n63
67,n94->n84->n85->n75->n74->n64->n54->n53->n63
68,n94->n84->n83->n82->n72->n71->n61->n62->n63
69,n94->n84->n83->n82->n72->n73->n74->n64->n63
70,n94->n84->n83->n73->n74->n75->n65->n64->n63
71,n94->n84->n83->n73->n74->n64->n54->n53->n63
72,n94->n95->n85->n84->n83->n82->n72->n62->n63
73,n94->n95->n85->n84->n83->n73->n72->n62->n63
74,n94->n95->n85->n84->n74->n75->n65->n64->n63
75,n94->n95->n85->n84->n74->n73->n72->n62->n63
76,n94->n95->n85->n75->n74->n84->n83->n73->n63
77,n94->n95->n85->n75->n74->n73->n72->n62->n63
78,n94->n93->n83->n84->n74->n75->n65->n64->n63
79,n94->n93->n83->n84->n74->n73->n72->n62->n63
80,n94->n84->n85->n75->n74->n73->n72->n62->n63
81,n94->n95->n96->n86->n85->n75->n65->n64->n63
82,n94->n95->n96->n86->n76->n75->n65->n64->n63
83,n94->n95->n85->n75->n65->n55->n54->n64->n63
84,n94->n95->n85->n75->n65->n64->n74->n73->n63
85,n94->n93->n92->n91->n81->n82->n72->n62->n63
86,n94->n93->n92->n91->n81->n71->n72->n62->n63
87,n94->n93->n83->n82->n81->n71->n72->n62->n63
88,n94->n84->n85->n86->n76->n75->n65->n64->n63
89,n94->n84->n85->n75->n65->n64->n74->n73->n63
90,n94->n84->n83->n93->n92->n82->n72->n73->n63
91,n94->n84->n83->n82->n81->n71->n72->n62->n63
92,n94->n84->n74->n75->n65->n55->n54->n64->n63
93,n94->n95->n85->n86->n76->n75->n65->n64->n63
94,n94->n93->n92->n82->n81->n71->n72->n62->n63
95,n94->n93->n92->n82->n83->n84->n74->n73->n63
96,n94->n93->n92->n82->n83->n73->n74->n64->n63
97,n94->n93->n83->n84->n85->n75->n74->n64->n63
98,n94->n95->n85->n84->n83->n82->n72->n73->n63
99,n94->n95->n85->n84->n83->n73->n74->n64->n63
100,n94->n95->n96->n86->n85->n84->n74->n64->n63
101,n94->n95->n96->n86->n85->n75->n74->n64->n63
102,n94->n95->n96->n86->n76->n75->n74->n64->n63
103,n94->n93->n92->n91->n81->n82->n83->n73->n63
104,n94->n93->n92->n91->n81->n82->n72->n73->n63
105,n94->n93->n92->n91->n81->n71->n72->n73->n63
106,n94->n93->n83->n82->n81->n71->n72->n73->n63
107,n94->n84->n85->n86->n76->n75->n74->n64->n63
108,n94->n84->n83->n82->n81->n71->n72->n73->n63
109,n94->n95->n85->n86->n76->n75->n74->n64->n63
110,n94->n93->n92->n82->n81->n71->n72->n73->n63
111,n94->n93->n83->n84->n85->n75->n74->n73->n63
112,n94->n95->n96->n86->n85->n84->n83->n73->n63
113,n94->n95->n96->n86->n85->n84->n74->n73->n63
114,n94->n95->n96->n86->n85->n75->n74->n73->n63
115,n94->n84->n85->n86->n76->n75->n74->n73->n63
116,n94->n95->n85->n86->n76->n75->n74->n73->n63
117,n94->n84->n74->n64->n65->n66->n56->n55->n54->n53->n63
118,n94->n84->n74->n64->n65->n55->n45->n44->n43->n53->n63
119,n94->n84->n74->n64->n65->n55->n54->n44->n43->n53->n63
120,n94->n84->n74->n64->n65->n55->n54->n53->n52->n62->n63
121,n94->n84->n74->n64->n54->n44->n34->n33->n43->n53->n63
122,n94->n84->n74->n64->n54->n44->n43->n42->n52->n53->n63
123,n94->n84->n74->n64->n54->n44->n43->n53->n52->n62->n63
124,n94->n84->n74->n64->n54->n53->n43->n42->n52->n62->n63
125,n94->n84->n74->n64->n54->n53->n52->n51->n61->n62->n63
126,n94->n84->n74->n64->n54->n53->n52->n62->n72->n73->n63
127,n94->n95->n96->n97->n87->n77->n67->n66->n65->n64->n63
128,n94->n95->n96->n86->n76->n66->n56->n55->n54->n53->n63
129,n94->n95->n96->n86->n76->n66->n65->n55->n54->n53->n63
130,n94->n95->n96->n86->n76->n66->n65->n64->n54->n53->n63
131,n94->n95->n85->n75->n65->n66->n56->n55->n54->n53->n63
132,n94->n95->n85->n75->n65->n55->n45->n44->n43->n53->n63
133,n94->n95->n85->n75->n65->n55->n54->n53->n52->n62->n63
134,n94->n95->n85->n75->n65->n64->n54->n44->n43->n53->n63
135,n94->n93->n92->n91->n81->n71->n61->n51->n52->n53->n63
136,n94->n93->n92->n82->n72->n62->n61->n51->n52->n53->n63
137,n94->n93->n83->n82->n92->n91->n81->n71->n61->n62->n63
138,n94->n93->n83->n82->n81->n71->n61->n62->n52->n53->n63
139,n94->n93->n83->n82->n72->n62->n61->n51->n52->n53->n63
140,n94->n93->n83->n82->n72->n62->n52->n42->n43->n53->n63
141,n94->n93->n83->n82->n72->n62->n52->n53->n54->n64->n63
142,n94->n93->n83->n73->n72->n82->n81->n71->n61->n62->n63
143,n94->n93->n83->n73->n72->n71->n61->n51->n52->n53->n63
144,n94->n93->n83->n73->n72->n71->n61->n62->n52->n53->n63
145,n94->n93->n83->n73->n72->n62->n61->n51->n52->n53->n63
146,n94->n93->n83->n73->n72->n62->n52->n42->n43->n53->n63
147,n94->n93->n83->n73->n72->n62->n52->n53->n54->n64->n63
148,n94->n84->n85->n95->n96->n86->n76->n66->n65->n64->n63
149,n94->n84->n85->n86->n87->n77->n67->n66->n65->n64->n63
150,n94->n84->n85->n86->n76->n66->n56->n55->n54->n53->n63
151,n94->n84->n85->n86->n76->n66->n65->n55->n54->n53->n63
152,n94->n84->n85->n86->n76->n66->n65->n64->n54->n53->n63
153,n94->n84->n85->n75->n65->n66->n56->n55->n54->n53->n63
154,n94->n84->n85->n75->n65->n55->n45->n44->n43->n53->n63
155,n94->n84->n85->n75->n65->n64->n54->n53->n52->n62->n63
156,n94->n84->n83->n93->n92->n91->n81->n71->n61->n62->n63
157,n94->n84->n83->n93->n92->n82->n81->n71->n61->n62->n63
158,n94->n84->n83->n93->n92->n82->n72->n62->n52->n53->n63
159,n94->n84->n83->n82->n92->n91->n81->n71->n61->n62->n63
160,n94->n84->n83->n82->n81->n71->n61->n51->n52->n53->n63
161,n94->n84->n83->n82->n81->n71->n61->n62->n52->n53->n63
162,n94->n84->n83->n82->n72->n62->n61->n51->n52->n53->n63
163,n94->n84->n83->n82->n72->n62->n52->n42->n43->n53->n63
164,n94->n84->n83->n82->n72->n62->n52->n53->n54->n64->n63
165,n94->n84->n83->n73->n72->n82->n81->n71->n61->n62->n63
166,n94->n84->n83->n73->n72->n71->n61->n51->n52->n53->n63
167,n94->n84->n83->n73->n72->n71->n61->n62->n52->n53->n63
168,n94->n84->n83->n73->n72->n62->n61->n51->n52->n53->n63
169,n94->n84->n83->n73->n72->n62->n52->n42->n43->n53->n63
170,n94->n84->n83->n73->n72->n62->n52->n53->n54->n64->n63
171,n94->n84->n74->n75->n85->n86->n76->n66->n65->n64->n63
172,n94->n84->n74->n75->n76->n77->n67->n66->n65->n64->n63
173,n94->n84->n74->n75->n76->n66->n56->n55->n54->n53->n63
174,n94->n84->n74->n75->n76->n66->n65->n55->n54->n53->n63
175,n94->n84->n74->n75->n76->n66->n65->n64->n54->n53->n63
176,n94->n84->n74->n75->n65->n66->n56->n55->n54->n53->n63
177,n94->n84->n74->n75->n65->n55->n45->n44->n43->n53->n63
178,n94->n84->n74->n75->n65->n55->n54->n53->n52->n62->n63
179,n94->n84->n74->n75->n65->n64->n54->n44->n43->n53->n63
180,n94->n84->n74->n75->n65->n64->n54->n53->n52->n62->n63
181,n94->n84->n74->n73->n83->n93->n92->n82->n72->n62->n63
182,n94->n84->n74->n73->n83->n82->n81->n71->n61->n62->n63
183,n94->n84->n74->n73->n83->n82->n72->n71->n61->n62->n63
184,n94->n84->n74->n73->n72->n82->n81->n71->n61->n62->n63
185,n94->n84->n74->n73->n72->n71->n61->n51->n52->n53->n63
186,n94->n84->n74->n73->n72->n71->n61->n62->n52->n53->n63
187,n94->n84->n74->n73->n72->n62->n61->n51->n52->n53->n63
188,n94->n84->n74->n73->n72->n62->n52->n42->n43->n53->n63
189,n94->n84->n74->n73->n72->n62->n52->n53->n54->n64->n63
190,n94->n95->n85->n86->n87->n77->n67->n66->n65->n64->n63
191,n94->n95->n85->n86->n76->n66->n56->n55->n54->n53->n63
192,n94->n95->n85->n86->n76->n66->n65->n55->n54->n53->n63
193,n94->n95->n85->n86->n76->n66->n65->n64->n54->n53->n63
194,n94->n95->n85->n84->n74->n64->n65->n55->n54->n53->n63
195,n94->n95->n85->n84->n74->n64->n54->n44->n43->n53->n63
196,n94->n95->n85->n84->n74->n64->n54->n53->n52->n62->n63
197,n94->n95->n85->n75->n76->n77->n67->n66->n65->n64->n63
198,n94->n95->n85->n75->n76->n66->n65->n55->n54->n53->n63
199,n94->n95->n85->n75->n76->n66->n65->n64->n54->n53->n63
200,n94->n95->n85->n75->n74->n64->n65->n55->n54->n53->n63
201,n94->n95->n85->n75->n74->n64->n54->n44->n43->n53->n63
202,n94->n95->n85->n75->n74->n64->n54->n53->n52->n62->n63
203,n94->n93->n92->n82->n81->n71->n61->n51->n52->n53->n63
204,n94->n93->n92->n82->n81->n71->n61->n62->n52->n53->n63
205,n94->n93->n92->n82->n83->n84->n85->n75->n65->n64->n63
206,n94->n93->n92->n82->n83->n84->n74->n64->n54->n53->n63
207,n94->n93->n92->n82->n83->n73->n72->n62->n52->n53->n63
208,n94->n93->n92->n82->n72->n71->n61->n51->n52->n53->n63
209,n94->n93->n92->n82->n72->n71->n61->n62->n52->n53->n63
210,n94->n93->n92->n82->n72->n73->n83->n84->n74->n64->n63
211,n94->n93->n92->n82->n72->n73->n74->n75->n65->n64->n63
212,n94->n93->n92->n82->n72->n73->n74->n64->n54->n53->n63
213,n94->n93->n83->n84->n85->n86->n76->n66->n65->n64->n63
214,n94->n93->n83->n84->n85->n75->n65->n55->n54->n53->n63
215,n94->n93->n83->n84->n85->n75->n65->n64->n54->n53->n63
216,n94->n93->n83->n84->n74->n64->n65->n55->n54->n53->n63
217,n94->n93->n83->n84->n74->n64->n54->n44->n43->n53->n63
218,n94->n93->n83->n84->n74->n64->n54->n53->n52->n62->n63
219,n94->n93->n83->n82->n72->n71->n61->n51->n52->n53->n63
220,n94->n93->n83->n82->n72->n71->n61->n62->n52->n53->n63
221,n94->n93->n83->n82->n72->n73->n74->n75->n65->n64->n63
222,n94->n93->n83->n73->n74->n84->n85->n75->n65->n64->n63
223,n94->n93->n83->n73->n74->n75->n76->n66->n65->n64->n63
224,n94->n93->n83->n73->n74->n75->n65->n55->n54->n53->n63
225,n94->n93->n83->n73->n74->n75->n65->n64->n54->n53->n63
226,n94->n93->n83->n73->n74->n64->n54->n44->n43->n53->n63
227,n94->n93->n83->n73->n74->n64->n54->n53->n52->n62->n63
228,n94->n84->n85->n75->n76->n66->n56->n55->n54->n53->n63
229,n94->n84->n85->n75->n76->n66->n65->n55->n54->n53->n63
230,n94->n84->n85->n75->n76->n66->n65->n64->n54->n53->n63
231,n94->n84->n85->n75->n74->n64->n65->n55->n54->n53->n63
232,n94->n84->n85->n75->n74->n64->n54->n44->n43->n53->n63
233,n94->n84->n85->n75->n74->n64->n54->n53->n52->n62->n63
234,n94->n84->n83->n82->n72->n71->n61->n51->n52->n53->n63
235,n94->n84->n83->n82->n72->n71->n61->n62->n52->n53->n63
236,n94->n84->n83->n82->n72->n73->n74->n75->n65->n64->n63
237,n94->n84->n83->n82->n72->n73->n74->n64->n54->n53->n63
238,n94->n84->n83->n73->n74->n75->n76->n66->n65->n64->n63
239,n94->n84->n83->n73->n74->n75->n65->n55->n54->n53->n63
240,n94->n84->n83->n73->n74->n75->n65->n64->n54->n53->n63
241,n94->n84->n83->n73->n74->n64->n65->n55->n54->n53->n63
242,n94->n84->n83->n73->n74->n64->n54->n44->n43->n53->n63
243,n94->n84->n83->n73->n74->n64->n54->n53->n52->n62->n63
244,n94->n95->n85->n84->n83->n93->n92->n82->n72->n62->n63
245,n94->n95->n85->n84->n83->n82->n81->n71->n61->n62->n63
246,n94->n95->n85->n84->n83->n82->n72->n62->n52->n53->n63
247,n94->n95->n85->n84->n83->n73->n72->n71->n61->n62->n63
248,n94->n95->n85->n84->n83->n73->n72->n62->n52->n53->n63
249,n94->n95->n85->n84->n74->n75->n76->n66->n65->n64->n63
250,n94->n95->n85->n84->n74->n75->n65->n55->n54->n53->n63
251,n94->n95->n85->n84->n74->n75->n65->n64->n54->n53->n63
252,n94->n95->n85->n84->n74->n73->n72->n71->n61->n62->n63
253,n94->n95->n85->n84->n74->n73->n72->n62->n52->n53->n63
254,n94->n95->n85->n75->n74->n84->n83->n82->n72->n62->n63
255,n94->n95->n85->n75->n74->n84->n83->n73->n72->n62->n63
256,n94->n95->n85->n75->n74->n73->n83->n82->n72->n62->n63
257,n94->n95->n85->n75->n74->n73->n72->n62->n52->n53->n63
258,n94->n93->n83->n84->n74->n75->n76->n66->n65->n64->n63
259,n94->n93->n83->n84->n74->n75->n65->n55->n54->n53->n63
260,n94->n93->n83->n84->n74->n75->n65->n64->n54->n53->n63
261,n94->n93->n83->n84->n74->n73->n72->n71->n61->n62->n63
262,n94->n93->n83->n84->n74->n73->n72->n62->n52->n53->n63
263,n94->n84->n85->n75->n74->n73->n83->n82->n72->n62->n63
264,n94->n84->n85->n75->n74->n73->n72->n71->n61->n62->n63
265,n94->n84->n85->n75->n74->n73->n72->n62->n52->n53->n63
266,n94->n95->n96->n86->n87->n77->n67->n66->n65->n64->n63
267,n94->n95->n96->n86->n85->n75->n65->n55->n54->n53->n63
268,n94->n95->n96->n86->n85->n75->n65->n64->n54->n53->n63
269,n94->n95->n96->n86->n76->n77->n67->n66->n65->n64->n63
270,n94->n95->n96->n86->n76->n75->n65->n55->n54->n53->n63
271,n94->n95->n96->n86->n76->n75->n65->n64->n54->n53->n63
272,n94->n95->n85->n75->n65->n55->n54->n44->n43->n53->n63
273,n94->n95->n85->n75->n65->n55->n54->n64->n74->n73->n63
274,n94->n95->n85->n75->n65->n64->n74->n84->n83->n73->n63
275,n94->n95->n85->n75->n65->n64->n74->n73->n72->n62->n63
276,n94->n93->n83->n82->n81->n71->n72->n62->n52->n53->n63
277,n94->n84->n85->n86->n76->n77->n67->n66->n65->n64->n63
278,n94->n84->n85->n86->n76->n75->n65->n55->n54->n53->n63
279,n94->n84->n85->n86->n76->n75->n65->n64->n54->n53->n63
280,n94->n84->n85->n75->n65->n55->n54->n44->n43->n53->n63
281,n94->n84->n85->n75->n65->n55->n54->n64->n74->n73->n63
282,n94->n84->n85->n75->n65->n64->n74->n73->n72->n62->n63
283,n94->n84->n83->n93->n92->n82->n72->n71->n61->n62->n63
284,n94->n84->n83->n93->n92->n82->n72->n73->n74->n64->n63
285,n94->n84->n83->n82->n81->n71->n72->n62->n52->n53->n63
286,n94->n84->n74->n75->n65->n55->n54->n44->n43->n53->n63
287,n94->n95->n85->n86->n76->n77->n67->n66->n65->n64->n63
288,n94->n95->n85->n86->n76->n75->n65->n55->n54->n53->n63
289,n94->n95->n85->n86->n76->n75->n65->n64->n54->n53->n63
290,n94->n93->n92->n82->n81->n71->n72->n62->n52->n53->n63
291,n94->n93->n92->n82->n83->n84->n74->n75->n65->n64->n63
292,n94->n93->n92->n82->n83->n84->n74->n73->n72->n62->n63
293,n94->n93->n92->n82->n83->n73->n74->n75->n65->n64->n63
294,n94->n93->n92->n82->n83->n73->n74->n64->n54->n53->n63
295,n94->n93->n83->n84->n85->n75->n76->n66->n65->n64->n63
296,n94->n93->n83->n84->n85->n75->n74->n64->n54->n53->n63
297,n94->n95->n85->n84->n83->n82->n72->n71->n61->n62->n63
298,n94->n95->n85->n84->n83->n82->n72->n73->n74->n64->n63
299,n94->n95->n85->n84->n83->n73->n74->n75->n65->n64->n63
300,n94->n95->n85->n84->n83->n73->n74->n64->n54->n53->n63
301,n94->n95->n96->n86->n85->n84->n74->n64->n54->n53->n63
302,n94->n95->n96->n86->n85->n75->n76->n66->n65->n64->n63
303,n94->n95->n96->n86->n85->n75->n74->n64->n54->n53->n63
304,n94->n95->n96->n86->n76->n75->n85->n84->n74->n64->n63
305,n94->n95->n96->n86->n76->n75->n74->n64->n54->n53->n63
306,n94->n93->n92->n91->n81->n82->n83->n84->n74->n64->n63
307,n94->n93->n92->n91->n81->n82->n83->n73->n72->n62->n63
308,n94->n93->n92->n91->n81->n82->n72->n71->n61->n62->n63
309,n94->n93->n92->n91->n81->n82->n72->n73->n74->n64->n63
310,n94->n93->n92->n91->n81->n71->n72->n82->n83->n73->n63
311,n94->n93->n92->n91->n81->n71->n72->n73->n74->n64->n63
312,n94->n93->n83->n82->n81->n71->n72->n73->n74->n64->n63
313,n94->n84->n85->n86->n76->n75->n74->n64->n54->n53->n63
314,n94->n95->n85->n86->n76->n75->n74->n64->n54->n53->n63
315,n94->n93->n92->n82->n81->n71->n72->n73->n74->n64->n63
316,n94->n93->n83->n84->n85->n75->n74->n73->n72->n62->n63
317,n94->n95->n96->n86->n85->n84->n83->n82->n72->n62->n63
318,n94->n95->n96->n86->n85->n84->n83->n73->n72->n62->n63
319,n94->n95->n96->n86->n85->n84->n74->n75->n65->n64->n63
320,n94->n95->n96->n86->n85->n84->n74->n73->n72->n62->n63
321,n94->n95->n96->n86->n85->n75->n74->n84->n83->n73->n63
322,n94->n95->n96->n86->n85->n75->n74->n73->n72->n62->n63
323,n94->n95->n96->n86->n76->n75->n74->n84->n83->n73->n63
324,n94->n95->n96->n86->n76->n75->n74->n73->n72->n62->n63
325,n94->n95->n85->n86->n76->n75->n74->n84->n83->n73->n63
326,n94->n95->n85->n86->n76->n75->n74->n73->n72->n62->n63
327,n94->n84->n74->n64->n65->n55->n45->n44->n54->n53->n63
328,n94->n84->n74->n64->n54->n44->n43->n42->n52->n62->n63
329,n94->n95->n96->n97->n87->n86->n76->n66->n65->n64->n63
330,n94->n95->n96->n97->n87->n77->n76->n66->n65->n64->n63
331,n94->n95->n96->n86->n76->n66->n56->n55->n54->n64->n63
332,n94->n95->n96->n86->n76->n66->n65->n75->n74->n64->n63
333,n94->n95->n96->n86->n76->n66->n65->n55->n54->n64->n63
334,n94->n95->n96->n86->n76->n66->n65->n64->n74->n73->n63
335,n94->n95->n85->n75->n65->n66->n56->n55->n54->n64->n63
336,n94->n95->n85->n75->n65->n55->n45->n44->n54->n53->n63
337,n94->n93->n92->n91->n81->n71->n61->n51->n52->n62->n63
338,n94->n93->n83->n82->n92->n91->n81->n71->n72->n62->n63
339,n94->n93->n83->n82->n81->n71->n61->n51->n52->n62->n63
340,n94->n93->n83->n82->n81->n71->n61->n62->n72->n73->n63
341,n94->n93->n83->n73->n72->n71->n61->n51->n52->n62->n63
342,n94->n84->n85->n95->n96->n86->n76->n75->n65->n64->n63
343,n94->n84->n85->n86->n87->n77->n76->n66->n65->n64->n63
344,n94->n84->n85->n86->n76->n66->n56->n55->n65->n64->n63
345,n94->n84->n85->n86->n76->n66->n56->n55->n54->n64->n63
346,n94->n84->n85->n86->n76->n66->n65->n75->n74->n64->n63
347,n94->n84->n85->n86->n76->n66->n65->n55->n54->n64->n63
348,n94->n84->n85->n75->n65->n66->n56->n55->n54->n64->n63
349,n94->n84->n85->n75->n65->n55->n45->n44->n54->n53->n63
350,n94->n84->n83->n93->n92->n91->n81->n71->n72->n62->n63
351,n94->n84->n83->n93->n92->n82->n81->n71->n72->n62->n63
352,n94->n84->n83->n82->n92->n91->n81->n71->n72->n62->n63
353,n94->n84->n83->n82->n81->n71->n61->n51->n52->n62->n63
354,n94->n84->n83->n82->n81->n71->n61->n62->n72->n73->n63
355,n94->n84->n83->n73->n72->n71->n61->n51->n52->n62->n63
356,n94->n84->n74->n75->n76->n66->n56->n55->n65->n64->n63
357,n94->n84->n74->n75->n76->n66->n56->n55->n54->n64->n63
358,n94->n84->n74->n75->n76->n66->n65->n55->n54->n64->n63
359,n94->n84->n74->n75->n65->n66->n56->n55->n54->n64->n63
360,n94->n84->n74->n75->n65->n55->n45->n44->n54->n53->n63
361,n94->n84->n74->n73->n83->n82->n81->n71->n72->n62->n63
362,n94->n84->n74->n73->n72->n71->n61->n51->n52->n62->n63
363,n94->n95->n85->n86->n87->n77->n76->n66->n65->n64->n63
364,n94->n95->n85->n86->n76->n66->n56->n55->n65->n64->n63
365,n94->n95->n85->n86->n76->n66->n56->n55->n54->n64->n63
366,n94->n95->n85->n86->n76->n66->n65->n75->n74->n64->n63
367,n94->n95->n85->n86->n76->n66->n65->n55->n54->n64->n63
368,n94->n95->n85->n86->n76->n66->n65->n64->n74->n73->n63
369,n94->n95->n85->n75->n76->n66->n56->n55->n65->n64->n63
370,n94->n95->n85->n75->n76->n66->n56->n55->n54->n64->n63
371,n94->n95->n85->n75->n76->n66->n65->n55->n54->n64->n63
372,n94->n95->n85->n75->n76->n66->n65->n64->n74->n73->n63
373,n94->n93->n92->n82->n81->n71->n61->n51->n52->n62->n63
374,n94->n93->n92->n82->n83->n84->n85->n75->n74->n64->n63
375,n94->n93->n92->n82->n72->n71->n61->n51->n52->n62->n63
376,n94->n93->n83->n84->n85->n86->n76->n75->n65->n64->n63
377,n94->n93->n83->n84->n85->n75->n65->n55->n54->n64->n63
378,n94->n93->n83->n84->n85->n75->n65->n64->n74->n73->n63
379,n94->n93->n83->n82->n72->n71->n61->n51->n52->n62->n63
380,n94->n93->n83->n73->n74->n75->n65->n55->n54->n64->n63
381,n94->n84->n85->n75->n76->n66->n56->n55->n65->n64->n63
382,n94->n84->n85->n75->n76->n66->n56->n55->n54->n64->n63
383,n94->n84->n85->n75->n76->n66->n65->n55->n54->n64->n63
384,n94->n84->n85->n75->n76->n66->n65->n64->n74->n73->n63
385,n94->n84->n83->n82->n72->n71->n61->n51->n52->n62->n63
386,n94->n84->n83->n73->n74->n75->n65->n55->n54->n64->n63
387,n94->n95->n85->n84->n83->n93->n92->n82->n72->n73->n63
388,n94->n95->n85->n84->n83->n82->n81->n71->n72->n62->n63
389,n94->n95->n85->n84->n74->n75->n65->n55->n54->n64->n63
390,n94->n95->n85->n75->n74->n84->n83->n82->n72->n73->n63
391,n94->n95->n96->n86->n87->n77->n76->n66->n65->n64->n63
392,n94->n95->n96->n86->n85->n75->n65->n55->n54->n64->n63
393,n94->n95->n96->n86->n85->n75->n65->n64->n74->n73->n63
394,n94->n95->n96->n86->n76->n75->n65->n55->n54->n64->n63
395,n94->n84->n85->n86->n76->n75->n65->n55->n54->n64->n63
396,n94->n84->n85->n86->n76->n75->n65->n64->n74->n73->n63
397,n94->n95->n85->n86->n76->n75->n65->n64->n74->n73->n63
398,n94->n95->n96->n86->n76->n75->n85->n84->n83->n73->n63
399,n94->n95->n96->n86->n76->n75->n85->n84->n74->n73->n63
400,n94->n93->n92->n91->n81->n82->n83->n84->n74->n73->n63
401,n94->n93->n92->n91->n81->n82->n83->n73->n74->n64->n63
402,n94->n95->n96->n86->n85->n84->n83->n82->n72->n73->n63
403,n94->n95->n96->n86->n85->n84->n83->n73->n74->n64->n63
404,n94->n95->n96->n97->n87->n86->n85->n75->n65->n64->n63
405,n94->n95->n96->n97->n87->n86->n76->n75->n65->n64->n63
406,n94->n95->n96->n97->n87->n77->n76->n75->n65->n64->n63
407,n94->n95->n96->n86->n76->n66->n65->n75->n74->n73->n63
408,n94->n95->n85->n75->n65->n55->n45->n44->n54->n64->n63
409,n94->n93->n83->n82->n92->n91->n81->n71->n72->n73->n63
410,n94->n84->n85->n95->n96->n86->n76->n75->n74->n64->n63
411,n94->n84->n85->n86->n87->n77->n76->n75->n65->n64->n63
412,n94->n84->n85->n86->n76->n66->n65->n75->n74->n73->n63
413,n94->n84->n85->n75->n65->n55->n45->n44->n54->n64->n63
414,n94->n84->n83->n93->n92->n91->n81->n82->n72->n73->n63
415,n94->n84->n83->n93->n92->n91->n81->n71->n72->n73->n63
416,n94->n84->n83->n93->n92->n82->n81->n71->n72->n73->n63
417,n94->n84->n83->n82->n92->n91->n81->n71->n72->n73->n63
418,n94->n95->n85->n86->n76->n66->n65->n75->n74->n73->n63
419,n94->n93->n92->n82->n83->n84->n85->n75->n74->n73->n63
420,n94->n93->n83->n84->n85->n86->n76->n75->n74->n64->n63
421,n94->n95->n85->n84->n83->n82->n81->n71->n72->n73->n63
422,n94->n95->n96->n86->n87->n77->n76->n75->n65->n64->n63
423,n94->n95->n96->n97->n87->n86->n85->n84->n74->n64->n63
424,n94->n95->n96->n97->n87->n86->n85->n75->n74->n64->n63
425,n94->n95->n96->n97->n87->n86->n76->n75->n74->n64->n63
