DatasetID,PathID,PathString,node_t1,node_t2,node_p_depol_1q,node_p_depol_2q,node_coh1_angle,node_coh2_zz_angle,node_src_visibility,node_src_phase,edge_length,edge_attenuation,edge_insertion_loss_db,d1_coupling_1,d1_coupling_2,d1_mzi_phase_error,d1_mzi_loss_short,d1_mzi_loss_long,d1_bs1_reflectivity,d1_bs1_loss,d1_bs2_reflectivity,d1_bs2_loss,d1_snspd1_efficiency,d1_snspd1_jitter,d1_snspd1_dark,d1_snspd1_dead,d1_snspd2_efficiency,d1_snspd2_jitter,d1_snspd2_dark,d1_snspd2_dead,d2_coupling_1,d2_coupling_2,d2_mzi_phase_error,d2_mzi_loss_short,d2_mzi_loss_long,d2_bs1_reflectivity,d2_bs1_loss,d2_bs2_reflectivity,d2_bs2_loss,d2_snspd1_efficiency,d2_snspd1_jitter,d2_snspd1_dark,d2_snspd1_dead,d2_snspd2_efficiency,d2_snspd2_jitter,d2_snspd2_dark,d2_snspd2_dead
7,72,n1->n2->n3->n4->n5->n15->n25->n26->n27->n17->n18->n19->n9->n10,3.00404e+13|3.30326e+11|2.51637e+13|5.19663e+13|5.16898e+10|2.54337e+12|1.74625e+13|2.27804e+13|4.805e+11|1.22319e+12|5.54701e+12|3.60508e+09|5.76717e+13|1.84599e+12,4.34899e+12|4.87974e+10|1.20723e+13|3.73718e+13|1.84025e+10|4.83922e+11|4.01821e+12|6.51734e+12|5.39868e+10|2.83908e+11|1.02041e+12|3.20505e+09|4.50387e+13|5.88715e+11,2.20593e-05|0.000150149|0.000235236|4.65401e-05|0.000380256|0.000137603|1.90685e-05|1.42553e-05|3.96201e-05|0.000861533|0.000192357|1.67639e-05|0.000204857|6.01787e-05,0.00633895|0.00466227|0.00100075|0.000153837|0.000293754|0.000302355|0.000751332|0.00351282|0.00945776|0.000677358|0.000119135|0.000326693|0.00126725|0.00101454,0.0242308|0.0466207|0.0318488|0.0140069|0.0482045|0.0473158|0.0243089|0.0330077|0.0331096|0.00680938|0.00984451|0.0091317|0.0459616|0.0261239,0.0186446|0.0412655|0.014719|0.0421418|0.0296199|0.0430085|0.0318701|0.0324719|0.0209467|0.0417|0.046614|0.000373191|0.032776|0.0180416,0.952597|0.917952|0.908437|0.962302|0.90075|0.927364|0.949833|0.940557|0.921124|0.977982|0.970227|0.929843|0.962548|0.942571,6.1663|4.47725|5.20069|6.07392|0.158043|3.32264|0.273467|2.57923|4.68229|4.36593|1.44936|6.12095|5.30103|5.03831,79.8117|37.015|10.4739|81.7362|35.0583|54.7186|55.6995|42.5138|72.2829|27.3162|28.0546|99.0064|65.9961,0.206816|0.210886|0.174627|0.162628|0.245093|0.216167|0.203915|0.196406|0.208534|0.234286|0.195276|0.249757|0.164414,0.332644|0.320755|0.966142|0.858929|0.442729|0.845754|0.192082|0.171578|0.91001|0.288398|0.486895|0.797563|0.843193,0.823926,0.95139,0.0501489,0.117049,0.421933,0.504875,0.0617885,0.490527,0.190703,0.903761,75.0845,2.21625e-10,46823,0.876134,54.7023,1.84253e-11,19749,0.862527,0.834378,0.0578779,0.973354,0.582731,0.492938,0.169781,0.516908,0.130486,0.880588,73.1261,1.75166e-13,58607,0.898519,78.1077,8.52274e-10,81618
7,73,n1->n2->n3->n13->n23->n24->n25->n26->n27->n17->n18->n8->n9->n10,3.00404e+13|3.30326e+11|2.51637e+13|9.91228e+12|2.96172e+12|1.29684e+09|1.74625e+13|2.27804e+13|4.805e+11|1.22319e+12|5.54701e+12|3.56515e+09|5.76717e+13|1.84599e+12,4.34899e+12|4.87974e+10|1.20723e+13|5.06921e+12|1.84325e+12|2.35993e+08|4.01821e+12|6.51734e+12|5.39868e+10|2.83908e+11|1.02041e+12|2.20969e+09|4.50387e+13|5.88715e+11,2.20593e-05|0.000150149|0.000235236|2.59449e-05|0.000180222|0.00017517|1.90685e-05|1.42553e-05|3.96201e-05|0.000861533|0.000192357|0.000765253|0.000204857|6.01787e-05,0.00633895|0.00466227|0.00100075|0.00730137|0.00771594|0.000205887|0.000751332|0.00351282|0.00945776|0.000677358|0.000119135|0.000152009|0.00126725|0.00101454,0.0242308|0.0466207|0.0318488|0.0202101|0.0401254|0.0292034|0.0243089|0.0330077|0.0331096|0.00680938|0.00984451|0.00764741|0.0459616|0.0261239,0.0186446|0.0412655|0.014719|0.0443805|0.0200103|0.0180799|0.0318701|0.0324719|0.0209467|0.0417|0.046614|0.0487049|0.032776|0.0180416,0.952597|0.917952|0.908437|0.957486|0.990327|0.950767|0.949833|0.940557|0.921124|0.977982|0.970227|0.918796|0.962548|0.942571,6.1663|4.47725|5.20069|3.30965|3.296|0.01178|0.273467|2.57923|4.68229|4.36593|1.44936|0.495993|5.30103|5.03831,79.8117|37.015|83.9106|51.9585|67.5745|18.2346|55.6995|42.5138|72.2829|27.3162|81.3396|99.595|65.9961,0.206816|0.210886|0.200225|0.186587|0.237043|0.245477|0.203915|0.196406|0.208534|0.234286|0.190026|0.247994|0.164414,0.332644|0.320755|0.417051|0.544273|0.141763|0.99271|0.192082|0.171578|0.91001|0.288398|0.718603|0.395032|0.843193,0.823926,0.95139,0.0501489,0.117049,0.421933,0.504875,0.0617885,0.490527,0.190703,0.903761,75.0845,2.21625e-10,46823,0.876134,54.7023,1.84253e-11,19749,0.862527,0.834378,0.0578779,0.973354,0.582731,0.492938,0.169781,0.516908,0.130486,0.880588,73.1261,1.75166e-13,58607,0.898519,78.1077,8.52274e-10,81618
7,74,n1->n11->n21->n22->n23->n13->n14->n15->n16->n17->n7->n8->n9->n10,3.00404e+13|1.20939e+11|9.90425e+12|3.33855e+10|2.96172e+12|9.91228e+12|6.27509e+09|2.54337e+12|3.1854e+11|1.22319e+12|6.61732e+12|3.56515e+09|5.76717e+13|1.84599e+12,4.34899e+12|1.2827e+10|5.08175e+12|5.85316e+09|1.84325e+12|5.06921e+12|5.15166e+09|4.83922e+11|2.90528e+11|2.83908e+11|1.34423e+12|2.20969e+09|4.50387e+13|5.88715e+11,2.20593e-05|3.68162e-05|0.00038331|0.000542243|0.000180222|2.59449e-05|0.000129815|0.000137603|6.13843e-05|0.000861533|4.39527e-05|0.000765253|0.000204857|6.01787e-05,0.00633895|0.000290726|0.000195522|0.000311917|0.00771594|0.00730137|0.000102845|0.000302355|0.00133185|0.000677358|0.000669129|0.000152009|0.00126725|0.00101454,0.0242308|0.0396791|0.0338837|0.0207751|0.0401254|0.0202101|0.000914227|0.0473158|0.0464353|0.00680938|0.043186|0.00764741|0.0459616|0.0261239,0.0186446|0.0224647|0.0368511|0.0183961|0.0200103|0.0443805|0.0388816|0.0430085|0.00814055|0.0417|0.0011028|0.0487049|0.032776|0.0180416,0.952597|0.92663|0.928497|0.985316|0.990327|0.957486|0.915384|0.927364|0.952296|0.977982|0.941223|0.918796|0.962548|0.942571,6.1663|5.09381|5.49513|2.86033|3.296|3.30965|3.76198|3.32264|0.663963|4.36593|4.27287|0.495993|5.30103|5.03831,30.2686|65.1286|34.0839|55.8812|51.9585|56.34|92.5451|56.2706|32.2763|59.8148|55.4093|99.595|65.9961,0.203801|0.213744|0.241671|0.242937|0.186587|0.230897|0.162606|0.202376|0.181751|0.230578|0.248326|0.247994|0.164414,0.231522|0.918405|0.885236|0.659214|0.544273|0.964918|0.327689|0.428028|0.408588|0.245965|0.993536|0.395032|0.843193,0.823926,0.95139,0.0501489,0.117049,0.421933,0.504875,0.0617885,0.490527,0.190703,0.903761,75.0845,2.21625e-10,46823,0.876134,54.7023,1.84253e-11,19749,0.862527,0.834378,0.0578779,0.973354,0.582731,0.492938,0.169781,0.516908,0.130486,0.880588,73.1261,1.75166e-13,58607,0.898519,78.1077,8.52274e-10,81618
7,75,n1->n2->n3->n13->n14->n15->n5->n6->n7->n17->n18->n8->n9->n10,3.00404e+13|3.30326e+11|2.51637e+13|9.91228e+12|6.27509e+09|2.54337e+12|5.16898e+10|2.5768e+13|6.61732e+12|1.22319e+12|5.54701e+12|3.56515e+09|5.76717e+13|1.84599e+12,4.34899e+12|4.87974e+10|1.20723e+13|5.06921e+12|5.15166e+09|4.83922e+11|1.84025e+10|1.13857e+13|1.34423e+12|2.83908e+11|1.02041e+12|2.20969e+09|4.50387e+13|5.88715e+11,2.20593e-05|0.000150149|0.000235236|2.59449e-05|0.000129815|0.000137603|0.000380256|0.00033585|4.39527e-05|0.000861533|0.000192357|0.000765253|0.000204857|6.01787e-05,0.00633895|0.00466227|0.00100075|0.00730137|0.000102845|0.000302355|0.000293754|0.00369855|0.000669129|0.000677358|0.000119135|0.000152009|0.00126725|0.00101454,0.0242308|0.0466207|0.0318488|0.0202101|0.000914227|0.0473158|0.0482045|0.021023|0.043186|0.00680938|0.00984451|0.00764741|0.0459616|0.0261239,0.0186446|0.0412655|0.014719|0.0443805|0.0388816|0.0430085|0.0296199|0.0399306|0.0011028|0.0417|0.046614|0.0487049|0.032776|0.0180416,0.952597|0.917952|0.908437|0.957486|0.915384|0.927364|0.90075|0.989066|0.941223|0.977982|0.970227|0.918796|0.962548|0.942571,6.1663|4.47725|5.20069|3.30965|3.76198|3.32264|0.158043|1.08178|4.27287|4.36593|1.44936|0.495993|5.30103|5.03831,79.8117|37.015|83.9106|56.34|92.5451|35.0583|37.2729|32.9383|59.8148|27.3162|81.3396|99.595|65.9961,0.206816|0.210886|0.200225|0.230897|0.162606|0.245093|0.182098|0.172139|0.230578|0.234286|0.190026|0.247994|0.164414,0.332644|0.320755|0.417051|0.964918|0.327689|0.442729|0.770624|0.198275|0.245965|0.288398|0.718603|0.395032|0.843193,0.823926,0.95139,0.0501489,0.117049,0.421933,0.504875,0.0617885,0.490527,0.190703,0.903761,75.0845,2.21625e-10,46823,0.876134,54.7023,1.84253e-11,19749,0.862527,0.834378,0.0578779,0.973354,0.582731,0.492938,0.169781,0.516908,0.130486,0.880588,73.1261,1.75166e-13,58607,0.898519,78.1077,8.52274e-10,81618
7,76,n1->n2->n12->n22->n23->n13->n3->n4->n5->n6->n7->n8->n9->n10,3.00404e+13|3.30326e+11|1.24762e+09|3.33855e+10|2.96172e+12|9.91228e+12|2.51637e+13|5.19663e+13|5.16898e+10|2.5768e+13|6.61732e+12|3.56515e+09|5.76717e+13|1.84599e+12,4.34899e+12|4.87974e+10|1.86352e+08|5.85316e+09|1.84325e+12|5.06921e+12|1.20723e+13|3.73718e+13|1.84025e+10|1.13857e+13|1.34423e+12|2.20969e+09|4.50387e+13|5.88715e+11,2.20593e-05|0.000150149|0.000450723|0.000542243|0.000180222|2.59449e-05|0.000235236|4.65401e-05|0.000380256|0.00033585|4.39527e-05|0.000765253|0.000204857|6.01787e-05,0.00633895|0.00466227|0.00126271|0.000311917|0.00771594|0.00730137|0.00100075|0.000153837|0.000293754|0.00369855|0.000669129|0.000152009|0.00126725|0.00101454,0.0242308|0.0466207|0.0386825|0.0207751|0.0401254|0.0202101|0.0318488|0.0140069|0.0482045|0.021023|0.043186|0.00764741|0.0459616|0.0261239,0.0186446|0.0412655|0.0419088|0.0183961|0.0200103|0.0443805|0.014719|0.0421418|0.0296199|0.0399306|0.0011028|0.0487049|0.032776|0.0180416,0.952597|0.917952|0.989487|0.985316|0.990327|0.957486|0.908437|0.962302|0.90075|0.989066|0.941223|0.918796|0.962548|0.942571,6.1663|4.47725|0.398509|2.86033|3.296|3.30965|5.20069|6.07392|0.158043|1.08178|4.27287|0.495993|5.30103|5.03831,79.8117|88.6198|13.2112|55.8812|51.9585|83.9106|10.4739|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.206816|0.186425|0.192459|0.242937|0.186587|0.200225|0.174627|0.162628|0.182098|0.172139|0.248326|0.247994|0.164414,0.332644|0.549125|0.714952|0.659214|0.544273|0.417051|0.966142|0.858929|0.770624|0.198275|0.993536|0.395032|0.843193,0.823926,0.95139,0.0501489,0.117049,0.421933,0.504875,0.0617885,0.490527,0.190703,0.903761,75.0845,2.21625e-10,46823,0.876134,54.7023,1.84253e-11,19749,0.862527,0.834378,0.0578779,0.973354,0.582731,0.492938,0.169781,0.516908,0.130486,0.880588,73.1261,1.75166e-13,58607,0.898519,78.1077,8.52274e-10,81618
7,77,n1->n2->n3->n13->n23->n24->n14->n4->n5->n6->n7->n8->n9->n10,3.00404e+13|3.30326e+11|2.51637e+13|9.91228e+12|2.96172e+12|1.29684e+09|6.27509e+09|5.19663e+13|5.16898e+10|2.5768e+13|6.61732e+12|3.56515e+09|5.76717e+13|1.84599e+12,4.34899e+12|4.87974e+10|1.20723e+13|5.06921e+12|1.84325e+12|2.35993e+08|5.15166e+09|3.73718e+13|1.84025e+10|1.13857e+13|1.34423e+12|2.20969e+09|4.50387e+13|5.88715e+11,2.20593e-05|0.000150149|0.000235236|2.59449e-05|0.000180222|0.00017517|0.000129815|4.65401e-05|0.000380256|0.00033585|4.39527e-05|0.000765253|0.000204857|6.01787e-05,0.00633895|0.00466227|0.00100075|0.00730137|0.00771594|0.000205887|0.000102845|0.000153837|0.000293754|0.00369855|0.000669129|0.000152009|0.00126725|0.00101454,0.0242308|0.0466207|0.0318488|0.0202101|0.0401254|0.0292034|0.000914227|0.0140069|0.0482045|0.021023|0.043186|0.00764741|0.0459616|0.0261239,0.0186446|0.0412655|0.014719|0.0443805|0.0200103|0.0180799|0.0388816|0.0421418|0.0296199|0.0399306|0.0011028|0.0487049|0.032776|0.0180416,0.952597|0.917952|0.908437|0.957486|0.990327|0.950767|0.915384|0.962302|0.90075|0.989066|0.941223|0.918796|0.962548|0.942571,6.1663|4.47725|5.20069|3.30965|3.296|0.01178|3.76198|6.07392|0.158043|1.08178|4.27287|0.495993|5.30103|5.03831,79.8117|37.015|83.9106|51.9585|67.5745|66.6304|52.1141|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.206816|0.210886|0.200225|0.186587|0.237043|0.19366|0.216325|0.162628|0.182098|0.172139|0.248326|0.247994|0.164414,0.332644|0.320755|0.417051|0.544273|0.141763|0.634426|0.474765|0.858929|0.770624|0.198275|0.993536|0.395032|0.843193,0.823926,0.95139,0.0501489,0.117049,0.421933,0.504875,0.0617885,0.490527,0.190703,0.903761,75.0845,2.21625e-10,46823,0.876134,54.7023,1.84253e-11,19749,0.862527,0.834378,0.0578779,0.973354,0.582731,0.492938,0.169781,0.516908,0.130486,0.880588,73.1261,1.75166e-13,58607,0.898519,78.1077,8.52274e-10,81618
7,78,n1->n2->n12->n13->n14->n24->n25->n26->n27->n17->n18->n19->n9->n10,3.00404e+13|3.30326e+11|1.24762e+09|9.91228e+12|6.27509e+09|1.29684e+09|1.74625e+13|2.27804e+13|4.805e+11|1.22319e+12|5.54701e+12|3.60508e+09|5.76717e+13|1.84599e+12,4.34899e+12|4.87974e+10|1.86352e+08|5.06921e+12|5.15166e+09|2.35993e+08|4.01821e+12|6.51734e+12|5.39868e+10|2.83908e+11|1.02041e+12|3.20505e+09|4.50387e+13|5.88715e+11,2.20593e-05|0.000150149|0.000450723|2.59449e-05|0.000129815|0.00017517|1.90685e-05|1.42553e-05|3.96201e-05|0.000861533|0.000192357|1.67639e-05|0.000204857|6.01787e-05,0.00633895|0.00466227|0.00126271|0.00730137|0.000102845|0.000205887|0.000751332|0.00351282|0.00945776|0.000677358|0.000119135|0.000326693|0.00126725|0.00101454,0.0242308|0.0466207|0.0386825|0.0202101|0.000914227|0.0292034|0.0243089|0.0330077|0.0331096|0.00680938|0.00984451|0.0091317|0.0459616|0.0261239,0.0186446|0.0412655|0.0419088|0.0443805|0.0388816|0.0180799|0.0318701|0.0324719|0.0209467|0.0417|0.046614|0.000373191|0.032776|0.0180416,0.952597|0.917952|0.989487|0.957486|0.915384|0.950767|0.949833|0.940557|0.921124|0.977982|0.970227|0.929843|0.962548|0.942571,6.1663|4.47725|0.398509|3.30965|3.76198|0.01178|0.273467|2.57923|4.68229|4.36593|1.44936|6.12095|5.30103|5.03831,79.8117|88.6198|13.9548|56.34|66.6304|18.2346|55.6995|42.5138|72.2829|27.3162|28.0546|99.0064|65.9961,0.206816|0.186425|0.170437|0.230897|0.19366|0.245477|0.203915|0.196406|0.208534|0.234286|0.195276|0.249757|0.164414,0.332644|0.549125|0.374611|0.964918|0.634426|0.99271|0.192082|0.171578|0.91001|0.288398|0.486895|0.797563|0.843193,0.823926,0.95139,0.0501489,0.117049,0.421933,0.504875,0.0617885,0.490527,0.190703,0.903761,75.0845,2.21625e-10,46823,0.876134,54.7023,1.84253e-11,19749,0.862527,0.834378,0.0578779,0.973354,0.582731,0.492938,0.169781,0.516908,0.130486,0.880588,73.1261,1.75166e-13,58607,0.898519,78.1077,8.52274e-10,81618
7,79,n1->n2->n12->n22->n23->n13->n14->n15->n16->n6->n7->n8->n9->n10,3.00404e+13|3.30326e+11|1.24762e+09|3.33855e+10|2.96172e+12|9.91228e+12|6.27509e+09|2.54337e+12|3.1854e+11|2.5768e+13|6.61732e+12|3.56515e+09|5.76717e+13|1.84599e+12,4.34899e+12|4.87974e+10|1.86352e+08|5.85316e+09|1.84325e+12|5.06921e+12|5.15166e+09|4.83922e+11|2.90528e+11|1.13857e+13|1.34423e+12|2.20969e+09|4.50387e+13|5.88715e+11,2.20593e-05|0.000150149|0.000450723|0.000542243|0.000180222|2.59449e-05|0.000129815|0.000137603|6.13843e-05|0.00033585|4.39527e-05|0.000765253|0.000204857|6.01787e-05,0.00633895|0.00466227|0.00126271|0.000311917|0.00771594|0.00730137|0.000102845|0.000302355|0.00133185|0.00369855|0.000669129|0.000152009|0.00126725|0.00101454,0.0242308|0.0466207|0.0386825|0.0207751|0.0401254|0.0202101|0.000914227|0.0473158|0.0464353|0.021023|0.043186|0.00764741|0.0459616|0.0261239,0.0186446|0.0412655|0.0419088|0.0183961|0.0200103|0.0443805|0.0388816|0.0430085|0.00814055|0.0399306|0.0011028|0.0487049|0.032776|0.0180416,0.952597|0.917952|0.989487|0.985316|0.990327|0.957486|0.915384|0.927364|0.952296|0.989066|0.941223|0.918796|0.962548|0.942571,6.1663|4.47725|0.398509|2.86033|3.296|3.30965|3.76198|3.32264|0.663963|1.08178|4.27287|0.495993|5.30103|5.03831,79.8117|88.6198|13.2112|55.8812|51.9585|56.34|92.5451|56.2706|50.0569|32.9383|55.4093|99.595|65.9961,0.206816|0.186425|0.192459|0.242937|0.186587|0.230897|0.162606|0.202376|0.160573|0.172139|0.248326|0.247994|0.164414,0.332644|0.549125|0.714952|0.659214|0.544273|0.964918|0.327689|0.428028|0.76956|0.198275|0.993536|0.395032|0.843193,0.823926,0.95139,0.0501489,0.117049,0.421933,0.504875,0.0617885,0.490527,0.190703,0.903761,75.0845,2.21625e-10,46823,0.876134,54.7023,1.84253e-11,19749,0.862527,0.834378,0.0578779,0.973354,0.582731,0.492938,0.169781,0.516908,0.130486,0.880588,73.1261,1.75166e-13,58607,0.898519,78.1077,8.52274e-10,81618
7,80,n1->n11->n21->n22->n12->n13->n14->n15->n16->n17->n18->n19->n20->n10,3.00404e+13|1.20939e+11|9.90425e+12|3.33855e+10|1.24762e+09|9.91228e+12|6.27509e+09|2.54337e+12|3.1854e+11|1.22319e+12|5.54701e+12|3.60508e+09|5.12291e+10|1.84599e+12,4.34899e+12|1.2827e+10|5.08175e+12|5.85316e+09|1.86352e+08|5.06921e+12|5.15166e+09|4.83922e+11|2.90528e+11|2.83908e+11|1.02041e+12|3.20505e+09|1.63614e+10|5.88715e+11,2.20593e-05|3.68162e-05|0.00038331|0.000542243|0.000450723|2.59449e-05|0.000129815|0.000137603|6.13843e-05|0.000861533|0.000192357|1.67639e-05|0.000310364|6.01787e-05,0.00633895|0.000290726|0.000195522|0.000311917|0.00126271|0.00730137|0.000102845|0.000302355|0.00133185|0.000677358|0.000119135|0.000326693|0.0012652|0.00101454,0.0242308|0.0396791|0.0338837|0.0207751|0.0386825|0.0202101|0.000914227|0.0473158|0.0464353|0.00680938|0.00984451|0.0091317|0.0371796|0.0261239,0.0186446|0.0224647|0.0368511|0.0183961|0.0419088|0.0443805|0.0388816|0.0430085|0.00814055|0.0417|0.046614|0.000373191|0.0330818|0.0180416,0.952597|0.92663|0.928497|0.985316|0.989487|0.957486|0.915384|0.927364|0.952296|0.977982|0.970227|0.929843|0.957813|0.942571,6.1663|5.09381|5.49513|2.86033|0.398509|3.30965|3.76198|3.32264|0.663963|4.36593|1.44936|6.12095|4.08186|5.03831,30.2686|65.1286|34.0839|13.2112|13.9548|56.34|92.5451|56.2706|32.2763|27.3162|28.0546|10.3361|29.3778,0.203801|0.213744|0.241671|0.192459|0.170437|0.230897|0.162606|0.202376|0.181751|0.234286|0.195276|0.223504|0.230351,0.231522|0.918405|0.885236|0.714952|0.374611|0.964918|0.327689|0.428028|0.408588|0.288398|0.486895|0.865166|0.451282,0.823926,0.95139,0.0501489,0.117049,0.421933,0.504875,0.0617885,0.490527,0.190703,0.903761,75.0845,2.21625e-10,46823,0.876134,54.7023,1.84253e-11,19749,0.862527,0.834378,0.0578779,0.973354,0.582731,0.492938,0.169781,0.516908,0.130486,0.880588,73.1261,1.75166e-13,58607,0.898519,78.1077,8.52274e-10,81618
7,81,n1->n2->n3->n4->n14->n13->n23->n24->n25->n15->n5->n6->n7->n8->n9->n10,3.00404e+13|3.30326e+11|2.51637e+13|5.19663e+13|6.27509e+09|9.91228e+12|2.96172e+12|1.29684e+09|1.74625e+13|2.54337e+12|5.16898e+10|2.5768e+13|6.61732e+12|3.56515e+09|5.76717e+13|1.84599e+12,4.34899e+12|4.87974e+10|1.20723e+13|3.73718e+13|5.15166e+09|5.06921e+12|1.84325e+12|2.35993e+08|4.01821e+12|4.83922e+11|1.84025e+10|1.13857e+13|1.34423e+12|2.20969e+09|4.50387e+13|5.88715e+11,2.20593e-05|0.000150149|0.000235236|4.65401e-05|0.000129815|2.59449e-05|0.000180222|0.00017517|1.90685e-05|0.000137603|0.000380256|0.00033585|4.39527e-05|0.000765253|0.000204857|6.01787e-05,0.00633895|0.00466227|0.00100075|0.000153837|0.000102845|0.00730137|0.00771594|0.000205887|0.000751332|0.000302355|0.000293754|0.00369855|0.000669129|0.000152009|0.00126725|0.00101454,0.0242308|0.0466207|0.0318488|0.0140069|0.000914227|0.0202101|0.0401254|0.0292034|0.0243089|0.0473158|0.0482045|0.021023|0.043186|0.00764741|0.0459616|0.0261239,0.0186446|0.0412655|0.014719|0.0421418|0.0388816|0.0443805|0.0200103|0.0180799|0.0318701|0.0430085|0.0296199|0.0399306|0.0011028|0.0487049|0.032776|0.0180416,0.952597|0.917952|0.908437|0.962302|0.915384|0.957486|0.990327|0.950767|0.949833|0.927364|0.90075|0.989066|0.941223|0.918796|0.962548|0.942571,6.1663|4.47725|5.20069|6.07392|3.76198|3.30965|3.296|0.01178|0.273467|3.32264|0.158043|1.08178|4.27287|0.495993|5.30103|5.03831,79.8117|37.015|10.4739|52.1141|56.34|51.9585|67.5745|18.2346|54.7186|35.0583|37.2729|32.9383|55.4093|99.595|65.9961,0.206816|0.210886|0.174627|0.216325|0.230897|0.186587|0.237043|0.245477|0.216167|0.245093|0.182098|0.172139|0.248326|0.247994|0.164414,0.332644|0.320755|0.966142|0.474765|0.964918|0.544273|0.141763|0.99271|0.845754|0.442729|0.770624|0.198275|0.993536|0.395032|0.843193,0.823926,0.95139,0.0501489,0.117049,0.421933,0.504875,0.0617885,0.490527,0.190703,0.903761,75.0845,2.21625e-10,46823,0.876134,54.7023,1.84253e-11,19749,0.862527,0.834378,0.0578779,0.973354,0.582731,0.492938,0.169781,0.516908,0.130486,0.880588,73.1261,1.75166e-13,58607,0.898519,78.1077,8.52274e-10,81618
7,82,n1->n2->n12->n22->n32->n33->n34->n24->n25->n15->n5->n6->n7->n8->n9->n10,3.00404e+13|3.30326e+11|1.24762e+09|3.33855e+10|2.648e+10|2.00146e+11|8.58911e+09|1.29684e+09|1.74625e+13|2.54337e+12|5.16898e+10|2.5768e+13|6.61732e+12|3.56515e+09|5.76717e+13|1.84599e+12,4.34899e+12|4.87974e+10|1.86352e+08|5.85316e+09|2.58541e+10|8.83508e+10|2.66028e+09|2.35993e+08|4.01821e+12|4.83922e+11|1.84025e+10|1.13857e+13|1.34423e+12|2.20969e+09|4.50387e+13|5.88715e+11,2.20593e-05|0.000150149|0.000450723|0.000542243|1.30256e-05|4.41209e-05|0.00013417|0.00017517|1.90685e-05|0.000137603|0.000380256|0.00033585|4.39527e-05|0.000765253|0.000204857|6.01787e-05,0.00633895|0.00466227|0.00126271|0.000311917|0.000435298|0.00789851|0.000710075|0.000205887|0.000751332|0.000302355|0.000293754|0.00369855|0.000669129|0.000152009|0.00126725|0.00101454,0.0242308|0.0466207|0.0386825|0.0207751|0.0160711|0.0489836|0.0136277|0.0292034|0.0243089|0.0473158|0.0482045|0.021023|0.043186|0.00764741|0.0459616|0.0261239,0.0186446|0.0412655|0.0419088|0.0183961|0.0189693|0.00598368|0.0139311|0.0180799|0.0318701|0.0430085|0.0296199|0.0399306|0.0011028|0.0487049|0.032776|0.0180416,0.952597|0.917952|0.989487|0.985316|0.965054|0.932663|0.994252|0.950767|0.949833|0.927364|0.90075|0.989066|0.941223|0.918796|0.962548|0.942571,6.1663|4.47725|0.398509|2.86033|1.55662|1.30673|5.80364|0.01178|0.273467|3.32264|0.158043|1.08178|4.27287|0.495993|5.30103|5.03831,79.8117|88.6198|13.2112|86.2435|67.4197|23.5709|58.7029|18.2346|54.7186|35.0583|37.2729|32.9383|55.4093|99.595|65.9961,0.206816|0.186425|0.192459|0.214079|0.180414|0.175455|0.202876|0.245477|0.216167|0.245093|0.182098|0.172139|0.248326|0.247994|0.164414,0.332644|0.549125|0.714952|0.140505|0.604192|0.947109|0.259687|0.99271|0.845754|0.442729|0.770624|0.198275|0.993536|0.395032|0.843193,0.823926,0.95139,0.0501489,0.117049,0.421933,0.504875,0.0617885,0.490527,0.190703,0.903761,75.0845,2.21625e-10,46823,0.876134,54.7023,1.84253e-11,19749,0.862527,0.834378,0.0578779,0.973354,0.582731,0.492938,0.169781,0.516908,0.130486,0.880588,73.1261,1.75166e-13,58607,0.898519,78.1077,8.52274e-10,81618
