DatasetID,PathID,PathString,node_t1,node_t2,node_p_depol_1q,node_p_depol_2q,node_coh1_angle,node_coh2_zz_angle,node_src_visibility,node_src_phase,edge_length,edge_attenuation,edge_insertion_loss_db,d1_coupling_1,d1_coupling_2,d1_mzi_phase_error,d1_mzi_loss_short,d1_mzi_loss_long,d1_bs1_reflectivity,d1_bs1_loss,d1_bs2_reflectivity,d1_bs2_loss,d1_snspd1_efficiency,d1_snspd1_jitter,d1_snspd1_dark,d1_snspd1_dead,d1_snspd2_efficiency,d1_snspd2_jitter,d1_snspd2_dark,d1_snspd2_dead,d2_coupling_1,d2_coupling_2,d2_mzi_phase_error,d2_mzi_loss_short,d2_mzi_loss_long,d2_bs1_reflectivity,d2_bs1_loss,d2_bs2_reflectivity,d2_bs2_loss,d2_snspd1_efficiency,d2_snspd1_jitter,d2_snspd1_dark,d2_snspd1_dead,d2_snspd2_efficiency,d2_snspd2_jitter,d2_snspd2_dark,d2_snspd2_dead
24,1,n1->n2->n3->n4->n5->n6->n7->n8->n9->n10,2.52396e+13|3.2861e+09|1.01936e+13|8.26582e+12|2.2238e+11|2.54485e+09|1.84663e+13|5.31307e+13|1.1124e+13|4.16093e+12,8.54101e+12|4.40158e+08|2.63988e+12|1.6203e+12|2.03434e+11|7.20266e+08|2.44277e+12|1.42237e+13|4.98146e+12|2.90554e+12,0.000724722|2.48385e-05|2.62159e-05|2.82231e-05|1.68809e-05|1.4393e-05|0.000126135|0.000475668|0.000469626|2.8787e-05,0.00349714|0.00336608|0.00182012|0.00191005|0.00136753|0.000558546|0.000115234|0.000277812|0.000148927|0.000161856,0.0447172|0.0204448|0.0128068|0.035053|0.000919545|0.0384477|0.00466685|0.0168905|0.0304035|0.00369877,0.0371909|0.0321288|0.00741466|0.0206682|0.0162687|0.0129125|0.0110361|0.0363508|0.0300602|0.0079214,0.954779|0.922083|0.958501|0.942024|0.972309|0.943072|0.968373|0.936024|0.957674|0.962316,1.08737|4.88391|3.2227|0.776256|3.56358|3.14372|0.258294|3.18864|3.6996|2.61694,79.8117|37.015|10.4739|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.21368|0.220769|0.173119|0.215548|0.197741|0.17515|0.164236|0.172003|0.23945,0.195008|0.289497|0.612724|0.492046|0.374915|0.535162|0.86756|0.950896|0.388275,0.945529,0.918461,0.0681987,0.558591,0.232256,0.490443,0.0372593,0.490977,0.14008,0.954399,57.4462,4.3199e-10,97113,0.808818,63.7429,1.57375e-12,86619,0.898816,0.815617,0.032251,0.673888,0.0796151,0.487908,0.261487,0.45292,0.20886,0.921587,38.8663,2.82401e-13,19217,0.974461,70.9225,3.19128e-12,85019
24,72,n1->n2->n3->n13->n23->n24->n14->n15->n5->n6->n7->n8->n9->n10,2.52396e+13|3.2861e+09|1.01936e+13|1.97564e+09|6.7118e+13|1.13728e+09|2.54113e+11|4.39296e+09|2.2238e+11|2.54485e+09|1.84663e+13|5.31307e+13|1.1124e+13|4.16093e+12,8.54101e+12|4.40158e+08|2.63988e+12|6.29116e+08|1.59208e+13|3.84164e+08|3.74913e+10|3.36268e+09|2.03434e+11|7.20266e+08|2.44277e+12|1.42237e+13|4.98146e+12|2.90554e+12,0.000724722|2.48385e-05|2.62159e-05|5.63493e-05|1.49948e-05|0.000154558|0.000108442|1.07122e-05|1.68809e-05|1.4393e-05|0.000126135|0.000475668|0.000469626|2.8787e-05,0.00349714|0.00336608|0.00182012|0.000120409|0.000124539|0.000799867|0.000421827|0.00652991|0.00136753|0.000558546|0.000115234|0.000277812|0.000148927|0.000161856,0.0447172|0.0204448|0.0128068|0.0406203|0.0416723|0.0419017|0.0226182|0.0030886|0.000919545|0.0384477|0.00466685|0.0168905|0.0304035|0.00369877,0.0371909|0.0321288|0.00741466|0.0404142|0.0191745|0.0322004|0.0485335|0.037633|0.0162687|0.0129125|0.0110361|0.0363508|0.0300602|0.0079214,0.954779|0.922083|0.958501|0.946552|0.981726|0.93465|0.933775|0.927897|0.972309|0.943072|0.968373|0.936024|0.957674|0.962316,1.08737|4.88391|3.2227|5.27097|2.88232|4.51763|1.35648|1.57021|3.56358|3.14372|0.258294|3.18864|3.6996|2.61694,79.8117|37.015|83.9106|51.9585|67.5745|66.6304|92.5451|35.0583|37.2729|32.9383|55.4093|99.595|65.9961,0.21368|0.220769|0.230479|0.178076|0.233956|0.23352|0.230369|0.219336|0.197741|0.17515|0.164236|0.172003|0.23945,0.195008|0.289497|0.692325|0.387867|0.989909|0.80975|0.32605|0.440682|0.374915|0.535162|0.86756|0.950896|0.388275,0.945529,0.918461,0.0681987,0.558591,0.232256,0.490443,0.0372593,0.490977,0.14008,0.954399,57.4462,4.3199e-10,97113,0.808818,63.7429,1.57375e-12,86619,0.898816,0.815617,0.032251,0.673888,0.0796151,0.487908,0.261487,0.45292,0.20886,0.921587,38.8663,2.82401e-13,19217,0.974461,70.9225,3.19128e-12,85019
24,73,n1->n2->n3->n4->n5->n15->n25->n26->n27->n17->n18->n19->n9->n10,2.52396e+13|3.2861e+09|1.01936e+13|8.26582e+12|2.2238e+11|4.39296e+09|3.96339e+10|1.4836e+12|3.26581e+10|7.04929e+12|1.22648e+12|2.57388e+13|1.1124e+13|4.16093e+12,8.54101e+12|4.40158e+08|2.63988e+12|1.6203e+12|2.03434e+11|3.36268e+09|2.73284e+10|5.14305e+11|1.52566e+10|6.73473e+12|1.03906e+12|5.14842e+12|4.98146e+12|2.90554e+12,0.000724722|2.48385e-05|2.62159e-05|2.82231e-05|1.68809e-05|1.07122e-05|3.63251e-05|1.21113e-05|0.00059426|7.57772e-05|9.11251e-05|0.000247042|0.000469626|2.8787e-05,0.00349714|0.00336608|0.00182012|0.00191005|0.00136753|0.00652991|0.00215388|0.000257014|0.00140609|0.000561278|0.00026727|0.000172046|0.000148927|0.000161856,0.0447172|0.0204448|0.0128068|0.035053|0.000919545|0.0030886|0.0207546|0.0350211|0.0270323|0.0486587|0.0492629|0.00852668|0.0304035|0.00369877,0.0371909|0.0321288|0.00741466|0.0206682|0.0162687|0.037633|0.00505916|0.0233828|0.0235157|0.0471076|0.0421035|0.0373683|0.0300602|0.0079214,0.954779|0.922083|0.958501|0.942024|0.972309|0.927897|0.959822|0.944315|0.964456|0.98806|0.905325|0.993033|0.957674|0.962316,1.08737|4.88391|3.2227|0.776256|3.56358|1.57021|2.4068|0.0150708|5.01481|3.82511|0.706639|3.15541|3.6996|2.61694,79.8117|37.015|10.4739|81.7362|35.0583|54.7186|55.6995|42.5138|72.2829|27.3162|28.0546|99.0064|65.9961,0.21368|0.220769|0.173119|0.215548|0.219336|0.217369|0.245125|0.205105|0.236231|0.171399|0.238433|0.209223|0.23945,0.195008|0.289497|0.612724|0.492046|0.440682|0.641382|0.888986|0.35375|0.376599|0.640494|0.403774|0.685292|0.388275,0.945529,0.918461,0.0681987,0.558591,0.232256,0.490443,0.0372593,0.490977,0.14008,0.954399,57.4462,4.3199e-10,97113,0.808818,63.7429,1.57375e-12,86619,0.898816,0.815617,0.032251,0.673888,0.0796151,0.487908,0.261487,0.45292,0.20886,0.921587,38.8663,2.82401e-13,19217,0.974461,70.9225,3.19128e-12,85019
24,74,n1->n2->n3->n13->n23->n24->n25->n26->n27->n17->n18->n8->n9->n10,2.52396e+13|3.2861e+09|1.01936e+13|1.97564e+09|6.7118e+13|1.13728e+09|3.96339e+10|1.4836e+12|3.26581e+10|7.04929e+12|1.22648e+12|5.31307e+13|1.1124e+13|4.16093e+12,8.54101e+12|4.40158e+08|2.63988e+12|6.29116e+08|1.59208e+13|3.84164e+08|2.73284e+10|5.14305e+11|1.52566e+10|6.73473e+12|1.03906e+12|1.42237e+13|4.98146e+12|2.90554e+12,0.000724722|2.48385e-05|2.62159e-05|5.63493e-05|1.49948e-05|0.000154558|3.63251e-05|1.21113e-05|0.00059426|7.57772e-05|9.11251e-05|0.000475668|0.000469626|2.8787e-05,0.00349714|0.00336608|0.00182012|0.000120409|0.000124539|0.000799867|0.00215388|0.000257014|0.00140609|0.000561278|0.00026727|0.000277812|0.000148927|0.000161856,0.0447172|0.0204448|0.0128068|0.0406203|0.0416723|0.0419017|0.0207546|0.0350211|0.0270323|0.0486587|0.0492629|0.0168905|0.0304035|0.00369877,0.0371909|0.0321288|0.00741466|0.0404142|0.0191745|0.0322004|0.00505916|0.0233828|0.0235157|0.0471076|0.0421035|0.0363508|0.0300602|0.0079214,0.954779|0.922083|0.958501|0.946552|0.981726|0.93465|0.959822|0.944315|0.964456|0.98806|0.905325|0.936024|0.957674|0.962316,1.08737|4.88391|3.2227|5.27097|2.88232|4.51763|2.4068|0.0150708|5.01481|3.82511|0.706639|3.18864|3.6996|2.61694,79.8117|37.015|83.9106|51.9585|67.5745|18.2346|55.6995|42.5138|72.2829|27.3162|81.3396|99.595|65.9961,0.21368|0.220769|0.230479|0.178076|0.233956|0.161711|0.245125|0.205105|0.236231|0.171399|0.208331|0.172003|0.23945,0.195008|0.289497|0.692325|0.387867|0.989909|0.564195|0.888986|0.35375|0.376599|0.640494|0.791691|0.950896|0.388275,0.945529,0.918461,0.0681987,0.558591,0.232256,0.490443,0.0372593,0.490977,0.14008,0.954399,57.4462,4.3199e-10,97113,0.808818,63.7429,1.57375e-12,86619,0.898816,0.815617,0.032251,0.673888,0.0796151,0.487908,0.261487,0.45292,0.20886,0.921587,38.8663,2.82401e-13,19217,0.974461,70.9225,3.19128e-12,85019
24,75,n1->n11->n21->n22->n23->n13->n14->n15->n16->n17->n7->n8->n9->n10,2.52396e+13|5.59047e+10|1.33137e+09|2.78995e+12|6.7118e+13|1.97564e+09|2.54113e+11|4.39296e+09|7.93738e+09|7.04929e+12|1.84663e+13|5.31307e+13|1.1124e+13|4.16093e+12,8.54101e+12|4.54359e+10|1.25098e+09|1.04308e+12|1.59208e+13|6.29116e+08|3.74913e+10|3.36268e+09|1.08191e+09|6.73473e+12|2.44277e+12|1.42237e+13|4.98146e+12|2.90554e+12,0.000724722|0.000631469|1.04747e-05|3.26445e-05|1.49948e-05|5.63493e-05|0.000108442|1.07122e-05|1.35665e-05|7.57772e-05|0.000126135|0.000475668|0.000469626|2.8787e-05,0.00349714|0.00119614|0.00515536|0.00113502|0.000124539|0.000120409|0.000421827|0.00652991|0.000204216|0.000561278|0.000115234|0.000277812|0.000148927|0.000161856,0.0447172|0.022925|0.0206616|0.0202475|0.0416723|0.0406203|0.0226182|0.0030886|0.0294239|0.0486587|0.00466685|0.0168905|0.0304035|0.00369877,0.0371909|0.013522|0.0150654|0.0460323|0.0191745|0.0404142|0.0485335|0.037633|0.0284839|0.0471076|0.0110361|0.0363508|0.0300602|0.0079214,0.954779|0.943691|0.938789|0.984776|0.981726|0.946552|0.933775|0.927897|0.926702|0.98806|0.968373|0.936024|0.957674|0.962316,1.08737|2.58188|2.24253|3.8789|2.88232|5.27097|1.35648|1.57021|4.27182|3.82511|0.258294|3.18864|3.6996|2.61694,30.2686|65.1286|34.0839|55.8812|51.9585|56.34|92.5451|56.2706|32.2763|59.8148|55.4093|99.595|65.9961,0.218985|0.238649|0.210385|0.202421|0.178076|0.224168|0.230369|0.249298|0.169866|0.201521|0.164236|0.172003|0.23945,0.997774|0.175022|0.969256|0.532225|0.387867|0.156582|0.32605|0.709426|0.5619|0.114349|0.86756|0.950896|0.388275,0.945529,0.918461,0.0681987,0.558591,0.232256,0.490443,0.0372593,0.490977,0.14008,0.954399,57.4462,4.3199e-10,97113,0.808818,63.7429,1.57375e-12,86619,0.898816,0.815617,0.032251,0.673888,0.0796151,0.487908,0.261487,0.45292,0.20886,0.921587,38.8663,2.82401e-13,19217,0.974461,70.9225,3.19128e-12,85019
24,76,n1->n2->n3->n13->n14->n15->n5->n6->n7->n17->n18->n8->n9->n10,2.52396e+13|3.2861e+09|1.01936e+13|1.97564e+09|2.54113e+11|4.39296e+09|2.2238e+11|2.54485e+09|1.84663e+13|7.04929e+12|1.22648e+12|5.31307e+13|1.1124e+13|4.16093e+12,8.54101e+12|4.40158e+08|2.63988e+12|6.29116e+08|3.74913e+10|3.36268e+09|2.03434e+11|7.20266e+08|2.44277e+12|6.73473e+12|1.03906e+12|1.42237e+13|4.98146e+12|2.90554e+12,0.000724722|2.48385e-05|2.62159e-05|5.63493e-05|0.000108442|1.07122e-05|1.68809e-05|1.4393e-05|0.000126135|7.57772e-05|9.11251e-05|0.000475668|0.000469626|2.8787e-05,0.00349714|0.00336608|0.00182012|0.000120409|0.000421827|0.00652991|0.00136753|0.000558546|0.000115234|0.000561278|0.00026727|0.000277812|0.000148927|0.000161856,0.0447172|0.0204448|0.0128068|0.0406203|0.0226182|0.0030886|0.000919545|0.0384477|0.00466685|0.0486587|0.0492629|0.0168905|0.0304035|0.00369877,0.0371909|0.0321288|0.00741466|0.0404142|0.0485335|0.037633|0.0162687|0.0129125|0.0110361|0.0471076|0.0421035|0.0363508|0.0300602|0.0079214,0.954779|0.922083|0.958501|0.946552|0.933775|0.927897|0.972309|0.943072|0.968373|0.98806|0.905325|0.936024|0.957674|0.962316,1.08737|4.88391|3.2227|5.27097|1.35648|1.57021|3.56358|3.14372|0.258294|3.82511|0.706639|3.18864|3.6996|2.61694,79.8117|37.015|83.9106|56.34|92.5451|35.0583|37.2729|32.9383|59.8148|27.3162|81.3396|99.595|65.9961,0.21368|0.220769|0.230479|0.224168|0.230369|0.219336|0.197741|0.17515|0.201521|0.171399|0.208331|0.172003|0.23945,0.195008|0.289497|0.692325|0.156582|0.32605|0.440682|0.374915|0.535162|0.114349|0.640494|0.791691|0.950896|0.388275,0.945529,0.918461,0.0681987,0.558591,0.232256,0.490443,0.0372593,0.490977,0.14008,0.954399,57.4462,4.3199e-10,97113,0.808818,63.7429,1.57375e-12,86619,0.898816,0.815617,0.032251,0.673888,0.0796151,0.487908,0.261487,0.45292,0.20886,0.921587,38.8663,2.82401e-13,19217,0.974461,70.9225,3.19128e-12,85019
24,77,n1->n2->n12->n22->n23->n13->n3->n4->n5->n6->n7->n8->n9->n10,2.52396e+13|3.2861e+09|1.08333e+09|2.78995e+12|6.7118e+13|1.97564e+09|1.01936e+13|8.26582e+12|2.2238e+11|2.54485e+09|1.84663e+13|5.31307e+13|1.1124e+13|4.16093e+12,8.54101e+12|4.40158e+08|6.21349e+08|1.04308e+12|1.59208e+13|6.29116e+08|2.63988e+12|1.6203e+12|2.03434e+11|7.20266e+08|2.44277e+12|1.42237e+13|4.98146e+12|2.90554e+12,0.000724722|2.48385e-05|7.5361e-05|3.26445e-05|1.49948e-05|5.63493e-05|2.62159e-05|2.82231e-05|1.68809e-05|1.4393e-05|0.000126135|0.000475668|0.000469626|2.8787e-05,0.00349714|0.00336608|0.000279061|0.00113502|0.000124539|0.000120409|0.00182012|0.00191005|0.00136753|0.000558546|0.000115234|0.000277812|0.000148927|0.000161856,0.0447172|0.0204448|0.0333131|0.0202475|0.0416723|0.0406203|0.0128068|0.035053|0.000919545|0.0384477|0.00466685|0.0168905|0.0304035|0.00369877,0.0371909|0.0321288|0.0223834|0.0460323|0.0191745|0.0404142|0.00741466|0.0206682|0.0162687|0.0129125|0.0110361|0.0363508|0.0300602|0.0079214,0.954779|0.922083|0.929804|0.984776|0.981726|0.946552|0.958501|0.942024|0.972309|0.943072|0.968373|0.936024|0.957674|0.962316,1.08737|4.88391|1.45023|3.8789|2.88232|5.27097|3.2227|0.776256|3.56358|3.14372|0.258294|3.18864|3.6996|2.61694,79.8117|88.6198|13.2112|55.8812|51.9585|83.9106|10.4739|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.21368|0.172407|0.242069|0.202421|0.178076|0.230479|0.173119|0.215548|0.197741|0.17515|0.164236|0.172003|0.23945,0.195008|0.420748|0.311489|0.532225|0.387867|0.692325|0.612724|0.492046|0.374915|0.535162|0.86756|0.950896|0.388275,0.945529,0.918461,0.0681987,0.558591,0.232256,0.490443,0.0372593,0.490977,0.14008,0.954399,57.4462,4.3199e-10,97113,0.808818,63.7429,1.57375e-12,86619,0.898816,0.815617,0.032251,0.673888,0.0796151,0.487908,0.261487,0.45292,0.20886,0.921587,38.8663,2.82401e-13,19217,0.974461,70.9225,3.19128e-12,85019
24,78,n1->n2->n3->n13->n23->n24->n14->n4->n5->n6->n7->n8->n9->n10,2.52396e+13|3.2861e+09|1.01936e+13|1.97564e+09|6.7118e+13|1.13728e+09|2.54113e+11|8.26582e+12|2.2238e+11|2.54485e+09|1.84663e+13|5.31307e+13|1.1124e+13|4.16093e+12,8.54101e+12|4.40158e+08|2.63988e+12|6.29116e+08|1.59208e+13|3.84164e+08|3.74913e+10|1.6203e+12|2.03434e+11|7.20266e+08|2.44277e+12|1.42237e+13|4.98146e+12|2.90554e+12,0.000724722|2.48385e-05|2.62159e-05|5.63493e-05|1.49948e-05|0.000154558|0.000108442|2.82231e-05|1.68809e-05|1.4393e-05|0.000126135|0.000475668|0.000469626|2.8787e-05,0.00349714|0.00336608|0.00182012|0.000120409|0.000124539|0.000799867|0.000421827|0.00191005|0.00136753|0.000558546|0.000115234|0.000277812|0.000148927|0.000161856,0.0447172|0.0204448|0.0128068|0.0406203|0.0416723|0.0419017|0.0226182|0.035053|0.000919545|0.0384477|0.00466685|0.0168905|0.0304035|0.00369877,0.0371909|0.0321288|0.00741466|0.0404142|0.0191745|0.0322004|0.0485335|0.0206682|0.0162687|0.0129125|0.0110361|0.0363508|0.0300602|0.0079214,0.954779|0.922083|0.958501|0.946552|0.981726|0.93465|0.933775|0.942024|0.972309|0.943072|0.968373|0.936024|0.957674|0.962316,1.08737|4.88391|3.2227|5.27097|2.88232|4.51763|1.35648|0.776256|3.56358|3.14372|0.258294|3.18864|3.6996|2.61694,79.8117|37.015|83.9106|51.9585|67.5745|66.6304|52.1141|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.21368|0.220769|0.230479|0.178076|0.233956|0.23352|0.175546|0.215548|0.197741|0.17515|0.164236|0.172003|0.23945,0.195008|0.289497|0.692325|0.387867|0.989909|0.80975|0.674002|0.492046|0.374915|0.535162|0.86756|0.950896|0.388275,0.945529,0.918461,0.0681987,0.558591,0.232256,0.490443,0.0372593,0.490977,0.14008,0.954399,57.4462,4.3199e-10,97113,0.808818,63.7429,1.57375e-12,86619,0.898816,0.815617,0.032251,0.673888,0.0796151,0.487908,0.261487,0.45292,0.20886,0.921587,38.8663,2.82401e-13,19217,0.974461,70.9225,3.19128e-12,85019
24,79,n1->n2->n12->n13->n14->n24->n25->n26->n27->n17->n18->n19->n9->n10,2.52396e+13|3.2861e+09|1.08333e+09|1.97564e+09|2.54113e+11|1.13728e+09|3.96339e+10|1.4836e+12|3.26581e+10|7.04929e+12|1.22648e+12|2.57388e+13|1.1124e+13|4.16093e+12,8.54101e+12|4.40158e+08|6.21349e+08|6.29116e+08|3.74913e+10|3.84164e+08|2.73284e+10|5.14305e+11|1.52566e+10|6.73473e+12|1.03906e+12|5.14842e+12|4.98146e+12|2.90554e+12,0.000724722|2.48385e-05|7.5361e-05|5.63493e-05|0.000108442|0.000154558|3.63251e-05|1.21113e-05|0.00059426|7.57772e-05|9.11251e-05|0.000247042|0.000469626|2.8787e-05,0.00349714|0.00336608|0.000279061|0.000120409|0.000421827|0.000799867|0.00215388|0.000257014|0.00140609|0.000561278|0.00026727|0.000172046|0.000148927|0.000161856,0.0447172|0.0204448|0.0333131|0.0406203|0.0226182|0.0419017|0.0207546|0.0350211|0.0270323|0.0486587|0.0492629|0.00852668|0.0304035|0.00369877,0.0371909|0.0321288|0.0223834|0.0404142|0.0485335|0.0322004|0.00505916|0.0233828|0.0235157|0.0471076|0.0421035|0.0373683|0.0300602|0.0079214,0.954779|0.922083|0.929804|0.946552|0.933775|0.93465|0.959822|0.944315|0.964456|0.98806|0.905325|0.993033|0.957674|0.962316,1.08737|4.88391|1.45023|5.27097|1.35648|4.51763|2.4068|0.0150708|5.01481|3.82511|0.706639|3.15541|3.6996|2.61694,79.8117|88.6198|13.9548|56.34|66.6304|18.2346|55.6995|42.5138|72.2829|27.3162|28.0546|99.0064|65.9961,0.21368|0.172407|0.201701|0.224168|0.23352|0.161711|0.245125|0.205105|0.236231|0.171399|0.238433|0.209223|0.23945,0.195008|0.420748|0.261253|0.156582|0.80975|0.564195|0.888986|0.35375|0.376599|0.640494|0.403774|0.685292|0.388275,0.945529,0.918461,0.0681987,0.558591,0.232256,0.490443,0.0372593,0.490977,0.14008,0.954399,57.4462,4.3199e-10,97113,0.808818,63.7429,1.57375e-12,86619,0.898816,0.815617,0.032251,0.673888,0.0796151,0.487908,0.261487,0.45292,0.20886,0.921587,38.8663,2.82401e-13,19217,0.974461,70.9225,3.19128e-12,85019
24,80,n1->n2->n12->n22->n23->n13->n14->n15->n16->n6->n7->n8->n9->n10,2.52396e+13|3.2861e+09|1.08333e+09|2.78995e+12|6.7118e+13|1.97564e+09|2.54113e+11|4.39296e+09|7.93738e+09|2.54485e+09|1.84663e+13|5.31307e+13|1.1124e+13|4.16093e+12,8.54101e+12|4.40158e+08|6.21349e+08|1.04308e+12|1.59208e+13|6.29116e+08|3.74913e+10|3.36268e+09|1.08191e+09|7.20266e+08|2.44277e+12|1.42237e+13|4.98146e+12|2.90554e+12,0.000724722|2.48385e-05|7.5361e-05|3.26445e-05|1.49948e-05|5.63493e-05|0.000108442|1.07122e-05|1.35665e-05|1.4393e-05|0.000126135|0.000475668|0.000469626|2.8787e-05,0.00349714|0.00336608|0.000279061|0.00113502|0.000124539|0.000120409|0.000421827|0.00652991|0.000204216|0.000558546|0.000115234|0.000277812|0.000148927|0.000161856,0.0447172|0.0204448|0.0333131|0.0202475|0.0416723|0.0406203|0.0226182|0.0030886|0.0294239|0.0384477|0.00466685|0.0168905|0.0304035|0.00369877,0.0371909|0.0321288|0.0223834|0.0460323|0.0191745|0.0404142|0.0485335|0.037633|0.0284839|0.0129125|0.0110361|0.0363508|0.0300602|0.0079214,0.954779|0.922083|0.929804|0.984776|0.981726|0.946552|0.933775|0.927897|0.926702|0.943072|0.968373|0.936024|0.957674|0.962316,1.08737|4.88391|1.45023|3.8789|2.88232|5.27097|1.35648|1.57021|4.27182|3.14372|0.258294|3.18864|3.6996|2.61694,79.8117|88.6198|13.2112|55.8812|51.9585|56.34|92.5451|56.2706|50.0569|32.9383|55.4093|99.595|65.9961,0.21368|0.172407|0.242069|0.202421|0.178076|0.224168|0.230369|0.249298|0.186026|0.17515|0.164236|0.172003|0.23945,0.195008|0.420748|0.311489|0.532225|0.387867|0.156582|0.32605|0.709426|0.76014|0.535162|0.86756|0.950896|0.388275,0.945529,0.918461,0.0681987,0.558591,0.232256,0.490443,0.0372593,0.490977,0.14008,0.954399,57.4462,4.3199e-10,97113,0.808818,63.7429,1.57375e-12,86619,0.898816,0.815617,0.032251,0.673888,0.0796151,0.487908,0.261487,0.45292,0.20886,0.921587,38.8663,2.82401e-13,19217,0.974461,70.9225,3.19128e-12,85019
24,81,n1->n11->n21->n22->n12->n13->n14->n15->n16->n17->n18->n19->n20->n10,2.52396e+13|5.59047e+10|1.33137e+09|2.78995e+12|1.08333e+09|1.97564e+09|2.54113e+11|4.39296e+09|7.93738e+09|7.04929e+12|1.22648e+12|2.57388e+13|1.63901e+09|4.16093e+12,8.54101e+12|4.54359e+10|1.25098e+09|1.04308e+12|6.21349e+08|6.29116e+08|3.74913e+10|3.36268e+09|1.08191e+09|6.73473e+12|1.03906e+12|5.14842e+12|2.81124e+08|2.90554e+12,0.000724722|0.000631469|1.04747e-05|3.26445e-05|7.5361e-05|5.63493e-05|0.000108442|1.07122e-05|1.35665e-05|7.57772e-05|9.11251e-05|0.000247042|2.66319e-05|2.8787e-05,0.00349714|0.00119614|0.00515536|0.00113502|0.000279061|0.000120409|0.000421827|0.00652991|0.000204216|0.000561278|0.00026727|0.000172046|0.0074224|0.000161856,0.0447172|0.022925|0.0206616|0.0202475|0.0333131|0.0406203|0.0226182|0.0030886|0.0294239|0.0486587|0.0492629|0.00852668|0.0209575|0.00369877,0.0371909|0.013522|0.0150654|0.0460323|0.0223834|0.0404142|0.0485335|0.037633|0.0284839|0.0471076|0.0421035|0.0373683|0.0473836|0.0079214,0.954779|0.943691|0.938789|0.984776|0.929804|0.946552|0.933775|0.927897|0.926702|0.98806|0.905325|0.993033|0.981661|0.962316,1.08737|2.58188|2.24253|3.8789|1.45023|5.27097|1.35648|1.57021|4.27182|3.82511|0.706639|3.15541|2.8325|2.61694,30.2686|65.1286|34.0839|13.2112|13.9548|56.34|92.5451|56.2706|32.2763|27.3162|28.0546|10.3361|29.3778,0.218985|0.238649|0.210385|0.242069|0.201701|0.224168|0.230369|0.249298|0.169866|0.171399|0.238433|0.197583|0.235743,0.997774|0.175022|0.969256|0.311489|0.261253|0.156582|0.32605|0.709426|0.5619|0.640494|0.403774|0.639533|0.47808,0.945529,0.918461,0.0681987,0.558591,0.232256,0.490443,0.0372593,0.490977,0.14008,0.954399,57.4462,4.3199e-10,97113,0.808818,63.7429,1.57375e-12,86619,0.898816,0.815617,0.032251,0.673888,0.0796151,0.487908,0.261487,0.45292,0.20886,0.921587,38.8663,2.82401e-13,19217,0.974461,70.9225,3.19128e-12,85019
24,82,n1->n2->n3->n4->n14->n13->n23->n24->n25->n15->n5->n6->n7->n8->n9->n10,2.52396e+13|3.2861e+09|1.01936e+13|8.26582e+12|2.54113e+11|1.97564e+09|6.7118e+13|1.13728e+09|3.96339e+10|4.39296e+09|2.2238e+11|2.54485e+09|1.84663e+13|5.31307e+13|1.1124e+13|4.16093e+12,8.54101e+12|4.40158e+08|2.63988e+12|1.6203e+12|3.74913e+10|6.29116e+08|1.59208e+13|3.84164e+08|2.73284e+10|3.36268e+09|2.03434e+11|7.20266e+08|2.44277e+12|1.42237e+13|4.98146e+12|2.90554e+12,0.000724722|2.48385e-05|2.62159e-05|2.82231e-05|0.000108442|5.63493e-05|1.49948e-05|0.000154558|3.63251e-05|1.07122e-05|1.68809e-05|1.4393e-05|0.000126135|0.000475668|0.000469626|2.8787e-05,0.00349714|0.00336608|0.00182012|0.00191005|0.000421827|0.000120409|0.000124539|0.000799867|0.00215388|0.00652991|0.00136753|0.000558546|0.000115234|0.000277812|0.000148927|0.000161856,0.0447172|0.0204448|0.0128068|0.035053|0.0226182|0.0406203|0.0416723|0.0419017|0.0207546|0.0030886|0.000919545|0.0384477|0.00466685|0.0168905|0.0304035|0.00369877,0.0371909|0.0321288|0.00741466|0.0206682|0.0485335|0.0404142|0.0191745|0.0322004|0.00505916|0.037633|0.0162687|0.0129125|0.0110361|0.0363508|0.0300602|0.0079214,0.954779|0.922083|0.958501|0.942024|0.933775|0.946552|0.981726|0.93465|0.959822|0.927897|0.972309|0.943072|0.968373|0.936024|0.957674|0.962316,1.08737|4.88391|3.2227|0.776256|1.35648|5.27097|2.88232|4.51763|2.4068|1.57021|3.56358|3.14372|0.258294|3.18864|3.6996|2.61694,79.8117|37.015|10.4739|52.1141|56.34|51.9585|67.5745|18.2346|54.7186|35.0583|37.2729|32.9383|55.4093|99.595|65.9961,0.21368|0.220769|0.173119|0.175546|0.224168|0.178076|0.233956|0.161711|0.217369|0.219336|0.197741|0.17515|0.164236|0.172003|0.23945,0.195008|0.289497|0.612724|0.674002|0.156582|0.387867|0.989909|0.564195|0.641382|0.440682|0.374915|0.535162|0.86756|0.950896|0.388275,0.945529,0.918461,0.0681987,0.558591,0.232256,0.490443,0.0372593,0.490977,0.14008,0.954399,57.4462,4.3199e-10,97113,0.808818,63.7429,1.57375e-12,86619,0.898816,0.815617,0.032251,0.673888,0.0796151,0.487908,0.261487,0.45292,0.20886,0.921587,38.8663,2.82401e-13,19217,0.974461,70.9225,3.19128e-12,85019
