DatasetID,PathID,PathString,node_t1,node_t2,node_p_depol_1q,node_p_depol_2q,node_coh1_angle,node_coh2_zz_angle,node_src_visibility,node_src_phase,edge_length,edge_attenuation,edge_insertion_loss_db,d1_coupling_1,d1_coupling_2,d1_mzi_phase_error,d1_mzi_loss_short,d1_mzi_loss_long,d1_bs1_reflectivity,d1_bs1_loss,d1_bs2_reflectivity,d1_bs2_loss,d1_snspd1_efficiency,d1_snspd1_jitter,d1_snspd1_dark,d1_snspd1_dead,d1_snspd2_efficiency,d1_snspd2_jitter,d1_snspd2_dark,d1_snspd2_dead,d2_coupling_1,d2_coupling_2,d2_mzi_phase_error,d2_mzi_loss_short,d2_mzi_loss_long,d2_bs1_reflectivity,d2_bs1_loss,d2_bs2_reflectivity,d2_bs2_loss,d2_snspd1_efficiency,d2_snspd1_jitter,d2_snspd1_dark,d2_snspd1_dead,d2_snspd2_efficiency,d2_snspd2_jitter,d2_snspd2_dark,d2_snspd2_dead
21,1,n1->n2->n3->n4->n5->n6->n7->n8->n9->n10,5.08892e+10|6.03884e+10|1.28283e+13|3.54527e+10|9.16885e+10|7.0507e+13|1.7241e+10|3.09508e+13|2.9547e+11|2.96039e+11,2.06287e+10|2.28369e+10|1.75978e+12|1.34109e+10|2.11773e+10|1.37752e+13|1.98799e+09|9.05131e+12|2.84203e+11|5.06763e+10,5.44147e-05|3.47401e-05|1.56857e-05|0.00053509|0.000404572|3.49958e-05|1.21044e-05|0.000344578|1.18736e-05|1.17004e-05,0.000170941|0.000260817|0.000996159|0.00111403|0.00144351|0.000182628|0.004249|0.00170418|0.0015146|0.000386978,0.0436299|0.00747541|0.0260713|0.0376779|0.0303857|0.024059|0.0452939|0.0174935|0.0262497|0.0418181,0.0254826|0.0404655|0.0366412|0.0374513|0.0205959|0.0144265|0.0381944|0.01324|0.00114481|0.0403929,0.930576|0.984167|0.921174|0.975052|0.919153|0.965277|0.982191|0.911222|0.931326|0.917171,0.102823|5.68454|5.84933|5.09597|2.87098|0.849013|0.5441|2.59276|2.65733|4.06082,79.8117|37.015|10.4739|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.176262|0.219351|0.209944|0.211558|0.197041|0.169405|0.199517|0.196084|0.216797,0.956739|0.68498|0.336738|0.478084|0.139919|0.695402|0.507093|0.736769|0.661767,0.919569,0.956501,0.0975092,0.787719,0.154986,0.54717,0.0634,0.476678,0.153699,0.800935,49.8204,6.06598e-13,77412,0.936396,65.4161,4.86117e-12,37921,0.965492,0.901419,0.07447,0.113433,0.218383,0.486049,0.209656,0.534527,0.297858,0.876938,50.7884,1.15942e-10,38910,0.897293,70.9316,8.81047e-13,35163
21,136,n1->n2->n3->n4->n5->n15->n25->n26->n16->n17->n7->n8->n9->n10,5.08892e+10|6.03884e+10|1.28283e+13|3.54527e+10|9.16885e+10|4.3656e+11|1.57777e+12|5.33519e+12|2.12685e+13|4.58872e+12|1.7241e+10|3.09508e+13|2.9547e+11|2.96039e+11,2.06287e+10|2.28369e+10|1.75978e+12|1.34109e+10|2.11773e+10|1.18974e+11|5.86901e+11|4.90445e+12|2.26294e+12|5.72116e+11|1.98799e+09|9.05131e+12|2.84203e+11|5.06763e+10,5.44147e-05|3.47401e-05|1.56857e-05|0.00053509|0.000404572|4.04863e-05|0.000266583|0.000773459|0.000654832|0.000133531|1.21044e-05|0.000344578|1.18736e-05|1.17004e-05,0.000170941|0.000260817|0.000996159|0.00111403|0.00144351|0.000273191|0.000119671|0.0019452|0.000996089|0.00820451|0.004249|0.00170418|0.0015146|0.000386978,0.0436299|0.00747541|0.0260713|0.0376779|0.0303857|0.0429653|0.00681704|0.0159667|0.0278375|0.0435579|0.0452939|0.0174935|0.0262497|0.0418181,0.0254826|0.0404655|0.0366412|0.0374513|0.0205959|0.0491914|0.038057|0.000705495|0.0269937|0.0312952|0.0381944|0.01324|0.00114481|0.0403929,0.930576|0.984167|0.921174|0.975052|0.919153|0.93378|0.974212|0.960003|0.923078|0.918876|0.982191|0.911222|0.931326|0.917171,0.102823|5.68454|5.84933|5.09597|2.87098|4.38649|4.41264|2.70996|4.91497|2.18167|0.5441|2.59276|2.65733|4.06082,79.8117|37.015|10.4739|81.7362|35.0583|54.7186|55.6995|11.0615|32.2763|59.8148|55.4093|99.595|65.9961,0.176262|0.219351|0.209944|0.211558|0.219529|0.224278|0.181779|0.18329|0.239101|0.242234|0.199517|0.196084|0.216797,0.956739|0.68498|0.336738|0.478084|0.216266|0.886724|0.981834|0.960656|0.512927|0.348521|0.507093|0.736769|0.661767,0.919569,0.956501,0.0975092,0.787719,0.154986,0.54717,0.0634,0.476678,0.153699,0.800935,49.8204,6.06598e-13,77412,0.936396,65.4161,4.86117e-12,37921,0.965492,0.901419,0.07447,0.113433,0.218383,0.486049,0.209656,0.534527,0.297858,0.876938,50.7884,1.15942e-10,38910,0.897293,70.9316,8.81047e-13,35163
21,137,n1->n11->n21->n22->n23->n24->n25->n26->n16->n6->n7->n8->n9->n10,5.08892e+10|4.1518e+13|4.12128e+12|1.40284e+13|1.43922e+11|5.48892e+10|1.57777e+12|5.33519e+12|2.12685e+13|7.0507e+13|1.7241e+10|3.09508e+13|2.9547e+11|2.96039e+11,2.06287e+10|6.17084e+12|1.7019e+12|1.02473e+13|5.4998e+10|2.2723e+10|5.86901e+11|4.90445e+12|2.26294e+12|1.37752e+13|1.98799e+09|9.05131e+12|2.84203e+11|5.06763e+10,5.44147e-05|1.80864e-05|0.000902304|0.000697842|0.000229076|0.000341269|0.000266583|0.000773459|0.000654832|3.49958e-05|1.21044e-05|0.000344578|1.18736e-05|1.17004e-05,0.000170941|0.000110737|0.000397752|0.00308904|0.00427409|0.00107843|0.000119671|0.0019452|0.000996089|0.000182628|0.004249|0.00170418|0.0015146|0.000386978,0.0436299|0.00862057|0.0391494|0.0263809|0.00133783|0.00779538|0.00681704|0.0159667|0.0278375|0.024059|0.0452939|0.0174935|0.0262497|0.0418181,0.0254826|0.0406976|0.0207539|0.0469348|0.0401023|0.00248999|0.038057|0.000705495|0.0269937|0.0144265|0.0381944|0.01324|0.00114481|0.0403929,0.930576|0.977329|0.914765|0.919909|0.957012|0.910583|0.974212|0.960003|0.923078|0.965277|0.982191|0.911222|0.931326|0.917171,0.102823|3.39576|4.64561|0.485752|5.98755|3.10958|4.41264|2.70996|4.91497|0.849013|0.5441|2.59276|2.65733|4.06082,30.2686|65.1286|34.0839|55.8812|67.5745|18.2346|55.6995|11.0615|50.0569|32.9383|55.4093|99.595|65.9961,0.229587|0.174473|0.178648|0.195383|0.199575|0.222388|0.181779|0.18329|0.169253|0.169405|0.199517|0.196084|0.216797,0.576277|0.317348|0.932662|0.402152|0.89073|0.156841|0.981834|0.960656|0.215899|0.695402|0.507093|0.736769|0.661767,0.919569,0.956501,0.0975092,0.787719,0.154986,0.54717,0.0634,0.476678,0.153699,0.800935,49.8204,6.06598e-13,77412,0.936396,65.4161,4.86117e-12,37921,0.965492,0.901419,0.07447,0.113433,0.218383,0.486049,0.209656,0.534527,0.297858,0.876938,50.7884,1.15942e-10,38910,0.897293,70.9316,8.81047e-13,35163
21,138,n1->n11->n12->n13->n3->n4->n5->n6->n7->n17->n18->n8->n9->n10,5.08892e+10|4.1518e+13|4.65396e+10|4.33848e+12|1.28283e+13|3.54527e+10|9.16885e+10|7.0507e+13|1.7241e+10|4.58872e+12|5.64664e+09|3.09508e+13|2.9547e+11|2.96039e+11,2.06287e+10|6.17084e+12|2.98265e+10|6.03693e+11|1.75978e+12|1.34109e+10|2.11773e+10|1.37752e+13|1.98799e+09|5.72116e+11|3.74732e+09|9.05131e+12|2.84203e+11|5.06763e+10,5.44147e-05|1.80864e-05|2.45488e-05|5.88272e-05|1.56857e-05|0.00053509|0.000404572|3.49958e-05|1.21044e-05|0.000133531|0.000360862|0.000344578|1.18736e-05|1.17004e-05,0.000170941|0.000110737|0.000190418|0.00424845|0.000996159|0.00111403|0.00144351|0.000182628|0.004249|0.00820451|0.00661785|0.00170418|0.0015146|0.000386978,0.0436299|0.00862057|0.00446051|0.0458383|0.0260713|0.0376779|0.0303857|0.024059|0.0452939|0.0435579|0.00316978|0.0174935|0.0262497|0.0418181,0.0254826|0.0406976|0.0425663|0.0256548|0.0366412|0.0374513|0.0205959|0.0144265|0.0381944|0.0312952|0.0482357|0.01324|0.00114481|0.0403929,0.930576|0.977329|0.96791|0.911596|0.921174|0.975052|0.919153|0.965277|0.982191|0.918876|0.991811|0.911222|0.931326|0.917171,0.102823|3.39576|3.92439|6.14821|5.84933|5.09597|2.87098|0.849013|0.5441|2.18167|4.23744|2.59276|2.65733|4.06082,30.2686|24.4191|13.9548|83.9106|10.4739|81.7362|37.2729|32.9383|59.8148|27.3162|81.3396|99.595|65.9961,0.229587|0.188645|0.200147|0.238612|0.209944|0.211558|0.197041|0.169405|0.242234|0.184892|0.234432|0.196084|0.216797,0.576277|0.61512|0.890635|0.312448|0.336738|0.478084|0.139919|0.695402|0.348521|0.327426|0.414208|0.736769|0.661767,0.919569,0.956501,0.0975092,0.787719,0.154986,0.54717,0.0634,0.476678,0.153699,0.800935,49.8204,6.06598e-13,77412,0.936396,65.4161,4.86117e-12,37921,0.965492,0.901419,0.07447,0.113433,0.218383,0.486049,0.209656,0.534527,0.297858,0.876938,50.7884,1.15942e-10,38910,0.897293,70.9316,8.81047e-13,35163
21,139,n1->n11->n12->n13->n14->n24->n25->n26->n27->n17->n7->n8->n9->n10,5.08892e+10|4.1518e+13|4.65396e+10|4.33848e+12|9.44371e+10|5.48892e+10|1.57777e+12|5.33519e+12|5.43422e+09|4.58872e+12|1.7241e+10|3.09508e+13|2.9547e+11|2.96039e+11,2.06287e+10|6.17084e+12|2.98265e+10|6.03693e+11|1.96851e+10|2.2723e+10|5.86901e+11|4.90445e+12|8.92062e+08|5.72116e+11|1.98799e+09|9.05131e+12|2.84203e+11|5.06763e+10,5.44147e-05|1.80864e-05|2.45488e-05|5.88272e-05|1.73773e-05|0.000341269|0.000266583|0.000773459|0.00074655|0.000133531|1.21044e-05|0.000344578|1.18736e-05|1.17004e-05,0.000170941|0.000110737|0.000190418|0.00424845|0.000105989|0.00107843|0.000119671|0.0019452|0.000135658|0.00820451|0.004249|0.00170418|0.0015146|0.000386978,0.0436299|0.00862057|0.00446051|0.0458383|0.0301837|0.00779538|0.00681704|0.0159667|0.0393735|0.0435579|0.0452939|0.0174935|0.0262497|0.0418181,0.0254826|0.0406976|0.0425663|0.0256548|0.0306216|0.00248999|0.038057|0.000705495|0.0451025|0.0312952|0.0381944|0.01324|0.00114481|0.0403929,0.930576|0.977329|0.96791|0.911596|0.922253|0.910583|0.974212|0.960003|0.965393|0.918876|0.982191|0.911222|0.931326|0.917171,0.102823|3.39576|3.92439|6.14821|1.01779|3.10958|4.41264|2.70996|0.385421|2.18167|0.5441|2.59276|2.65733|4.06082,30.2686|24.4191|13.9548|56.34|66.6304|18.2346|55.6995|42.5138|72.2829|59.8148|55.4093|99.595|65.9961,0.229587|0.188645|0.200147|0.187186|0.186501|0.222388|0.181779|0.21737|0.178511|0.242234|0.199517|0.196084|0.216797,0.576277|0.61512|0.890635|0.98861|0.85781|0.156841|0.981834|0.275538|0.579282|0.348521|0.507093|0.736769|0.661767,0.919569,0.956501,0.0975092,0.787719,0.154986,0.54717,0.0634,0.476678,0.153699,0.800935,49.8204,6.06598e-13,77412,0.936396,65.4161,4.86117e-12,37921,0.965492,0.901419,0.07447,0.113433,0.218383,0.486049,0.209656,0.534527,0.297858,0.876938,50.7884,1.15942e-10,38910,0.897293,70.9316,8.81047e-13,35163
21,140,n1->n2->n12->n22->n23->n24->n25->n15->n5->n6->n7->n8->n9->n10,5.08892e+10|6.03884e+10|4.65396e+10|1.40284e+13|1.43922e+11|5.48892e+10|1.57777e+12|4.3656e+11|9.16885e+10|7.0507e+13|1.7241e+10|3.09508e+13|2.9547e+11|2.96039e+11,2.06287e+10|2.28369e+10|2.98265e+10|1.02473e+13|5.4998e+10|2.2723e+10|5.86901e+11|1.18974e+11|2.11773e+10|1.37752e+13|1.98799e+09|9.05131e+12|2.84203e+11|5.06763e+10,5.44147e-05|3.47401e-05|2.45488e-05|0.000697842|0.000229076|0.000341269|0.000266583|4.04863e-05|0.000404572|3.49958e-05|1.21044e-05|0.000344578|1.18736e-05|1.17004e-05,0.000170941|0.000260817|0.000190418|0.00308904|0.00427409|0.00107843|0.000119671|0.000273191|0.00144351|0.000182628|0.004249|0.00170418|0.0015146|0.000386978,0.0436299|0.00747541|0.00446051|0.0263809|0.00133783|0.00779538|0.00681704|0.0429653|0.0303857|0.024059|0.0452939|0.0174935|0.0262497|0.0418181,0.0254826|0.0404655|0.0425663|0.0469348|0.0401023|0.00248999|0.038057|0.0491914|0.0205959|0.0144265|0.0381944|0.01324|0.00114481|0.0403929,0.930576|0.984167|0.96791|0.919909|0.957012|0.910583|0.974212|0.93378|0.919153|0.965277|0.982191|0.911222|0.931326|0.917171,0.102823|5.68454|3.92439|0.485752|5.98755|3.10958|4.41264|4.38649|2.87098|0.849013|0.5441|2.59276|2.65733|4.06082,79.8117|88.6198|13.2112|55.8812|67.5745|18.2346|54.7186|35.0583|37.2729|32.9383|55.4093|99.595|65.9961,0.176262|0.183611|0.229503|0.195383|0.199575|0.222388|0.224278|0.219529|0.197041|0.169405|0.199517|0.196084|0.216797,0.956739|0.177947|0.385837|0.402152|0.89073|0.156841|0.886724|0.216266|0.139919|0.695402|0.507093|0.736769|0.661767,0.919569,0.956501,0.0975092,0.787719,0.154986,0.54717,0.0634,0.476678,0.153699,0.800935,49.8204,6.06598e-13,77412,0.936396,65.4161,4.86117e-12,37921,0.965492,0.901419,0.07447,0.113433,0.218383,0.486049,0.209656,0.534527,0.297858,0.876938,50.7884,1.15942e-10,38910,0.897293,70.9316,8.81047e-13,35163
21,141,n1->n2->n3->n4->n14->n15->n5->n6->n16->n17->n18->n8->n9->n10,5.08892e+10|6.03884e+10|1.28283e+13|3.54527e+10|9.44371e+10|4.3656e+11|9.16885e+10|7.0507e+13|2.12685e+13|4.58872e+12|5.64664e+09|3.09508e+13|2.9547e+11|2.96039e+11,2.06287e+10|2.28369e+10|1.75978e+12|1.34109e+10|1.96851e+10|1.18974e+11|2.11773e+10|1.37752e+13|2.26294e+12|5.72116e+11|3.74732e+09|9.05131e+12|2.84203e+11|5.06763e+10,5.44147e-05|3.47401e-05|1.56857e-05|0.00053509|1.73773e-05|4.04863e-05|0.000404572|3.49958e-05|0.000654832|0.000133531|0.000360862|0.000344578|1.18736e-05|1.17004e-05,0.000170941|0.000260817|0.000996159|0.00111403|0.000105989|0.000273191|0.00144351|0.000182628|0.000996089|0.00820451|0.00661785|0.00170418|0.0015146|0.000386978,0.0436299|0.00747541|0.0260713|0.0376779|0.0301837|0.0429653|0.0303857|0.024059|0.0278375|0.0435579|0.00316978|0.0174935|0.0262497|0.0418181,0.0254826|0.0404655|0.0366412|0.0374513|0.0306216|0.0491914|0.0205959|0.0144265|0.0269937|0.0312952|0.0482357|0.01324|0.00114481|0.0403929,0.930576|0.984167|0.921174|0.975052|0.922253|0.93378|0.919153|0.965277|0.923078|0.918876|0.991811|0.911222|0.931326|0.917171,0.102823|5.68454|5.84933|5.09597|1.01779|4.38649|2.87098|0.849013|4.91497|2.18167|4.23744|2.59276|2.65733|4.06082,79.8117|37.015|10.4739|52.1141|92.5451|35.0583|37.2729|50.0569|32.2763|27.3162|81.3396|99.595|65.9961,0.176262|0.219351|0.209944|0.226861|0.164961|0.219529|0.197041|0.169253|0.239101|0.184892|0.234432|0.196084|0.216797,0.956739|0.68498|0.336738|0.955672|0.194475|0.216266|0.139919|0.215899|0.512927|0.327426|0.414208|0.736769|0.661767,0.919569,0.956501,0.0975092,0.787719,0.154986,0.54717,0.0634,0.476678,0.153699,0.800935,49.8204,6.06598e-13,77412,0.936396,65.4161,4.86117e-12,37921,0.965492,0.901419,0.07447,0.113433,0.218383,0.486049,0.209656,0.534527,0.297858,0.876938,50.7884,1.15942e-10,38910,0.897293,70.9316,8.81047e-13,35163
21,142,n1->n2->n3->n13->n23->n24->n25->n26->n27->n17->n18->n19->n9->n10,5.08892e+10|6.03884e+10|1.28283e+13|4.33848e+12|1.43922e+11|5.48892e+10|1.57777e+12|5.33519e+12|5.43422e+09|4.58872e+12|5.64664e+09|2.56296e+13|2.9547e+11|2.96039e+11,2.06287e+10|2.28369e+10|1.75978e+12|6.03693e+11|5.4998e+10|2.2723e+10|5.86901e+11|4.90445e+12|8.92062e+08|5.72116e+11|3.74732e+09|7.03362e+12|2.84203e+11|5.06763e+10,5.44147e-05|3.47401e-05|1.56857e-05|5.88272e-05|0.000229076|0.000341269|0.000266583|0.000773459|0.00074655|0.000133531|0.000360862|4.23456e-05|1.18736e-05|1.17004e-05,0.000170941|0.000260817|0.000996159|0.00424845|0.00427409|0.00107843|0.000119671|0.0019452|0.000135658|0.00820451|0.00661785|0.000203581|0.0015146|0.000386978,0.0436299|0.00747541|0.0260713|0.0458383|0.00133783|0.00779538|0.00681704|0.0159667|0.0393735|0.0435579|0.00316978|0.00157897|0.0262497|0.0418181,0.0254826|0.0404655|0.0366412|0.0256548|0.0401023|0.00248999|0.038057|0.000705495|0.0451025|0.0312952|0.0482357|0.00209987|0.00114481|0.0403929,0.930576|0.984167|0.921174|0.911596|0.957012|0.910583|0.974212|0.960003|0.965393|0.918876|0.991811|0.965699|0.931326|0.917171,0.102823|5.68454|5.84933|6.14821|5.98755|3.10958|4.41264|2.70996|0.385421|2.18167|4.23744|2.11476|2.65733|4.06082,79.8117|37.015|83.9106|51.9585|67.5745|18.2346|55.6995|42.5138|72.2829|27.3162|28.0546|99.0064|65.9961,0.176262|0.219351|0.238612|0.218805|0.199575|0.222388|0.181779|0.21737|0.178511|0.184892|0.169647|0.187289|0.216797,0.956739|0.68498|0.312448|0.716981|0.89073|0.156841|0.981834|0.275538|0.579282|0.327426|0.613619|0.206759|0.661767,0.919569,0.956501,0.0975092,0.787719,0.154986,0.54717,0.0634,0.476678,0.153699,0.800935,49.8204,6.06598e-13,77412,0.936396,65.4161,4.86117e-12,37921,0.965492,0.901419,0.07447,0.113433,0.218383,0.486049,0.209656,0.534527,0.297858,0.876938,50.7884,1.15942e-10,38910,0.897293,70.9316,8.81047e-13,35163
21,143,n1->n11->n12->n22->n23->n13->n14->n15->n5->n6->n7->n8->n9->n10,5.08892e+10|4.1518e+13|4.65396e+10|1.40284e+13|1.43922e+11|4.33848e+12|9.44371e+10|4.3656e+11|9.16885e+10|7.0507e+13|1.7241e+10|3.09508e+13|2.9547e+11|2.96039e+11,2.06287e+10|6.17084e+12|2.98265e+10|1.02473e+13|5.4998e+10|6.03693e+11|1.96851e+10|1.18974e+11|2.11773e+10|1.37752e+13|1.98799e+09|9.05131e+12|2.84203e+11|5.06763e+10,5.44147e-05|1.80864e-05|2.45488e-05|0.000697842|0.000229076|5.88272e-05|1.73773e-05|4.04863e-05|0.000404572|3.49958e-05|1.21044e-05|0.000344578|1.18736e-05|1.17004e-05,0.000170941|0.000110737|0.000190418|0.00308904|0.00427409|0.00424845|0.000105989|0.000273191|0.00144351|0.000182628|0.004249|0.00170418|0.0015146|0.000386978,0.0436299|0.00862057|0.00446051|0.0263809|0.00133783|0.0458383|0.0301837|0.0429653|0.0303857|0.024059|0.0452939|0.0174935|0.0262497|0.0418181,0.0254826|0.0406976|0.0425663|0.0469348|0.0401023|0.0256548|0.0306216|0.0491914|0.0205959|0.0144265|0.0381944|0.01324|0.00114481|0.0403929,0.930576|0.977329|0.96791|0.919909|0.957012|0.911596|0.922253|0.93378|0.919153|0.965277|0.982191|0.911222|0.931326|0.917171,0.102823|3.39576|3.92439|0.485752|5.98755|6.14821|1.01779|4.38649|2.87098|0.849013|0.5441|2.59276|2.65733|4.06082,30.2686|24.4191|13.2112|55.8812|51.9585|56.34|92.5451|35.0583|37.2729|32.9383|55.4093|99.595|65.9961,0.229587|0.188645|0.229503|0.195383|0.218805|0.187186|0.164961|0.219529|0.197041|0.169405|0.199517|0.196084|0.216797,0.576277|0.61512|0.385837|0.402152|0.716981|0.98861|0.194475|0.216266|0.139919|0.695402|0.507093|0.736769|0.661767,0.919569,0.956501,0.0975092,0.787719,0.154986,0.54717,0.0634,0.476678,0.153699,0.800935,49.8204,6.06598e-13,77412,0.936396,65.4161,4.86117e-12,37921,0.965492,0.901419,0.07447,0.113433,0.218383,0.486049,0.209656,0.534527,0.297858,0.876938,50.7884,1.15942e-10,38910,0.897293,70.9316,8.81047e-13,35163
21,144,n1->n11->n21->n22->n23->n13->n14->n15->n5->n6->n7->n8->n9->n10,5.08892e+10|4.1518e+13|4.12128e+12|1.40284e+13|1.43922e+11|4.33848e+12|9.44371e+10|4.3656e+11|9.16885e+10|7.0507e+13|1.7241e+10|3.09508e+13|2.9547e+11|2.96039e+11,2.06287e+10|6.17084e+12|1.7019e+12|1.02473e+13|5.4998e+10|6.03693e+11|1.96851e+10|1.18974e+11|2.11773e+10|1.37752e+13|1.98799e+09|9.05131e+12|2.84203e+11|5.06763e+10,5.44147e-05|1.80864e-05|0.000902304|0.000697842|0.000229076|5.88272e-05|1.73773e-05|4.04863e-05|0.000404572|3.49958e-05|1.21044e-05|0.000344578|1.18736e-05|1.17004e-05,0.000170941|0.000110737|0.000397752|0.00308904|0.00427409|0.00424845|0.000105989|0.000273191|0.00144351|0.000182628|0.004249|0.00170418|0.0015146|0.000386978,0.0436299|0.00862057|0.0391494|0.0263809|0.00133783|0.0458383|0.0301837|0.0429653|0.0303857|0.024059|0.0452939|0.0174935|0.0262497|0.0418181,0.0254826|0.0406976|0.0207539|0.0469348|0.0401023|0.0256548|0.0306216|0.0491914|0.0205959|0.0144265|0.0381944|0.01324|0.00114481|0.0403929,0.930576|0.977329|0.914765|0.919909|0.957012|0.911596|0.922253|0.93378|0.919153|0.965277|0.982191|0.911222|0.931326|0.917171,0.102823|3.39576|4.64561|0.485752|5.98755|6.14821|1.01779|4.38649|2.87098|0.849013|0.5441|2.59276|2.65733|4.06082,30.2686|65.1286|34.0839|55.8812|51.9585|56.34|92.5451|35.0583|37.2729|32.9383|55.4093|99.595|65.9961,0.229587|0.174473|0.178648|0.195383|0.218805|0.187186|0.164961|0.219529|0.197041|0.169405|0.199517|0.196084|0.216797,0.576277|0.317348|0.932662|0.402152|0.716981|0.98861|0.194475|0.216266|0.139919|0.695402|0.507093|0.736769|0.661767,0.919569,0.956501,0.0975092,0.787719,0.154986,0.54717,0.0634,0.476678,0.153699,0.800935,49.8204,6.06598e-13,77412,0.936396,65.4161,4.86117e-12,37921,0.965492,0.901419,0.07447,0.113433,0.218383,0.486049,0.209656,0.534527,0.297858,0.876938,50.7884,1.15942e-10,38910,0.897293,70.9316,8.81047e-13,35163
21,145,n1->n11->n12->n2->n3->n4->n5->n6->n16->n17->n18->n8->n9->n10,5.08892e+10|4.1518e+13|4.65396e+10|6.03884e+10|1.28283e+13|3.54527e+10|9.16885e+10|7.0507e+13|2.12685e+13|4.58872e+12|5.64664e+09|3.09508e+13|2.9547e+11|2.96039e+11,2.06287e+10|6.17084e+12|2.98265e+10|2.28369e+10|1.75978e+12|1.34109e+10|2.11773e+10|1.37752e+13|2.26294e+12|5.72116e+11|3.74732e+09|9.05131e+12|2.84203e+11|5.06763e+10,5.44147e-05|1.80864e-05|2.45488e-05|3.47401e-05|1.56857e-05|0.00053509|0.000404572|3.49958e-05|0.000654832|0.000133531|0.000360862|0.000344578|1.18736e-05|1.17004e-05,0.000170941|0.000110737|0.000190418|0.000260817|0.000996159|0.00111403|0.00144351|0.000182628|0.000996089|0.00820451|0.00661785|0.00170418|0.0015146|0.000386978,0.0436299|0.00862057|0.00446051|0.00747541|0.0260713|0.0376779|0.0303857|0.024059|0.0278375|0.0435579|0.00316978|0.0174935|0.0262497|0.0418181,0.0254826|0.0406976|0.0425663|0.0404655|0.0366412|0.0374513|0.0205959|0.0144265|0.0269937|0.0312952|0.0482357|0.01324|0.00114481|0.0403929,0.930576|0.977329|0.96791|0.984167|0.921174|0.975052|0.919153|0.965277|0.923078|0.918876|0.991811|0.911222|0.931326|0.917171,0.102823|3.39576|3.92439|5.68454|5.84933|5.09597|2.87098|0.849013|4.91497|2.18167|4.23744|2.59276|2.65733|4.06082,30.2686|24.4191|88.6198|37.015|10.4739|81.7362|37.2729|50.0569|32.2763|27.3162|81.3396|99.595|65.9961,0.229587|0.188645|0.183611|0.219351|0.209944|0.211558|0.197041|0.169253|0.239101|0.184892|0.234432|0.196084|0.216797,0.576277|0.61512|0.177947|0.68498|0.336738|0.478084|0.139919|0.215899|0.512927|0.327426|0.414208|0.736769|0.661767,0.919569,0.956501,0.0975092,0.787719,0.154986,0.54717,0.0634,0.476678,0.153699,0.800935,49.8204,6.06598e-13,77412,0.936396,65.4161,4.86117e-12,37921,0.965492,0.901419,0.07447,0.113433,0.218383,0.486049,0.209656,0.534527,0.297858,0.876938,50.7884,1.15942e-10,38910,0.897293,70.9316,8.81047e-13,35163
21,146,n1->n2->n12->n13->n14->n24->n25->n26->n16->n17->n18->n8->n9->n10,5.08892e+10|6.03884e+10|4.65396e+10|4.33848e+12|9.44371e+10|5.48892e+10|1.57777e+12|5.33519e+12|2.12685e+13|4.58872e+12|5.64664e+09|3.09508e+13|2.9547e+11|2.96039e+11,2.06287e+10|2.28369e+10|2.98265e+10|6.03693e+11|1.96851e+10|2.2723e+10|5.86901e+11|4.90445e+12|2.26294e+12|5.72116e+11|3.74732e+09|9.05131e+12|2.84203e+11|5.06763e+10,5.44147e-05|3.47401e-05|2.45488e-05|5.88272e-05|1.73773e-05|0.000341269|0.000266583|0.000773459|0.000654832|0.000133531|0.000360862|0.000344578|1.18736e-05|1.17004e-05,0.000170941|0.000260817|0.000190418|0.00424845|0.000105989|0.00107843|0.000119671|0.0019452|0.000996089|0.00820451|0.00661785|0.00170418|0.0015146|0.000386978,0.0436299|0.00747541|0.00446051|0.0458383|0.0301837|0.00779538|0.00681704|0.0159667|0.0278375|0.0435579|0.00316978|0.0174935|0.0262497|0.0418181,0.0254826|0.0404655|0.0425663|0.0256548|0.0306216|0.00248999|0.038057|0.000705495|0.0269937|0.0312952|0.0482357|0.01324|0.00114481|0.0403929,0.930576|0.984167|0.96791|0.911596|0.922253|0.910583|0.974212|0.960003|0.923078|0.918876|0.991811|0.911222|0.931326|0.917171,0.102823|5.68454|3.92439|6.14821|1.01779|3.10958|4.41264|2.70996|4.91497|2.18167|4.23744|2.59276|2.65733|4.06082,79.8117|88.6198|13.9548|56.34|66.6304|18.2346|55.6995|11.0615|32.2763|27.3162|81.3396|99.595|65.9961,0.176262|0.183611|0.200147|0.187186|0.186501|0.222388|0.181779|0.18329|0.239101|0.184892|0.234432|0.196084|0.216797,0.956739|0.177947|0.890635|0.98861|0.85781|0.156841|0.981834|0.960656|0.512927|0.327426|0.414208|0.736769|0.661767,0.919569,0.956501,0.0975092,0.787719,0.154986,0.54717,0.0634,0.476678,0.153699,0.800935,49.8204,6.06598e-13,77412,0.936396,65.4161,4.86117e-12,37921,0.965492,0.901419,0.07447,0.113433,0.218383,0.486049,0.209656,0.534527,0.297858,0.876938,50.7884,1.15942e-10,38910,0.897293,70.9316,8.81047e-13,35163
