DatasetID,PathID,PathString,node_t1,node_t2,node_p_depol_1q,node_p_depol_2q,node_coh1_angle,node_coh2_zz_angle,node_src_visibility,node_src_phase,edge_length,edge_attenuation,edge_insertion_loss_db,d1_coupling_1,d1_coupling_2,d1_mzi_phase_error,d1_mzi_loss_short,d1_mzi_loss_long,d1_bs1_reflectivity,d1_bs1_loss,d1_bs2_reflectivity,d1_bs2_loss,d1_snspd1_efficiency,d1_snspd1_jitter,d1_snspd1_dark,d1_snspd1_dead,d1_snspd2_efficiency,d1_snspd2_jitter,d1_snspd2_dark,d1_snspd2_dead,d2_coupling_1,d2_coupling_2,d2_mzi_phase_error,d2_mzi_loss_short,d2_mzi_loss_long,d2_bs1_reflectivity,d2_bs1_loss,d2_bs2_reflectivity,d2_bs2_loss,d2_snspd1_efficiency,d2_snspd1_jitter,d2_snspd1_dark,d2_snspd1_dead,d2_snspd2_efficiency,d2_snspd2_jitter,d2_snspd2_dark,d2_snspd2_dead
22,1,n1->n2->n3->n4->n5->n6->n7->n8->n9->n10,1.52147e+13|6.75814e+10|3.37455e+09|2.7352e+09|1.14009e+13|3.95903e+10|3.18891e+09|3.76627e+12|2.0925e+11|5.92715e+12,2.14463e+12|8.46476e+09|5.17185e+08|8.12702e+08|2.66201e+12|1.73584e+10|6.38061e+08|2.50227e+12|6.55977e+10|1.22179e+12,0.000114522|4.1685e-05|0.000927739|0.000267023|0.000348995|0.000180642|1.60371e-05|5.25238e-05|1.11946e-05|7.93747e-05,0.000794955|0.000103546|0.000420926|0.000883234|0.00102732|0.00595655|0.0055231|0.000902867|0.00021247|0.00200186,0.0162441|0.0231231|0.0214642|0.0484316|0.0269556|0.0223606|0.0181009|0.0161114|0.0270687|0.0340218,0.045922|0.0370156|0.00378133|0.0435832|0.0260311|0.00950803|0.0184234|0.0211582|0.000132533|0.0488748,0.979087|0.974551|0.974986|0.948907|0.976349|0.919293|0.971963|0.955171|0.966898|0.946833,5.69939|1.45831|2.81795|5.90938|5.77157|0.32218|1.89336|2.19685|5.6892|1.56787,79.8117|37.015|10.4739|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.233969|0.212637|0.237713|0.226663|0.221014|0.224288|0.226518|0.235567|0.219531,0.871254|0.225131|0.784069|0.380137|0.765616|0.399947|0.274229|0.240229|0.976723,0.927043,0.875244,0.113522,0.108567,0.85308,0.452878,0.245464,0.520394,0.0265381,0.82646,50.7152,1.58307e-12,88056,0.83471,47.5372,1.10125e-12,21446,0.851948,0.971997,0.107325,0.91424,0.405279,0.474041,0.00789526,0.499516,0.0119185,0.800769,64.4237,4.56356e-13,60380,0.903234,75.1455,3.40812e-12,73464
22,12,n1->n2->n3->n4->n5->n15->n16->n17->n7->n8->n9->n10,1.52147e+13|6.75814e+10|3.37455e+09|2.7352e+09|1.14009e+13|1.02406e+11|3.87355e+11|1.35932e+12|3.18891e+09|3.76627e+12|2.0925e+11|5.92715e+12,2.14463e+12|8.46476e+09|5.17185e+08|8.12702e+08|2.66201e+12|8.38885e+10|7.15295e+10|1.13417e+12|6.38061e+08|2.50227e+12|6.55977e+10|1.22179e+12,0.000114522|4.1685e-05|0.000927739|0.000267023|0.000348995|8.73745e-05|9.13732e-05|6.08909e-05|1.60371e-05|5.25238e-05|1.11946e-05|7.93747e-05,0.000794955|0.000103546|0.000420926|0.000883234|0.00102732|0.000215976|0.00143336|0.00561532|0.0055231|0.000902867|0.00021247|0.00200186,0.0162441|0.0231231|0.0214642|0.0484316|0.0269556|0.036644|0.0319458|0.0496609|0.0181009|0.0161114|0.0270687|0.0340218,0.045922|0.0370156|0.00378133|0.0435832|0.0260311|0.00229425|0.0174111|0.0169502|0.0184234|0.0211582|0.000132533|0.0488748,0.979087|0.974551|0.974986|0.948907|0.976349|0.910822|0.936803|0.902592|0.971963|0.955171|0.966898|0.946833,5.69939|1.45831|2.81795|5.90938|5.77157|5.91251|3.45426|3.79738|1.89336|2.19685|5.6892|1.56787,79.8117|37.015|10.4739|81.7362|35.0583|56.2706|32.2763|59.8148|55.4093|99.595|65.9961,0.233969|0.212637|0.237713|0.226663|0.188175|0.225908|0.167458|0.238684|0.226518|0.235567|0.219531,0.871254|0.225131|0.784069|0.380137|0.749975|0.256392|0.232455|0.329748|0.274229|0.240229|0.976723,0.927043,0.875244,0.113522,0.108567,0.85308,0.452878,0.245464,0.520394,0.0265381,0.82646,50.7152,1.58307e-12,88056,0.83471,47.5372,1.10125e-12,21446,0.851948,0.971997,0.107325,0.91424,0.405279,0.474041,0.00789526,0.499516,0.0119185,0.800769,64.4237,4.56356e-13,60380,0.903234,75.1455,3.40812e-12,73464
22,13,n1->n11->n12->n13->n14->n15->n16->n6->n7->n8->n9->n10,1.52147e+13|6.47082e+10|2.68814e+13|6.19471e+12|2.22844e+11|1.02406e+11|3.87355e+11|3.95903e+10|3.18891e+09|3.76627e+12|2.0925e+11|5.92715e+12,2.14463e+12|5.41255e+10|1.87303e+13|1.66138e+12|8.46973e+10|8.38885e+10|7.15295e+10|1.73584e+10|6.38061e+08|2.50227e+12|6.55977e+10|1.22179e+12,0.000114522|0.000184255|0.000755417|0.000391359|0.000235315|8.73745e-05|9.13732e-05|0.000180642|1.60371e-05|5.25238e-05|1.11946e-05|7.93747e-05,0.000794955|0.00535184|0.0011248|0.00566211|0.00238036|0.000215976|0.00143336|0.00595655|0.0055231|0.000902867|0.00021247|0.00200186,0.0162441|0.0362043|0.0371415|0.0318128|0.0155519|0.036644|0.0319458|0.0223606|0.0181009|0.0161114|0.0270687|0.0340218,0.045922|0.0482715|0.0277668|0.0227326|0.0146346|0.00229425|0.0174111|0.00950803|0.0184234|0.0211582|0.000132533|0.0488748,0.979087|0.947617|0.973745|0.981059|0.984298|0.910822|0.936803|0.919293|0.971963|0.955171|0.966898|0.946833,5.69939|5.96843|4.7988|4.89115|5.88741|5.91251|3.45426|0.32218|1.89336|2.19685|5.6892|1.56787,30.2686|24.4191|13.9548|56.34|92.5451|56.2706|50.0569|32.9383|55.4093|99.595|65.9961,0.181049|0.232253|0.244729|0.249099|0.203826|0.225908|0.184341|0.224288|0.226518|0.235567|0.219531,0.511364|0.149342|0.444427|0.668697|0.377927|0.256392|0.488255|0.399947|0.274229|0.240229|0.976723,0.927043,0.875244,0.113522,0.108567,0.85308,0.452878,0.245464,0.520394,0.0265381,0.82646,50.7152,1.58307e-12,88056,0.83471,47.5372,1.10125e-12,21446,0.851948,0.971997,0.107325,0.91424,0.405279,0.474041,0.00789526,0.499516,0.0119185,0.800769,64.4237,4.56356e-13,60380,0.903234,75.1455,3.40812e-12,73464
22,14,n1->n2->n3->n13->n14->n15->n5->n6->n7->n8->n9->n10,1.52147e+13|6.75814e+10|3.37455e+09|6.19471e+12|2.22844e+11|1.02406e+11|1.14009e+13|3.95903e+10|3.18891e+09|3.76627e+12|2.0925e+11|5.92715e+12,2.14463e+12|8.46476e+09|5.17185e+08|1.66138e+12|8.46973e+10|8.38885e+10|2.66201e+12|1.73584e+10|6.38061e+08|2.50227e+12|6.55977e+10|1.22179e+12,0.000114522|4.1685e-05|0.000927739|0.000391359|0.000235315|8.73745e-05|0.000348995|0.000180642|1.60371e-05|5.25238e-05|1.11946e-05|7.93747e-05,0.000794955|0.000103546|0.000420926|0.00566211|0.00238036|0.000215976|0.00102732|0.00595655|0.0055231|0.000902867|0.00021247|0.00200186,0.0162441|0.0231231|0.0214642|0.0318128|0.0155519|0.036644|0.0269556|0.0223606|0.0181009|0.0161114|0.0270687|0.0340218,0.045922|0.0370156|0.00378133|0.0227326|0.0146346|0.00229425|0.0260311|0.00950803|0.0184234|0.0211582|0.000132533|0.0488748,0.979087|0.974551|0.974986|0.981059|0.984298|0.910822|0.976349|0.919293|0.971963|0.955171|0.966898|0.946833,5.69939|1.45831|2.81795|4.89115|5.88741|5.91251|5.77157|0.32218|1.89336|2.19685|5.6892|1.56787,79.8117|37.015|83.9106|56.34|92.5451|35.0583|37.2729|32.9383|55.4093|99.595|65.9961,0.233969|0.212637|0.186546|0.249099|0.203826|0.188175|0.221014|0.224288|0.226518|0.235567|0.219531,0.871254|0.225131|0.744917|0.668697|0.377927|0.749975|0.765616|0.399947|0.274229|0.240229|0.976723,0.927043,0.875244,0.113522,0.108567,0.85308,0.452878,0.245464,0.520394,0.0265381,0.82646,50.7152,1.58307e-12,88056,0.83471,47.5372,1.10125e-12,21446,0.851948,0.971997,0.107325,0.91424,0.405279,0.474041,0.00789526,0.499516,0.0119185,0.800769,64.4237,4.56356e-13,60380,0.903234,75.1455,3.40812e-12,73464
22,15,n1->n2->n3->n4->n5->n6->n16->n17->n18->n19->n9->n10,1.52147e+13|6.75814e+10|3.37455e+09|2.7352e+09|1.14009e+13|3.95903e+10|3.87355e+11|1.35932e+12|3.29791e+13|6.67394e+13|2.0925e+11|5.92715e+12,2.14463e+12|8.46476e+09|5.17185e+08|8.12702e+08|2.66201e+12|1.73584e+10|7.15295e+10|1.13417e+12|3.7293e+12|3.21256e+13|6.55977e+10|1.22179e+12,0.000114522|4.1685e-05|0.000927739|0.000267023|0.000348995|0.000180642|9.13732e-05|6.08909e-05|2.47913e-05|8.93875e-05|1.11946e-05|7.93747e-05,0.000794955|0.000103546|0.000420926|0.000883234|0.00102732|0.00595655|0.00143336|0.00561532|0.00225061|0.00530523|0.00021247|0.00200186,0.0162441|0.0231231|0.0214642|0.0484316|0.0269556|0.0223606|0.0319458|0.0496609|0.0404826|0.0268831|0.0270687|0.0340218,0.045922|0.0370156|0.00378133|0.0435832|0.0260311|0.00950803|0.0174111|0.0169502|0.00433201|0.0455667|0.000132533|0.0488748,0.979087|0.974551|0.974986|0.948907|0.976349|0.919293|0.936803|0.902592|0.934555|0.922687|0.966898|0.946833,5.69939|1.45831|2.81795|5.90938|5.77157|0.32218|3.45426|3.79738|1.50004|0.171772|5.6892|1.56787,79.8117|37.015|10.4739|81.7362|37.2729|50.0569|32.2763|27.3162|28.0546|99.0064|65.9961,0.233969|0.212637|0.237713|0.226663|0.221014|0.184341|0.167458|0.183181|0.216586|0.16473|0.219531,0.871254|0.225131|0.784069|0.380137|0.765616|0.488255|0.232455|0.186714|0.537605|0.234214|0.976723,0.927043,0.875244,0.113522,0.108567,0.85308,0.452878,0.245464,0.520394,0.0265381,0.82646,50.7152,1.58307e-12,88056,0.83471,47.5372,1.10125e-12,21446,0.851948,0.971997,0.107325,0.91424,0.405279,0.474041,0.00789526,0.499516,0.0119185,0.800769,64.4237,4.56356e-13,60380,0.903234,75.1455,3.40812e-12,73464
22,16,n1->n11->n12->n13->n14->n4->n5->n6->n7->n8->n9->n10,1.52147e+13|6.47082e+10|2.68814e+13|6.19471e+12|2.22844e+11|2.7352e+09|1.14009e+13|3.95903e+10|3.18891e+09|3.76627e+12|2.0925e+11|5.92715e+12,2.14463e+12|5.41255e+10|1.87303e+13|1.66138e+12|8.46973e+10|8.12702e+08|2.66201e+12|1.73584e+10|6.38061e+08|2.50227e+12|6.55977e+10|1.22179e+12,0.000114522|0.000184255|0.000755417|0.000391359|0.000235315|0.000267023|0.000348995|0.000180642|1.60371e-05|5.25238e-05|1.11946e-05|7.93747e-05,0.000794955|0.00535184|0.0011248|0.00566211|0.00238036|0.000883234|0.00102732|0.00595655|0.0055231|0.000902867|0.00021247|0.00200186,0.0162441|0.0362043|0.0371415|0.0318128|0.0155519|0.0484316|0.0269556|0.0223606|0.0181009|0.0161114|0.0270687|0.0340218,0.045922|0.0482715|0.0277668|0.0227326|0.0146346|0.0435832|0.0260311|0.00950803|0.0184234|0.0211582|0.000132533|0.0488748,0.979087|0.947617|0.973745|0.981059|0.984298|0.948907|0.976349|0.919293|0.971963|0.955171|0.966898|0.946833,5.69939|5.96843|4.7988|4.89115|5.88741|5.90938|5.77157|0.32218|1.89336|2.19685|5.6892|1.56787,30.2686|24.4191|13.9548|56.34|52.1141|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.181049|0.232253|0.244729|0.249099|0.182836|0.226663|0.221014|0.224288|0.226518|0.235567|0.219531,0.511364|0.149342|0.444427|0.668697|0.841085|0.380137|0.765616|0.399947|0.274229|0.240229|0.976723,0.927043,0.875244,0.113522,0.108567,0.85308,0.452878,0.245464,0.520394,0.0265381,0.82646,50.7152,1.58307e-12,88056,0.83471,47.5372,1.10125e-12,21446,0.851948,0.971997,0.107325,0.91424,0.405279,0.474041,0.00789526,0.499516,0.0119185,0.800769,64.4237,4.56356e-13,60380,0.903234,75.1455,3.40812e-12,73464
22,17,n1->n2->n3->n4->n14->n15->n5->n6->n7->n8->n9->n10,1.52147e+13|6.75814e+10|3.37455e+09|2.7352e+09|2.22844e+11|1.02406e+11|1.14009e+13|3.95903e+10|3.18891e+09|3.76627e+12|2.0925e+11|5.92715e+12,2.14463e+12|8.46476e+09|5.17185e+08|8.12702e+08|8.46973e+10|8.38885e+10|2.66201e+12|1.73584e+10|6.38061e+08|2.50227e+12|6.55977e+10|1.22179e+12,0.000114522|4.1685e-05|0.000927739|0.000267023|0.000235315|8.73745e-05|0.000348995|0.000180642|1.60371e-05|5.25238e-05|1.11946e-05|7.93747e-05,0.000794955|0.000103546|0.000420926|0.000883234|0.00238036|0.000215976|0.00102732|0.00595655|0.0055231|0.000902867|0.00021247|0.00200186,0.0162441|0.0231231|0.0214642|0.0484316|0.0155519|0.036644|0.0269556|0.0223606|0.0181009|0.0161114|0.0270687|0.0340218,0.045922|0.0370156|0.00378133|0.0435832|0.0146346|0.00229425|0.0260311|0.00950803|0.0184234|0.0211582|0.000132533|0.0488748,0.979087|0.974551|0.974986|0.948907|0.984298|0.910822|0.976349|0.919293|0.971963|0.955171|0.966898|0.946833,5.69939|1.45831|2.81795|5.90938|5.88741|5.91251|5.77157|0.32218|1.89336|2.19685|5.6892|1.56787,79.8117|37.015|10.4739|52.1141|92.5451|35.0583|37.2729|32.9383|55.4093|99.595|65.9961,0.233969|0.212637|0.237713|0.182836|0.203826|0.188175|0.221014|0.224288|0.226518|0.235567|0.219531,0.871254|0.225131|0.784069|0.841085|0.377927|0.749975|0.765616|0.399947|0.274229|0.240229|0.976723,0.927043,0.875244,0.113522,0.108567,0.85308,0.452878,0.245464,0.520394,0.0265381,0.82646,50.7152,1.58307e-12,88056,0.83471,47.5372,1.10125e-12,21446,0.851948,0.971997,0.107325,0.91424,0.405279,0.474041,0.00789526,0.499516,0.0119185,0.800769,64.4237,4.56356e-13,60380,0.903234,75.1455,3.40812e-12,73464
22,18,n1->n2->n3->n13->n14->n15->n16->n17->n18->n8->n9->n10,1.52147e+13|6.75814e+10|3.37455e+09|6.19471e+12|2.22844e+11|1.02406e+11|3.87355e+11|1.35932e+12|3.29791e+13|3.76627e+12|2.0925e+11|5.92715e+12,2.14463e+12|8.46476e+09|5.17185e+08|1.66138e+12|8.46973e+10|8.38885e+10|7.15295e+10|1.13417e+12|3.7293e+12|2.50227e+12|6.55977e+10|1.22179e+12,0.000114522|4.1685e-05|0.000927739|0.000391359|0.000235315|8.73745e-05|9.13732e-05|6.08909e-05|2.47913e-05|5.25238e-05|1.11946e-05|7.93747e-05,0.000794955|0.000103546|0.000420926|0.00566211|0.00238036|0.000215976|0.00143336|0.00561532|0.00225061|0.000902867|0.00021247|0.00200186,0.0162441|0.0231231|0.0214642|0.0318128|0.0155519|0.036644|0.0319458|0.0496609|0.0404826|0.0161114|0.0270687|0.0340218,0.045922|0.0370156|0.00378133|0.0227326|0.0146346|0.00229425|0.0174111|0.0169502|0.00433201|0.0211582|0.000132533|0.0488748,0.979087|0.974551|0.974986|0.981059|0.984298|0.910822|0.936803|0.902592|0.934555|0.955171|0.966898|0.946833,5.69939|1.45831|2.81795|4.89115|5.88741|5.91251|3.45426|3.79738|1.50004|2.19685|5.6892|1.56787,79.8117|37.015|83.9106|56.34|92.5451|56.2706|32.2763|27.3162|81.3396|99.595|65.9961,0.233969|0.212637|0.186546|0.249099|0.203826|0.225908|0.167458|0.183181|0.22655|0.235567|0.219531,0.871254|0.225131|0.744917|0.668697|0.377927|0.256392|0.232455|0.186714|0.605255|0.240229|0.976723,0.927043,0.875244,0.113522,0.108567,0.85308,0.452878,0.245464,0.520394,0.0265381,0.82646,50.7152,1.58307e-12,88056,0.83471,47.5372,1.10125e-12,21446,0.851948,0.971997,0.107325,0.91424,0.405279,0.474041,0.00789526,0.499516,0.0119185,0.800769,64.4237,4.56356e-13,60380,0.903234,75.1455,3.40812e-12,73464
22,19,n1->n2->n3->n4->n5->n6->n16->n17->n18->n8->n9->n10,1.52147e+13|6.75814e+10|3.37455e+09|2.7352e+09|1.14009e+13|3.95903e+10|3.87355e+11|1.35932e+12|3.29791e+13|3.76627e+12|2.0925e+11|5.92715e+12,2.14463e+12|8.46476e+09|5.17185e+08|8.12702e+08|2.66201e+12|1.73584e+10|7.15295e+10|1.13417e+12|3.7293e+12|2.50227e+12|6.55977e+10|1.22179e+12,0.000114522|4.1685e-05|0.000927739|0.000267023|0.000348995|0.000180642|9.13732e-05|6.08909e-05|2.47913e-05|5.25238e-05|1.11946e-05|7.93747e-05,0.000794955|0.000103546|0.000420926|0.000883234|0.00102732|0.00595655|0.00143336|0.00561532|0.00225061|0.000902867|0.00021247|0.00200186,0.0162441|0.0231231|0.0214642|0.0484316|0.0269556|0.0223606|0.0319458|0.0496609|0.0404826|0.0161114|0.0270687|0.0340218,0.045922|0.0370156|0.00378133|0.0435832|0.0260311|0.00950803|0.0174111|0.0169502|0.00433201|0.0211582|0.000132533|0.0488748,0.979087|0.974551|0.974986|0.948907|0.976349|0.919293|0.936803|0.902592|0.934555|0.955171|0.966898|0.946833,5.69939|1.45831|2.81795|5.90938|5.77157|0.32218|3.45426|3.79738|1.50004|2.19685|5.6892|1.56787,79.8117|37.015|10.4739|81.7362|37.2729|50.0569|32.2763|27.3162|81.3396|99.595|65.9961,0.233969|0.212637|0.237713|0.226663|0.221014|0.184341|0.167458|0.183181|0.22655|0.235567|0.219531,0.871254|0.225131|0.784069|0.380137|0.765616|0.488255|0.232455|0.186714|0.605255|0.240229|0.976723,0.927043,0.875244,0.113522,0.108567,0.85308,0.452878,0.245464,0.520394,0.0265381,0.82646,50.7152,1.58307e-12,88056,0.83471,47.5372,1.10125e-12,21446,0.851948,0.971997,0.107325,0.91424,0.405279,0.474041,0.00789526,0.499516,0.0119185,0.800769,64.4237,4.56356e-13,60380,0.903234,75.1455,3.40812e-12,73464
22,20,n1->n2->n3->n13->n14->n15->n16->n17->n18->n19->n20->n10,1.52147e+13|6.75814e+10|3.37455e+09|6.19471e+12|2.22844e+11|1.02406e+11|3.87355e+11|1.35932e+12|3.29791e+13|6.67394e+13|1.39217e+11|5.92715e+12,2.14463e+12|8.46476e+09|5.17185e+08|1.66138e+12|8.46973e+10|8.38885e+10|7.15295e+10|1.13417e+12|3.7293e+12|3.21256e+13|2.22828e+10|1.22179e+12,0.000114522|4.1685e-05|0.000927739|0.000391359|0.000235315|8.73745e-05|9.13732e-05|6.08909e-05|2.47913e-05|8.93875e-05|0.000469313|7.93747e-05,0.000794955|0.000103546|0.000420926|0.00566211|0.00238036|0.000215976|0.00143336|0.00561532|0.00225061|0.00530523|0.00116372|0.00200186,0.0162441|0.0231231|0.0214642|0.0318128|0.0155519|0.036644|0.0319458|0.0496609|0.0404826|0.0268831|0.0144332|0.0340218,0.045922|0.0370156|0.00378133|0.0227326|0.0146346|0.00229425|0.0174111|0.0169502|0.00433201|0.0455667|0.0386787|0.0488748,0.979087|0.974551|0.974986|0.981059|0.984298|0.910822|0.936803|0.902592|0.934555|0.922687|0.950054|0.946833,5.69939|1.45831|2.81795|4.89115|5.88741|5.91251|3.45426|3.79738|1.50004|0.171772|3.15915|1.56787,79.8117|37.015|83.9106|56.34|92.5451|56.2706|32.2763|27.3162|28.0546|10.3361|29.3778,0.233969|0.212637|0.186546|0.249099|0.203826|0.225908|0.167458|0.183181|0.216586|0.239449|0.167118,0.871254|0.225131|0.744917|0.668697|0.377927|0.256392|0.232455|0.186714|0.537605|0.259963|0.567673,0.927043,0.875244,0.113522,0.108567,0.85308,0.452878,0.245464,0.520394,0.0265381,0.82646,50.7152,1.58307e-12,88056,0.83471,47.5372,1.10125e-12,21446,0.851948,0.971997,0.107325,0.91424,0.405279,0.474041,0.00789526,0.499516,0.0119185,0.800769,64.4237,4.56356e-13,60380,0.903234,75.1455,3.40812e-12,73464
22,21,n1->n2->n12->n13->n14->n15->n16->n6->n7->n8->n9->n10,1.52147e+13|6.75814e+10|2.68814e+13|6.19471e+12|2.22844e+11|1.02406e+11|3.87355e+11|3.95903e+10|3.18891e+09|3.76627e+12|2.0925e+11|5.92715e+12,2.14463e+12|8.46476e+09|1.87303e+13|1.66138e+12|8.46973e+10|8.38885e+10|7.15295e+10|1.73584e+10|6.38061e+08|2.50227e+12|6.55977e+10|1.22179e+12,0.000114522|4.1685e-05|0.000755417|0.000391359|0.000235315|8.73745e-05|9.13732e-05|0.000180642|1.60371e-05|5.25238e-05|1.11946e-05|7.93747e-05,0.000794955|0.000103546|0.0011248|0.00566211|0.00238036|0.000215976|0.00143336|0.00595655|0.0055231|0.000902867|0.00021247|0.00200186,0.0162441|0.0231231|0.0371415|0.0318128|0.0155519|0.036644|0.0319458|0.0223606|0.0181009|0.0161114|0.0270687|0.0340218,0.045922|0.0370156|0.0277668|0.0227326|0.0146346|0.00229425|0.0174111|0.00950803|0.0184234|0.0211582|0.000132533|0.0488748,0.979087|0.974551|0.973745|0.981059|0.984298|0.910822|0.936803|0.919293|0.971963|0.955171|0.966898|0.946833,5.69939|1.45831|4.7988|4.89115|5.88741|5.91251|3.45426|0.32218|1.89336|2.19685|5.6892|1.56787,79.8117|88.6198|13.9548|56.34|92.5451|56.2706|50.0569|32.9383|55.4093|99.595|65.9961,0.233969|0.236393|0.244729|0.249099|0.203826|0.225908|0.184341|0.224288|0.226518|0.235567|0.219531,0.871254|0.47699|0.444427|0.668697|0.377927|0.256392|0.488255|0.399947|0.274229|0.240229|0.976723,0.927043,0.875244,0.113522,0.108567,0.85308,0.452878,0.245464,0.520394,0.0265381,0.82646,50.7152,1.58307e-12,88056,0.83471,47.5372,1.10125e-12,21446,0.851948,0.971997,0.107325,0.91424,0.405279,0.474041,0.00789526,0.499516,0.0119185,0.800769,64.4237,4.56356e-13,60380,0.903234,75.1455,3.40812e-12,73464
22,22,n1->n11->n12->n13->n14->n15->n16->n17->n18->n8->n9->n10,1.52147e+13|6.47082e+10|2.68814e+13|6.19471e+12|2.22844e+11|1.02406e+11|3.87355e+11|1.35932e+12|3.29791e+13|3.76627e+12|2.0925e+11|5.92715e+12,2.14463e+12|5.41255e+10|1.87303e+13|1.66138e+12|8.46973e+10|8.38885e+10|7.15295e+10|1.13417e+12|3.7293e+12|2.50227e+12|6.55977e+10|1.22179e+12,0.000114522|0.000184255|0.000755417|0.000391359|0.000235315|8.73745e-05|9.13732e-05|6.08909e-05|2.47913e-05|5.25238e-05|1.11946e-05|7.93747e-05,0.000794955|0.00535184|0.0011248|0.00566211|0.00238036|0.000215976|0.00143336|0.00561532|0.00225061|0.000902867|0.00021247|0.00200186,0.0162441|0.0362043|0.0371415|0.0318128|0.0155519|0.036644|0.0319458|0.0496609|0.0404826|0.0161114|0.0270687|0.0340218,0.045922|0.0482715|0.0277668|0.0227326|0.0146346|0.00229425|0.0174111|0.0169502|0.00433201|0.0211582|0.000132533|0.0488748,0.979087|0.947617|0.973745|0.981059|0.984298|0.910822|0.936803|0.902592|0.934555|0.955171|0.966898|0.946833,5.69939|5.96843|4.7988|4.89115|5.88741|5.91251|3.45426|3.79738|1.50004|2.19685|5.6892|1.56787,30.2686|24.4191|13.9548|56.34|92.5451|56.2706|32.2763|27.3162|81.3396|99.595|65.9961,0.181049|0.232253|0.244729|0.249099|0.203826|0.225908|0.167458|0.183181|0.22655|0.235567|0.219531,0.511364|0.149342|0.444427|0.668697|0.377927|0.256392|0.232455|0.186714|0.605255|0.240229|0.976723,0.927043,0.875244,0.113522,0.108567,0.85308,0.452878,0.245464,0.520394,0.0265381,0.82646,50.7152,1.58307e-12,88056,0.83471,47.5372,1.10125e-12,21446,0.851948,0.971997,0.107325,0.91424,0.405279,0.474041,0.00789526,0.499516,0.0119185,0.800769,64.4237,4.56356e-13,60380,0.903234,75.1455,3.40812e-12,73464
22,23,n1->n2->n3->n4->n5->n15->n16->n17->n18->n8->n9->n10,1.52147e+13|6.75814e+10|3.37455e+09|2.7352e+09|1.14009e+13|1.02406e+11|3.87355e+11|1.35932e+12|3.29791e+13|3.76627e+12|2.0925e+11|5.92715e+12,2.14463e+12|8.46476e+09|5.17185e+08|8.12702e+08|2.66201e+12|8.38885e+10|7.15295e+10|1.13417e+12|3.7293e+12|2.50227e+12|6.55977e+10|1.22179e+12,0.000114522|4.1685e-05|0.000927739|0.000267023|0.000348995|8.73745e-05|9.13732e-05|6.08909e-05|2.47913e-05|5.25238e-05|1.11946e-05|7.93747e-05,0.000794955|0.000103546|0.000420926|0.000883234|0.00102732|0.000215976|0.00143336|0.00561532|0.00225061|0.000902867|0.00021247|0.00200186,0.0162441|0.0231231|0.0214642|0.0484316|0.0269556|0.036644|0.0319458|0.0496609|0.0404826|0.0161114|0.0270687|0.0340218,0.045922|0.0370156|0.00378133|0.0435832|0.0260311|0.00229425|0.0174111|0.0169502|0.00433201|0.0211582|0.000132533|0.0488748,0.979087|0.974551|0.974986|0.948907|0.976349|0.910822|0.936803|0.902592|0.934555|0.955171|0.966898|0.946833,5.69939|1.45831|2.81795|5.90938|5.77157|5.91251|3.45426|3.79738|1.50004|2.19685|5.6892|1.56787,79.8117|37.015|10.4739|81.7362|35.0583|56.2706|32.2763|27.3162|81.3396|99.595|65.9961,0.233969|0.212637|0.237713|0.226663|0.188175|0.225908|0.167458|0.183181|0.22655|0.235567|0.219531,0.871254|0.225131|0.784069|0.380137|0.749975|0.256392|0.232455|0.186714|0.605255|0.240229|0.976723,0.927043,0.875244,0.113522,0.108567,0.85308,0.452878,0.245464,0.520394,0.0265381,0.82646,50.7152,1.58307e-12,88056,0.83471,47.5372,1.10125e-12,21446,0.851948,0.971997,0.107325,0.91424,0.405279,0.474041,0.00789526,0.499516,0.0119185,0.800769,64.4237,4.56356e-13,60380,0.903234,75.1455,3.40812e-12,73464
