PathID,PathString
39,n1->n2->n3->n13->n23->n22->n21->n31->n41->n42->n43->n53->n54->n44->n34->n24->n25->n26->n27->n28->n29->n19->n9->n10
40,n1->n11->n21->n31->n32->n22->n12->n13->n14->n15->n16->n17->n18->n19->n20->n10
41,n1->n11->n21->n22->n23->n13->n3->n4->n5->n6->n7->n8->n9->n10
42,n1->n2->n3->n13->n23->n22->n32->n42->n43->n53->n54->n55->n56->n46->n47->n37->n27->n17->n7->n8->n9->n10
43,n1->n11->n21->n22->n32->n33->n23->n24->n34->n35->n36->n37->n38->n39->n29->n30->n20->n10
44,n1->n2->n3->n13->n23->n33->n43->n53->n54->n55->n56->n57->n67->n68->n58->n48->n38->n28->n18->n8->n9->n10
45,n1->n11->n21->n22->n32->n33->n34->n24->n25->n35->n36->n37->n38->n39->n29->n30->n20->n10
46,n1->n2->n12->n13->n14->n24->n34->n35->n45->n46->n36->n26->n16->n6->n7->n8->n9->n10
47,n1->n11->n21->n22->n32->n33->n34->n35->n25->n26->n36->n37->n38->n28->n18->n19->n20->n10
48,n1->n2->n3->n13->n14->n24->n34->n44->n45->n35->n25->n26->n27->n17->n7->n8->n9->n10
49,n1->n11->n21->n31->n32->n33->n43->n44->n45->n46->n36->n37->n27->n26->n16->n17->n18->n19->n20->n10
50,n1->n2->n3->n4->n5->n15->n25->n26->n36->n46->n47->n48->n38->n39->n29->n30->n20->n10
51,n1->n11->n21->n31->n32->n33->n43->n44->n45->n46->n36->n37->n27->n28->n38->n39->n40->n30->n20->n10
52,n1->n2->n12->n22->n23->n33->n34->n35->n45->n55->n65->n66->n67->n57->n58->n48->n38->n37->n27->n28->n18->n8->n9->n10
53,n1->n11->n21->n31->n32->n33->n43->n44->n45->n46->n36->n37->n38->n28->n29->n39->n40->n30->n20->n10
54,n1->n2->n3->n4->n14->n24->n34->n44->n54->n64->n65->n75->n76->n77->n78->n68->n69->n59->n49->n39->n38->n28->n29->n19->n9->n10
55,n1->n2->n12->n22->n23->n33->n43->n44->n45->n46->n56->n57->n58->n48->n49->n50->n40->n30->n29->n19->n9->n10
56,n1->n2->n12->n22->n23->n33->n34->n44->n54->n55->n56->n57->n58->n48->n49->n39->n29->n19->n18->n8->n9->n10
57,n1->n11->n12->n13->n14->n15->n25->n35->n45->n55->n56->n66->n67->n68->n69->n59->n60->n50->n40->n30->n29->n19->n18->n8->n9->n10
58,n1->n2->n3->n13->n23->n24->n34->n44->n54->n53->n52->n42->n32->n31->n41->n51->n61->n62->n63->n64->n65->n55->n45->n35->n25->n15->n5->n6->n7->n8->n9->n10
59,n1->n11->n12->n13->n14->n15->n16->n26->n36->n35->n34->n33->n32->n31->n41->n51->n52->n62->n72->n73->n74->n64->n54->n55->n56->n46->n47->n37->n27->n17->n18->n19->n20->n10
60,n1->n2->n3->n13->n23->n33->n32->n42->n52->n53->n54->n44->n34->n24->n14->n4->n5->n6->n7->n8->n9->n10
61,n1->n11->n12->n22->n32->n42->n43->n33->n34->n35->n36->n26->n16->n17->n18->n19->n20->n10
62,n1->n2->n3->n4->n14->n24->n34->n33->n43->n53->n63->n64->n65->n75->n76->n77->n67->n68->n58->n59->n49->n50->n40->n30->n20->n10
63,n1->n2->n12->n13->n23->n33->n43->n42->n52->n62->n63->n73->n74->n75->n85->n86->n76->n66->n65->n55->n45->n35->n25->n15->n5->n6->n7->n8->n9->n10
64,n1->n2->n3->n4->n14->n24->n25->n35->n34->n44->n43->n53->n63->n64->n65->n75->n76->n77->n78->n79->n69->n59->n49->n39->n29->n19->n9->n10
65,n1->n11->n12->n13->n14->n15->n16->n26->n36->n35->n34->n44->n45->n46->n56->n66->n67->n68->n58->n59->n60->n50->n40->n30->n20->n10
66,n1->n2->n3->n4->n5->n15->n25->n35->n36->n46->n47->n48->n38->n28->n18->n8->n9->n10
67,n1->n11->n21->n22->n32->n33->n43->n44->n45->n35->n36->n37->n38->n39->n40->n30->n20->n10
68,n1->n2->n3->n4->n5->n15->n25->n26->n36->n37->n27->n17->n7->n8->n9->n10
69,n1->n2->n12->n22->n23->n33->n34->n44->n54->n55->n56->n46->n36->n26->n27->n17->n18->n19->n9->n10
70,n1->n2->n3->n4->n14->n24->n34->n44->n54->n55->n56->n46->n47->n48->n38->n37->n27->n17->n7->n8->n9->n10
71,n1->n11->n21->n22->n23->n33->n43->n44->n45->n46->n36->n37->n47->n48->n38->n39->n29->n30->n20->n10
72,n1->n2->n12->n22->n32->n42->n52->n53->n54->n55->n56->n57->n58->n48->n49->n39->n38->n28->n18->n8->n9->n10
73,n1->n11->n12->n22->n32->n42->n52->n53->n63->n64->n65->n75->n76->n77->n78->n68->n69->n59->n49->n48->n38->n28->n29->n19->n20->n10
74,n1->n2->n12->n13->n14->n24->n34->n44->n54->n55->n56->n57->n58->n59->n49->n50->n40->n39->n29->n19->n18->n8->n9->n10
75,n1->n11->n12->n13->n14->n15->n16->n26->n36->n46->n47->n57->n67->n68->n58->n59->n60->n50->n49->n39->n40->n30->n20->n10
76,n1->n11->n21->n31->n41->n42->n52->n53->n54->n64->n74->n84->n85->n86->n87->n77->n78->n79->n69->n70->n60->n50->n40->n39->n38->n28->n18->n19->n20->n10
77,n1->n11->n12->n13->n14->n15->n25->n35->n34->n33->n43->n42->n41->n51->n52->n62->n63->n64->n65->n55->n45->n46->n47->n48->n49->n39->n29->n30->n20->n10
78,n1->n2->n12->n22->n21->n31->n41->n51->n61->n71->n72->n82->n83->n84->n74->n75->n65->n66->n56->n57->n58->n48->n38->n28->n29->n19->n9->n10
79,n1->n11->n21->n31->n32->n42->n43->n44->n45->n46->n36->n37->n38->n39->n40->n30->n20->n10
80,n1->n11->n12->n13->n14->n15->n16->n26->n36->n46->n45->n44->n43->n42->n52->n62->n72->n73->n83->n84->n94->n95->n96->n97->n87->n77->n67->n57->n47->n37->n27->n28->n29->n30->n20->n10
81,n1->n2->n3->n13->n23->n24->n34->n44->n43->n53->n54->n55->n45->n35->n25->n15->n5->n6->n7->n8->n9->n10
82,n1->n11->n21->n31->n41->n51->n52->n53->n43->n44->n45->n46->n36->n26->n16->n17->n18->n19->n20->n10
83,n1->n2->n3->n4->n14->n24->n34->n44->n45->n35->n25->n15->n5->n6->n7->n8->n9->n10
84,n1->n11->n21->n22->n32->n33->n43->n44->n54->n64->n74->n84->n85->n86->n87->n88->n78->n79->n69->n70->n60->n50->n40->n30->n20->n10
85,n1->n2->n3->n4->n14->n24->n34->n44->n54->n55->n56->n46->n45->n35->n25->n26->n27->n17->n7->n8->n9->n10
86,n1->n11->n21->n22->n32->n33->n43->n44->n45->n55->n56->n46->n36->n26->n16->n17->n18->n19->n20->n10
87,n1->n11->n21->n31->n41->n42->n52->n53->n63->n73->n83->n84->n74->n75->n65->n66->n56->n46->n47->n37->n27->n28->n29->n19->n9->n10
88,n1->n11->n21->n31->n41->n51->n61->n71->n72->n82->n83->n93->n94->n84->n85->n75->n76->n77->n67->n57->n56->n46->n36->n37->n38->n39->n29->n30->n20->n10
89,n1->n11->n12->n22->n32->n42->n52->n53->n54->n64->n74->n75->n65->n66->n56->n57->n47->n48->n58->n59->n49->n50->n40->n30->n20->n10
90,n1->n11->n21->n31->n41->n51->n61->n62->n63->n73->n74->n84->n85->n75->n76->n66->n67->n57->n47->n48->n38->n39->n29->n19->n9->n10
91,n1->n11->n21->n31->n41->n51->n61->n62->n72->n73->n74->n75->n85->n86->n76->n66->n67->n68->n58->n59->n49->n48->n38->n37->n36->n26->n16->n17->n18->n19->n20->n10
92,n1->n11->n21->n31->n41->n51->n52->n62->n72->n73->n83->n93->n94->n84->n85->n75->n76->n77->n78->n68->n58->n48->n47->n37->n36->n26->n27->n17->n18->n19->n20->n10
93,n1->n11->n21->n31->n41->n51->n52->n62->n72->n73->n74->n84->n85->n86->n87->n77->n78->n68->n69->n70->n60->n50->n49->n39->n38->n37->n27->n17->n7->n8->n9->n10
94,n1->n11->n21->n31->n41->n51->n52->n62->n63->n73->n83->n84->n85->n95->n96->n86->n87->n88->n89->n79->n80->n70->n60->n59->n49->n48->n47->n37->n27->n17->n7->n8->n9->n10
95,n1->n2->n12->n22->n32->n42->n43->n53->n63->n64->n65->n66->n76->n86->n96->n97->n98->n88->n89->n79->n80->n70->n60->n50->n49->n48->n38->n28->n29->n19->n9->n10
96,n1->n2->n12->n22->n32->n42->n52->n51->n61->n62->n63->n53->n54->n44->n34->n24->n25->n26->n27->n28->n29->n19->n9->n10
97,n1->n11->n12->n13->n23->n33->n43->n53->n52->n51->n61->n71->n81->n82->n92->n93->n94->n95->n96->n86->n87->n77->n78->n68->n69->n59->n60->n50->n40->n30->n20->n10
98,n1->n2->n12->n13->n14->n15->n25->n35->n34->n33->n43->n53->n52->n62->n72->n73->n74->n75->n76->n66->n67->n57->n47->n37->n38->n39->n29->n19->n9->n10
99,n1->n2->n3->n4->n14->n24->n34->n44->n54->n53->n52->n62->n61->n71->n72->n82->n92->n93->n94->n95->n96->n97->n98->n88->n78->n79->n69->n59->n49->n50->n40->n30->n20->n10
100,n1->n11->n12->n13->n14->n15->n16->n26->n36->n46->n45->n44->n54->n53->n63->n73->n74->n75->n76->n66->n67->n57->n47->n37->n27->n17->n18->n19->n20->n10
101,n1->n11->n21->n22->n23->n33->n32->n31->n41->n51->n52->n62->n63->n53->n54->n55->n45->n35->n25->n15->n5->n6->n7->n8->n9->n10
102,n1->n11->n21->n31->n41->n51->n61->n71->n72->n82->n83->n73->n63->n64->n54->n55->n65->n66->n67->n77->n78->n68->n69->n59->n60->n50->n40->n30->n20->n10
103,n1->n2->n12->n22->n23->n33->n43->n53->n63->n64->n54->n44->n45->n35->n25->n15->n5->n6->n7->n8->n9->n10
104,n1->n11->n21->n31->n41->n51->n61->n62->n63->n64->n65->n55->n56->n66->n76->n77->n78->n79->n69->n70->n60->n50->n40->n30->n20->n10
105,n1->n2->n3->n4->n14->n24->n25->n26->n36->n46->n56->n55->n65->n75->n76->n77->n67->n68->n58->n59->n49->n39->n38->n28->n29->n19->n9->n10
106,n1->n11->n12->n13->n14->n15->n16->n26->n36->n46->n56->n57->n47->n37->n27->n17->n18->n19->n20->n10
107,n1->n2->n3->n13->n23->n33->n43->n44->n54->n55->n56->n66->n76->n86->n87->n77->n67->n57->n47->n37->n38->n28->n18->n19->n20->n10
108,n1->n11->n21->n31->n32->n42->n43->n53->n63->n73->n83->n93->n94->n84->n85->n75->n76->n77->n78->n68->n58->n57->n47->n37->n36->n26->n27->n17->n18->n19->n20->n10
109,n1->n2->n3->n4->n14->n24->n34->n44->n54->n64->n65->n66->n56->n57->n67->n68->n69->n59->n49->n50->n40->n30->n20->n10
110,n1->n11->n21->n31->n41->n51->n52->n62->n63->n73->n83->n84->n85->n95->n96->n86->n87->n77->n78->n79->n69->n59->n58->n48->n47->n37->n27->n17->n7->n8->n9->n10
111,n1->n2->n12->n22->n32->n42->n52->n53->n54->n64->n74->n84->n85->n95->n96->n86->n87->n88->n78->n79->n69->n68->n58->n57->n56->n55->n45->n35->n25->n15->n5->n6->n7->n8->n9->n10
112,n1->n2->n12->n22->n32->n42->n43->n44->n54->n64->n65->n75->n76->n77->n87->n97->n98->n88->n78->n79->n69->n70->n60->n59->n49->n39->n29->n19->n9->n10
113,n1->n2->n12->n22->n23->n24->n25->n26->n36->n46->n56->n66->n76->n86->n87->n88->n89->n79->n80->n70->n69->n59->n58->n57->n47->n37->n27->n28->n18->n19->n9->n10
114,n1->n2->n3->n13->n23->n33->n34->n35->n45->n46->n47->n57->n67->n68->n69->n70->n60->n59->n58->n48->n38->n37->n36->n26->n16->n17->n18->n19->n20->n10
115,n1->n11->n12->n13->n23->n33->n43->n42->n52->n62->n61->n71->n81->n82->n83->n84->n74->n64->n54->n55->n45->n46->n47->n37->n27->n17->n7->n8->n9->n10
116,n1->n2->n3->n13->n14->n15->n25->n35->n45->n44->n43->n53->n63->n62->n61->n71->n72->n73->n74->n64->n65->n55->n56->n46->n36->n26->n16->n17->n18->n19->n9->n10
117,n1->n2->n12->n22->n32->n33->n43->n53->n63->n62->n72->n82->n83->n93->n94->n95->n96->n97->n98->n88->n78->n68->n58->n48->n38->n28->n18->n19->n20->n10
118,n1->n2->n3->n13->n23->n22->n32->n42->n52->n51->n61->n71->n72->n62->n63->n64->n54->n44->n34->n24->n14->n4->n5->n6->n7->n8->n9->n10
119,n1->n11->n12->n13->n14->n15->n16->n26->n36->n46->n56->n55->n54->n64->n63->n73->n74->n75->n85->n86->n87->n77->n67->n57->n47->n37->n27->n17->n18->n19->n20->n10
120,n1->n2->n3->n4->n14->n24->n23->n22->n32->n42->n52->n62->n72->n73->n63->n53->n43->n44->n34->n35->n36->n37->n38->n28->n29->n30->n20->n10
121,n1->n11->n21->n31->n41->n42->n52->n62->n72->n82->n83->n84->n74->n64->n65->n66->n67->n57->n47->n37->n27->n28->n18->n19->n20->n10
122,n1->n2->n3->n4->n14->n24->n34->n44->n43->n53->n63->n64->n74->n75->n76->n77->n67->n68->n58->n48->n49->n39->n29->n19->n9->n10
123,n1->n2->n3->n13->n14->n15->n16->n26->n36->n46->n56->n55->n65->n66->n76->n77->n87->n88->n78->n79->n69->n59->n49->n39->n29->n30->n20->n10
124,n1->n11->n12->n13->n14->n15->n25->n35->n45->n55->n65->n75->n85->n86->n76->n66->n67->n57->n47->n37->n27->n17->n18->n19->n20->n10
125,n1->n2->n3->n13->n23->n22->n32->n42->n52->n51->n61->n71->n81->n82->n92->n93->n94->n95->n96->n86->n87->n77->n67->n66->n56->n55->n54->n44->n34->n24->n14->n4->n5->n6->n7->n8->n9->n10
126,n1->n2->n3->n4->n14->n24->n34->n44->n45->n46->n56->n66->n76->n77->n78->n68->n58->n48->n49->n39->n40->n30->n20->n10
127,n1->n11->n21->n22->n32->n42->n52->n62->n63->n73->n83->n84->n85->n95->n96->n86->n87->n88->n78->n68->n67->n57->n47->n37->n27->n17->n7->n8->n9->n10
128,n1->n2->n12->n22->n23->n24->n25->n35->n45->n55->n65->n66->n67->n77->n78->n79->n69->n70->n60->n50->n49->n48->n38->n28->n18->n8->n9->n10
129,n1->n2->n12->n22->n23->n24->n25->n26->n36->n46->n56->n66->n76->n86->n96->n97->n98->n88->n89->n79->n69->n68->n58->n48->n47->n37->n27->n28->n18->n19->n9->n10
130,n1->n2->n3->n13->n14->n15->n25->n35->n45->n55->n56->n57->n67->n68->n78->n79->n80->n70->n60->n50->n40->n39->n29->n19->n9->n10
131,n1->n11->n12->n13->n14->n24->n34->n44->n43->n53->n63->n73->n83->n84->n94->n95->n96->n97->n98->n99->n89->n90->n80->n70->n69->n59->n49->n39->n29->n30->n20->n10
132,n1->n11->n12->n13->n23->n33->n34->n44->n45->n46->n47->n57->n67->n68->n69->n79->n80->n70->n60->n59->n58->n48->n38->n28->n29->n19->n20->n10
133,n1->n11->n21->n22->n32->n33->n43->n44->n54->n55->n65->n75->n76->n77->n78->n88->n98->n99->n100->n90->n80->n70->n60->n50->n40->n30->n20->n10
134,n1->n11->n12->n13->n23->n33->n43->n42->n52->n62->n72->n71->n81->n91->n92->n93->n83->n84->n85->n86->n76->n66->n67->n57->n47->n37->n27->n28->n18->n8->n9->n10
135,n1->n2->n12->n22->n21->n31->n32->n33->n34->n35->n45->n44->n43->n53->n63->n62->n72->n71->n81->n82->n83->n73->n74->n75->n65->n55->n56->n46->n36->n26->n16->n17->n18->n19->n20->n10
136,n1->n2->n12->n22->n23->n24->n34->n44->n54->n64->n63->n73->n72->n82->n83->n84->n74->n75->n65->n66->n56->n57->n58->n48->n38->n28->n18->n8->n9->n10
137,n1->n11->n12->n13->n23->n33->n32->n42->n52->n51->n61->n71->n81->n82->n72->n73->n74->n64->n65->n55->n45->n35->n25->n15->n5->n6->n7->n8->n9->n10
138,n1->n2->n3->n4->n14->n24->n34->n44->n54->n64->n74->n73->n83->n84->n94->n95->n96->n97->n87->n88->n78->n79->n69->n59->n60->n50->n40->n30->n20->n10
139,n1->n2->n3->n13->n23->n33->n43->n42->n41->n51->n61->n71->n81->n91->n92->n82->n83->n73->n74->n64->n65->n55->n45->n35->n36->n37->n38->n28->n18->n8->n9->n10
140,n1->n2->n3->n13->n23->n24->n25->n35->n45->n55->n65->n64->n74->n75->n85->n95->n96->n97->n87->n88->n78->n68->n69->n70->n60->n50->n40->n30->n20->n10
141,n1->n2->n3->n4->n14->n24->n25->n26->n36->n46->n56->n55->n65->n64->n74->n84->n94->n95->n96->n86->n76->n77->n67->n68->n58->n59->n49->n39->n29->n30->n20->n10
142,n1->n2->n12->n13->n23->n24->n25->n35->n45->n55->n54->n64->n74->n75->n76->n66->n56->n46->n47->n37->n27->n28->n18->n8->n9->n10
143,n1->n2->n3->n4->n14->n24->n34->n44->n54->n64->n65->n75->n85->n95->n96->n97->n98->n88->n89->n79->n69->n59->n49->n39->n29->n28->n18->n8->n9->n10
144,n1->n11->n12->n13->n23->n33->n34->n35->n45->n55->n56->n66->n76->n77->n67->n57->n47->n37->n27->n28->n18->n8->n9->n10
145,n1->n11->n21->n22->n32->n33->n34->n44->n54->n64->n65->n75->n76->n86->n87->n77->n78->n68->n69->n59->n60->n50->n40->n30->n20->n10
146,n1->n2->n12->n13->n14->n15->n25->n35->n45->n55->n56->n66->n76->n86->n96->n97->n87->n88->n78->n77->n67->n57->n47->n46->n36->n26->n16->n6->n7->n8->n9->n10
147,n1->n2->n12->n22->n23->n24->n25->n35->n45->n55->n65->n66->n76->n77->n87->n88->n78->n68->n58->n48->n38->n28->n29->n19->n9->n10
148,n1->n11->n12->n13->n23->n33->n34->n35->n36->n46->n47->n57->n67->n77->n87->n88->n89->n79->n78->n68->n58->n48->n38->n37->n27->n17->n18->n19->n20->n10
149,n1->n11->n12->n13->n23->n33->n34->n44->n45->n46->n56->n66->n67->n77->n78->n88->n89->n79->n80->n70->n60->n59->n58->n48->n47->n37->n27->n28->n18->n8->n9->n10
150,n1->n11->n21->n22->n32->n33->n43->n44->n54->n55->n65->n75->n76->n77->n87->n97->n98->n99->n100->n90->n80->n79->n69->n59->n49->n39->n29->n30->n20->n10
151,n1->n2->n3->n13->n14->n15->n25->n35->n45->n55->n65->n75->n76->n77->n78->n79->n89->n90->n80->n70->n60->n50->n40->n30->n20->n10
152,n1->n2->n12->n22->n23->n33->n34->n35->n36->n46->n56->n66->n76->n86->n87->n88->n89->n90->n80->n79->n69->n68->n58->n48->n38->n28->n29->n19->n9->n10
153,n1->n11->n21->n22->n23->n24->n25->n26->n27->n28->n38->n48->n47->n57->n56->n66->n65->n64->n63->n73->n72->n82->n81->n91->n92->n93->n83->n84->n85->n75->n76->n77->n67->n68->n58->n59->n49->n39->n29->n19->n9->n10
154,n1->n2->n12->n22->n32->n33->n34->n44->n43->n53->n63->n62->n61->n71->n81->n91->n92->n93->n94->n95->n96->n86->n87->n77->n78->n68->n69->n59->n60->n50->n40->n30->n20->n10
155,n1->n11->n12->n13->n14->n24->n34->n44->n54->n53->n63->n73->n83->n82->n92->n93->n94->n95->n85->n86->n87->n88->n89->n79->n69->n59->n49->n39->n29->n19->n9->n10
156,n1->n11->n21->n31->n32->n33->n34->n35->n25->n26->n36->n46->n45->n44->n43->n53->n63->n62->n72->n82->n92->n93->n83->n84->n74->n75->n65->n66->n56->n57->n47->n37->n27->n17->n18->n19->n20->n10
157,n1->n2->n3->n4->n5->n15->n25->n35->n45->n55->n65->n64->n74->n73->n83->n84->n85->n75->n76->n77->n78->n68->n69->n70->n60->n50->n40->n30->n20->n10
158,n1->n2->n3->n4->n14->n24->n34->n44->n54->n64->n74->n73->n83->n93->n94->n95->n85->n86->n87->n88->n89->n79->n80->n70->n60->n50->n40->n30->n29->n19->n9->n10
159,n1->n2->n3->n13->n14->n24->n34->n44->n54->n55->n65->n75->n74->n84->n85->n86->n76->n66->n56->n46->n36->n26->n16->n17->n18->n19->n20->n10
160,n1->n2->n12->n22->n32->n42->n52->n53->n54->n64->n63->n62->n61->n71->n81->n82->n92->n93->n94->n84->n74->n75->n65->n55->n45->n35->n25->n15->n5->n6->n7->n8->n9->n10
161,n1->n2->n12->n22->n32->n42->n43->n53->n63->n64->n65->n75->n85->n86->n96->n97->n98->n88->n78->n68->n58->n48->n38->n28->n29->n30->n20->n10
162,n1->n2->n12->n22->n23->n33->n43->n42->n41->n51->n61->n62->n72->n73->n74->n84->n94->n95->n85->n75->n76->n66->n56->n46->n36->n26->n16->n17->n18->n19->n20->n10
163,n1->n2->n3->n4->n5->n15->n25->n35->n45->n55->n65->n75->n76->n86->n87->n97->n98->n88->n78->n68->n58->n48->n38->n39->n29->n30->n20->n10
164,n1->n11->n12->n13->n23->n33->n43->n44->n45->n55->n65->n75->n85->n86->n96->n97->n98->n99->n89->n90->n80->n70->n69->n59->n49->n39->n29->n19->n20->n10
165,n1->n11->n21->n31->n41->n42->n43->n53->n63->n64->n65->n75->n76->n77->n87->n88->n98->n99->n100->n90->n80->n70->n60->n50->n49->n39->n38->n28->n18->n19->n20->n10
166,n1->n11->n21->n31->n41->n51->n52->n53->n63->n73->n74->n84->n85->n86->n87->n97->n98->n99->n89->n79->n80->n70->n60->n50->n49->n48->n38->n28->n18->n8->n9->n10
167,n1->n11->n21->n22->n32->n42->n52->n62->n72->n73->n74->n75->n76->n77->n87->n97->n98->n99->n89->n88->n78->n68->n67->n57->n56->n55->n45->n35->n36->n37->n38->n39->n40->n30->n20->n10
168,n1->n11->n12->n13->n23->n33->n34->n35->n45->n55->n54->n64->n74->n84->n85->n86->n87->n88->n98->n99->n89->n79->n78->n77->n67->n57->n47->n37->n27->n17->n7->n8->n9->n10
169,n1->n11->n21->n22->n32->n42->n52->n62->n63->n64->n65->n66->n67->n77->n87->n97->n98->n99->n100->n90->n89->n88->n78->n68->n58->n57->n47->n37->n27->n28->n18->n8->n9->n10
170,n1->n2->n3->n4->n5->n6->n16->n26->n36->n46->n56->n66->n67->n77->n78->n88->n89->n99->n100->n90->n80->n79->n69->n68->n58->n48->n38->n28->n18->n19->n9->n10
171,n1->n2->n12->n22->n23->n33->n34->n44->n54->n64->n74->n75->n85->n86->n96->n97->n98->n99->n100->n90->n89->n79->n78->n68->n67->n57->n56->n55->n45->n35->n25->n15->n16->n17->n7->n8->n9->n10
172,n1->n11->n21->n31->n32->n42->n52->n62->n72->n82->n81->n91->n92->n93->n94->n84->n74->n75->n65->n55->n56->n46->n36->n26->n16->n17->n18->n19->n20->n10
173,n1->n11->n21->n31->n41->n51->n52->n62->n72->n82->n92->n93->n83->n73->n74->n64->n54->n55->n45->n35->n36->n37->n38->n28->n29->n30->n20->n10
174,n1->n11->n21->n22->n23->n24->n25->n35->n45->n55->n65->n64->n74->n84->n83->n93->n94->n95->n85->n86->n76->n66->n56->n57->n47->n37->n27->n28->n18->n8->n9->n10
175,n1->n11->n21->n31->n32->n42->n52->n62->n63->n64->n74->n84->n94->n95->n85->n75->n65->n55->n45->n35->n25->n26->n27->n17->n7->n8->n9->n10
176,n1->n11->n21->n22->n23->n33->n34->n35->n45->n55->n65->n75->n85->n95->n96->n86->n76->n66->n56->n46->n36->n37->n38->n28->n29->n19->n9->n10
177,n1->n11->n21->n31->n41->n51->n61->n62->n63->n73->n74->n84->n85->n95->n96->n97->n87->n77->n67->n66->n56->n46->n36->n37->n27->n17->n18->n8->n9->n10
178,n1->n11->n21->n31->n41->n51->n61->n71->n81->n82->n83->n84->n85->n95->n96->n97->n98->n88->n87->n77->n67->n57->n47->n46->n36->n26->n27->n17->n18->n19->n9->n10
179,n1->n2->n3->n4->n5->n6->n16->n26->n36->n46->n56->n66->n76->n86->n87->n88->n98->n99->n89->n79->n69->n68->n58->n48->n38->n28->n29->n19->n9->n10
180,n1->n2->n3->n13->n14->n24->n34->n44->n45->n46->n56->n66->n76->n86->n87->n88->n89->n99->n100->n90->n80->n70->n69->n59->n49->n39->n29->n19->n9->n10
