DatasetID,PathID,PathString,node_t1,node_t2,node_p_depol_1q,node_p_depol_2q,node_coh1_angle,node_coh2_zz_angle,node_src_visibility,node_src_phase,edge_length,edge_attenuation,edge_insertion_loss_db,d1_coupling_1,d1_coupling_2,d1_mzi_phase_error,d1_mzi_loss_short,d1_mzi_loss_long,d1_bs1_reflectivity,d1_bs1_loss,d1_bs2_reflectivity,d1_bs2_loss,d1_snspd1_efficiency,d1_snspd1_jitter,d1_snspd1_dark,d1_snspd1_dead,d1_snspd2_efficiency,d1_snspd2_jitter,d1_snspd2_dark,d1_snspd2_dead,d2_coupling_1,d2_coupling_2,d2_mzi_phase_error,d2_mzi_loss_short,d2_mzi_loss_long,d2_bs1_reflectivity,d2_bs1_loss,d2_bs2_reflectivity,d2_bs2_loss,d2_snspd1_efficiency,d2_snspd1_jitter,d2_snspd1_dark,d2_snspd1_dead,d2_snspd2_efficiency,d2_snspd2_jitter,d2_snspd2_dark,d2_snspd2_dead
9,64,n1->n11->n12->n13->n23->n24->n14->n4->n5->n6->n7->n8->n9->n10,3.04851e+11|9.01805e+10|2.98574e+12|1.456e+10|5.47483e+13|4.80308e+11|2.98517e+13|5.6289e+11|3.22013e+10|6.11368e+13|1.13759e+12|5.30967e+10|1.1809e+10|1.07932e+12,2.08744e+11|5.21785e+10|2.80672e+12|4.56213e+09|1.9653e+13|6.50983e+10|5.06695e+12|2.16229e+11|1.62382e+10|7.77379e+12|3.08608e+11|2.73251e+10|9.50678e+09|5.72438e+11,7.07246e-05|3.98125e-05|8.11665e-05|4.68557e-05|9.63297e-05|0.000106287|0.000110157|3.81887e-05|1.59545e-05|2.32431e-05|0.000331722|1.75376e-05|0.000258995|0.000619374,0.000208413|0.000260679|0.000196844|0.00362196|0.00944672|0.00773468|0.00501008|0.000385697|0.000139086|0.000724564|0.000121394|0.0028136|0.000128659|0.000351471,0.0156449|0.0272915|0.0409042|0.00529079|0.010909|0.0301446|0.0188694|0.011454|0.0372142|0.0141049|0.0156446|0.0387728|0.0399644|0.0315388,0.0132601|0.0133805|0.0130718|0.0428501|0.00937651|0.0202314|0.00302038|0.0467838|0.0363334|0.0324504|0.0342215|0.031765|0.0253217|0.0343171,0.964701|0.903157|0.994585|0.972897|0.991502|0.952355|0.927705|0.936943|0.925175|0.965607|0.931316|0.923202|0.943002|0.964106,1.12389|0.32406|3.53909|5.41211|4.33034|5.56781|1.52003|3.67735|2.23082|3.30739|0.493452|5.05982|2.64215|3.09761,30.2686|24.4191|13.9548|51.9585|67.5745|66.6304|52.1141|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.189998|0.185802|0.204601|0.188813|0.224909|0.18056|0.197506|0.241094|0.194259|0.236395|0.177119|0.168265|0.18078,0.444477|0.315284|0.706506|0.703961|0.689867|0.227312|0.346431|0.703651|0.528446|0.214804|0.191028|0.103368|0.799797,0.928954,0.893193,0.125949,0.484999,0.929804,0.540047,0.0555863,0.518617,0.0643874,0.948195,67.2151,1.50131e-12,32421,0.877324,82.0651,1.52984e-10,13004,0.860457,0.88457,0.0878373,0.149527,0.335283,0.53856,0.142964,0.524414,0.145434,0.883697,65.9733,1.09008e-12,32482,0.978084,88.2093,8.93346e-11,22343
9,65,n1->n11->n12->n2->n3->n4->n14->n15->n5->n6->n7->n8->n9->n10,3.04851e+11|9.01805e+10|2.98574e+12|1.4162e+09|8.24348e+09|5.6289e+11|2.98517e+13|2.24034e+13|3.22013e+10|6.11368e+13|1.13759e+12|5.30967e+10|1.1809e+10|1.07932e+12,2.08744e+11|5.21785e+10|2.80672e+12|2.12098e+08|1.66932e+09|2.16229e+11|5.06695e+12|6.51868e+12|1.62382e+10|7.77379e+12|3.08608e+11|2.73251e+10|9.50678e+09|5.72438e+11,7.07246e-05|3.98125e-05|8.11665e-05|0.000750692|0.000759049|3.81887e-05|0.000110157|0.000232857|1.59545e-05|2.32431e-05|0.000331722|1.75376e-05|0.000258995|0.000619374,0.000208413|0.000260679|0.000196844|0.00429121|0.00545201|0.000385697|0.00501008|0.00839921|0.000139086|0.000724564|0.000121394|0.0028136|0.000128659|0.000351471,0.0156449|0.0272915|0.0409042|0.0261538|0.00508994|0.011454|0.0188694|0.0149594|0.0372142|0.0141049|0.0156446|0.0387728|0.0399644|0.0315388,0.0132601|0.0133805|0.0130718|0.048439|0.0124772|0.0467838|0.00302038|0.03806|0.0363334|0.0324504|0.0342215|0.031765|0.0253217|0.0343171,0.964701|0.903157|0.994585|0.913925|0.956478|0.936943|0.927705|0.902163|0.925175|0.965607|0.931316|0.923202|0.943002|0.964106,1.12389|0.32406|3.53909|3.51325|0.385491|3.67735|1.52003|0.654181|2.23082|3.30739|0.493452|5.05982|2.64215|3.09761,30.2686|24.4191|88.6198|37.015|10.4739|52.1141|92.5451|35.0583|37.2729|32.9383|55.4093|99.595|65.9961,0.189998|0.185802|0.229872|0.237907|0.170139|0.197506|0.221006|0.224244|0.194259|0.236395|0.177119|0.168265|0.18078,0.444477|0.315284|0.295364|0.974988|0.288285|0.346431|0.562627|0.180407|0.528446|0.214804|0.191028|0.103368|0.799797,0.928954,0.893193,0.125949,0.484999,0.929804,0.540047,0.0555863,0.518617,0.0643874,0.948195,67.2151,1.50131e-12,32421,0.877324,82.0651,1.52984e-10,13004,0.860457,0.88457,0.0878373,0.149527,0.335283,0.53856,0.142964,0.524414,0.145434,0.883697,65.9733,1.09008e-12,32482,0.978084,88.2093,8.93346e-11,22343
9,66,n1->n2->n3->n4->n5->n6->n7->n17->n27->n28->n29->n30->n20->n10,3.04851e+11|1.4162e+09|8.24348e+09|5.6289e+11|3.22013e+10|6.11368e+13|1.13759e+12|1.1152e+13|1.99335e+10|5.60309e+10|5.13785e+12|2.24165e+12|4.216e+12|1.07932e+12,2.08744e+11|2.12098e+08|1.66932e+09|2.16229e+11|1.62382e+10|7.77379e+12|3.08608e+11|9.47345e+12|1.56903e+10|3.25295e+10|6.77165e+11|4.35597e+11|1.34971e+12|5.72438e+11,7.07246e-05|0.000750692|0.000759049|3.81887e-05|1.59545e-05|2.32431e-05|0.000331722|0.000263474|0.000165338|0.000121922|0.000411862|0.000891328|5.99875e-05|0.000619374,0.000208413|0.00429121|0.00545201|0.000385697|0.000139086|0.000724564|0.000121394|0.00155568|0.0026924|0.00657807|0.00197232|0.00138679|0.000176846|0.000351471,0.0156449|0.0261538|0.00508994|0.011454|0.0372142|0.0141049|0.0156446|0.0328509|0.0280459|0.0401412|0.0169413|0.0258378|0.0392569|0.0315388,0.0132601|0.048439|0.0124772|0.0467838|0.0363334|0.0324504|0.0342215|0.0326111|0.00904056|0.00204979|0.0442015|0.0201755|0.0308732|0.0343171,0.964701|0.913925|0.956478|0.936943|0.925175|0.965607|0.931316|0.988512|0.98047|0.983531|0.953729|0.912953|0.935804|0.964106,1.12389|3.51325|0.385491|3.67735|2.23082|3.30739|0.493452|6.05891|5.20231|6.08568|5.3591|4.3116|5.77292|3.09761,79.8117|37.015|10.4739|81.7362|37.2729|32.9383|59.8148|72.2829|15.3326|39.0733|83.4704|23.9015|29.3778,0.204537|0.237907|0.170139|0.241094|0.194259|0.236395|0.217456|0.213118|0.196388|0.235975|0.213644|0.179181|0.190332,0.787207|0.974988|0.288285|0.703651|0.528446|0.214804|0.453816|0.263299|0.50664|0.857491|0.690524|0.639508|0.231917,0.928954,0.893193,0.125949,0.484999,0.929804,0.540047,0.0555863,0.518617,0.0643874,0.948195,67.2151,1.50131e-12,32421,0.877324,82.0651,1.52984e-10,13004,0.860457,0.88457,0.0878373,0.149527,0.335283,0.53856,0.142964,0.524414,0.145434,0.883697,65.9733,1.09008e-12,32482,0.978084,88.2093,8.93346e-11,22343
9,67,n1->n11->n12->n22->n23->n24->n25->n26->n16->n17->n18->n8->n9->n10,3.04851e+11|9.01805e+10|2.98574e+12|2.05131e+11|5.47483e+13|4.80308e+11|3.66643e+13|4.88859e+10|6.44652e+09|1.1152e+13|1.36006e+11|5.30967e+10|1.1809e+10|1.07932e+12,2.08744e+11|5.21785e+10|2.80672e+12|3.32912e+10|1.9653e+13|6.50983e+10|9.21152e+12|9.14749e+09|1.32356e+09|9.47345e+12|5.63167e+10|2.73251e+10|9.50678e+09|5.72438e+11,7.07246e-05|3.98125e-05|8.11665e-05|5.84631e-05|9.63297e-05|0.000106287|0.000164483|2.00471e-05|6.39697e-05|0.000263474|0.000403287|1.75376e-05|0.000258995|0.000619374,0.000208413|0.000260679|0.000196844|0.00752653|0.00944672|0.00773468|0.000361747|0.000190146|0.000899563|0.00155568|0.000100479|0.0028136|0.000128659|0.000351471,0.0156449|0.0272915|0.0409042|0.0181777|0.010909|0.0301446|0.0225543|0.0355731|0.0122666|0.0328509|0.0263508|0.0387728|0.0399644|0.0315388,0.0132601|0.0133805|0.0130718|0.0378359|0.00937651|0.0202314|0.0109941|0.0110819|0.00331077|0.0326111|0.0326438|0.031765|0.0253217|0.0343171,0.964701|0.903157|0.994585|0.987685|0.991502|0.952355|0.95049|0.911208|0.964365|0.988512|0.968135|0.923202|0.943002|0.964106,1.12389|0.32406|3.53909|6.09715|4.33034|5.56781|3.63319|6.2761|0.148669|6.05891|2.31717|5.05982|2.64215|3.09761,30.2686|24.4191|13.2112|55.8812|67.5745|18.2346|55.6995|11.0615|32.2763|27.3162|81.3396|99.595|65.9961,0.189998|0.185802|0.234003|0.229484|0.224909|0.201067|0.202734|0.225507|0.242084|0.196461|0.167125|0.168265|0.18078,0.444477|0.315284|0.371088|0.475526|0.689867|0.702569|0.798997|0.16886|0.973775|0.647922|0.570462|0.103368|0.799797,0.928954,0.893193,0.125949,0.484999,0.929804,0.540047,0.0555863,0.518617,0.0643874,0.948195,67.2151,1.50131e-12,32421,0.877324,82.0651,1.52984e-10,13004,0.860457,0.88457,0.0878373,0.149527,0.335283,0.53856,0.142964,0.524414,0.145434,0.883697,65.9733,1.09008e-12,32482,0.978084,88.2093,8.93346e-11,22343
9,68,n1->n2->n12->n13->n3->n4->n5->n15->n16->n6->n7->n8->n9->n10,3.04851e+11|1.4162e+09|2.98574e+12|1.456e+10|8.24348e+09|5.6289e+11|3.22013e+10|2.24034e+13|6.44652e+09|6.11368e+13|1.13759e+12|5.30967e+10|1.1809e+10|1.07932e+12,2.08744e+11|2.12098e+08|2.80672e+12|4.56213e+09|1.66932e+09|2.16229e+11|1.62382e+10|6.51868e+12|1.32356e+09|7.77379e+12|3.08608e+11|2.73251e+10|9.50678e+09|5.72438e+11,7.07246e-05|0.000750692|8.11665e-05|4.68557e-05|0.000759049|3.81887e-05|1.59545e-05|0.000232857|6.39697e-05|2.32431e-05|0.000331722|1.75376e-05|0.000258995|0.000619374,0.000208413|0.00429121|0.000196844|0.00362196|0.00545201|0.000385697|0.000139086|0.00839921|0.000899563|0.000724564|0.000121394|0.0028136|0.000128659|0.000351471,0.0156449|0.0261538|0.0409042|0.00529079|0.00508994|0.011454|0.0372142|0.0149594|0.0122666|0.0141049|0.0156446|0.0387728|0.0399644|0.0315388,0.0132601|0.048439|0.0130718|0.0428501|0.0124772|0.0467838|0.0363334|0.03806|0.00331077|0.0324504|0.0342215|0.031765|0.0253217|0.0343171,0.964701|0.913925|0.994585|0.972897|0.956478|0.936943|0.925175|0.902163|0.964365|0.965607|0.931316|0.923202|0.943002|0.964106,1.12389|3.51325|3.53909|5.41211|0.385491|3.67735|2.23082|0.654181|0.148669|3.30739|0.493452|5.05982|2.64215|3.09761,79.8117|88.6198|13.9548|83.9106|10.4739|81.7362|35.0583|56.2706|50.0569|32.9383|55.4093|99.595|65.9961,0.204537|0.229872|0.204601|0.198049|0.170139|0.241094|0.224244|0.203831|0.183621|0.236395|0.177119|0.168265|0.18078,0.787207|0.295364|0.706506|0.313027|0.288285|0.703651|0.180407|0.559837|0.994231|0.214804|0.191028|0.103368|0.799797,0.928954,0.893193,0.125949,0.484999,0.929804,0.540047,0.0555863,0.518617,0.0643874,0.948195,67.2151,1.50131e-12,32421,0.877324,82.0651,1.52984e-10,13004,0.860457,0.88457,0.0878373,0.149527,0.335283,0.53856,0.142964,0.524414,0.145434,0.883697,65.9733,1.09008e-12,32482,0.978084,88.2093,8.93346e-11,22343
9,69,n1->n2->n3->n4->n14->n24->n25->n26->n27->n28->n18->n19->n9->n10,3.04851e+11|1.4162e+09|8.24348e+09|5.6289e+11|2.98517e+13|4.80308e+11|3.66643e+13|4.88859e+10|1.99335e+10|5.60309e+10|1.36006e+11|3.00761e+10|1.1809e+10|1.07932e+12,2.08744e+11|2.12098e+08|1.66932e+09|2.16229e+11|5.06695e+12|6.50983e+10|9.21152e+12|9.14749e+09|1.56903e+10|3.25295e+10|5.63167e+10|4.57472e+09|9.50678e+09|5.72438e+11,7.07246e-05|0.000750692|0.000759049|3.81887e-05|0.000110157|0.000106287|0.000164483|2.00471e-05|0.000165338|0.000121922|0.000403287|0.000130506|0.000258995|0.000619374,0.000208413|0.00429121|0.00545201|0.000385697|0.00501008|0.00773468|0.000361747|0.000190146|0.0026924|0.00657807|0.000100479|0.00689615|0.000128659|0.000351471,0.0156449|0.0261538|0.00508994|0.011454|0.0188694|0.0301446|0.0225543|0.0355731|0.0280459|0.0401412|0.0263508|0.0447989|0.0399644|0.0315388,0.0132601|0.048439|0.0124772|0.0467838|0.00302038|0.0202314|0.0109941|0.0110819|0.00904056|0.00204979|0.0326438|0.0179983|0.0253217|0.0343171,0.964701|0.913925|0.956478|0.936943|0.927705|0.952355|0.95049|0.911208|0.98047|0.983531|0.968135|0.924496|0.943002|0.964106,1.12389|3.51325|0.385491|3.67735|1.52003|5.56781|3.63319|6.2761|5.20231|6.08568|2.31717|4.95614|2.64215|3.09761,79.8117|37.015|10.4739|52.1141|66.6304|18.2346|55.6995|42.5138|15.3326|43.2583|28.0546|99.0064|65.9961,0.204537|0.237907|0.170139|0.197506|0.18056|0.201067|0.202734|0.186679|0.196388|0.190503|0.212465|0.237176|0.18078,0.787207|0.974988|0.288285|0.346431|0.227312|0.702569|0.798997|0.950855|0.50664|0.850606|0.414712|0.23035|0.799797,0.928954,0.893193,0.125949,0.484999,0.929804,0.540047,0.0555863,0.518617,0.0643874,0.948195,67.2151,1.50131e-12,32421,0.877324,82.0651,1.52984e-10,13004,0.860457,0.88457,0.0878373,0.149527,0.335283,0.53856,0.142964,0.524414,0.145434,0.883697,65.9733,1.09008e-12,32482,0.978084,88.2093,8.93346e-11,22343
9,70,n1->n11->n12->n2->n3->n4->n5->n15->n16->n17->n18->n19->n20->n10,3.04851e+11|9.01805e+10|2.98574e+12|1.4162e+09|8.24348e+09|5.6289e+11|3.22013e+10|2.24034e+13|6.44652e+09|1.1152e+13|1.36006e+11|3.00761e+10|4.216e+12|1.07932e+12,2.08744e+11|5.21785e+10|2.80672e+12|2.12098e+08|1.66932e+09|2.16229e+11|1.62382e+10|6.51868e+12|1.32356e+09|9.47345e+12|5.63167e+10|4.57472e+09|1.34971e+12|5.72438e+11,7.07246e-05|3.98125e-05|8.11665e-05|0.000750692|0.000759049|3.81887e-05|1.59545e-05|0.000232857|6.39697e-05|0.000263474|0.000403287|0.000130506|5.99875e-05|0.000619374,0.000208413|0.000260679|0.000196844|0.00429121|0.00545201|0.000385697|0.000139086|0.00839921|0.000899563|0.00155568|0.000100479|0.00689615|0.000176846|0.000351471,0.0156449|0.0272915|0.0409042|0.0261538|0.00508994|0.011454|0.0372142|0.0149594|0.0122666|0.0328509|0.0263508|0.0447989|0.0392569|0.0315388,0.0132601|0.0133805|0.0130718|0.048439|0.0124772|0.0467838|0.0363334|0.03806|0.00331077|0.0326111|0.0326438|0.0179983|0.0308732|0.0343171,0.964701|0.903157|0.994585|0.913925|0.956478|0.936943|0.925175|0.902163|0.964365|0.988512|0.968135|0.924496|0.935804|0.964106,1.12389|0.32406|3.53909|3.51325|0.385491|3.67735|2.23082|0.654181|0.148669|6.05891|2.31717|4.95614|5.77292|3.09761,30.2686|24.4191|88.6198|37.015|10.4739|81.7362|35.0583|56.2706|32.2763|27.3162|28.0546|10.3361|29.3778,0.189998|0.185802|0.229872|0.237907|0.170139|0.241094|0.224244|0.203831|0.242084|0.196461|0.212465|0.197974|0.190332,0.444477|0.315284|0.295364|0.974988|0.288285|0.703651|0.180407|0.559837|0.973775|0.647922|0.414712|0.574656|0.231917,0.928954,0.893193,0.125949,0.484999,0.929804,0.540047,0.0555863,0.518617,0.0643874,0.948195,67.2151,1.50131e-12,32421,0.877324,82.0651,1.52984e-10,13004,0.860457,0.88457,0.0878373,0.149527,0.335283,0.53856,0.142964,0.524414,0.145434,0.883697,65.9733,1.09008e-12,32482,0.978084,88.2093,8.93346e-11,22343
9,71,n1->n2->n3->n13->n23->n24->n14->n15->n5->n6->n7->n8->n9->n10,3.04851e+11|1.4162e+09|8.24348e+09|1.456e+10|5.47483e+13|4.80308e+11|2.98517e+13|2.24034e+13|3.22013e+10|6.11368e+13|1.13759e+12|5.30967e+10|1.1809e+10|1.07932e+12,2.08744e+11|2.12098e+08|1.66932e+09|4.56213e+09|1.9653e+13|6.50983e+10|5.06695e+12|6.51868e+12|1.62382e+10|7.77379e+12|3.08608e+11|2.73251e+10|9.50678e+09|5.72438e+11,7.07246e-05|0.000750692|0.000759049|4.68557e-05|9.63297e-05|0.000106287|0.000110157|0.000232857|1.59545e-05|2.32431e-05|0.000331722|1.75376e-05|0.000258995|0.000619374,0.000208413|0.00429121|0.00545201|0.00362196|0.00944672|0.00773468|0.00501008|0.00839921|0.000139086|0.000724564|0.000121394|0.0028136|0.000128659|0.000351471,0.0156449|0.0261538|0.00508994|0.00529079|0.010909|0.0301446|0.0188694|0.0149594|0.0372142|0.0141049|0.0156446|0.0387728|0.0399644|0.0315388,0.0132601|0.048439|0.0124772|0.0428501|0.00937651|0.0202314|0.00302038|0.03806|0.0363334|0.0324504|0.0342215|0.031765|0.0253217|0.0343171,0.964701|0.913925|0.956478|0.972897|0.991502|0.952355|0.927705|0.902163|0.925175|0.965607|0.931316|0.923202|0.943002|0.964106,1.12389|3.51325|0.385491|5.41211|4.33034|5.56781|1.52003|0.654181|2.23082|3.30739|0.493452|5.05982|2.64215|3.09761,79.8117|37.015|83.9106|51.9585|67.5745|66.6304|92.5451|35.0583|37.2729|32.9383|55.4093|99.595|65.9961,0.204537|0.237907|0.198049|0.188813|0.224909|0.18056|0.221006|0.224244|0.194259|0.236395|0.177119|0.168265|0.18078,0.787207|0.974988|0.313027|0.703961|0.689867|0.227312|0.562627|0.180407|0.528446|0.214804|0.191028|0.103368|0.799797,0.928954,0.893193,0.125949,0.484999,0.929804,0.540047,0.0555863,0.518617,0.0643874,0.948195,67.2151,1.50131e-12,32421,0.877324,82.0651,1.52984e-10,13004,0.860457,0.88457,0.0878373,0.149527,0.335283,0.53856,0.142964,0.524414,0.145434,0.883697,65.9733,1.09008e-12,32482,0.978084,88.2093,8.93346e-11,22343
9,72,n1->n2->n3->n4->n5->n15->n25->n26->n27->n17->n18->n19->n9->n10,3.04851e+11|1.4162e+09|8.24348e+09|5.6289e+11|3.22013e+10|2.24034e+13|3.66643e+13|4.88859e+10|1.99335e+10|1.1152e+13|1.36006e+11|3.00761e+10|1.1809e+10|1.07932e+12,2.08744e+11|2.12098e+08|1.66932e+09|2.16229e+11|1.62382e+10|6.51868e+12|9.21152e+12|9.14749e+09|1.56903e+10|9.47345e+12|5.63167e+10|4.57472e+09|9.50678e+09|5.72438e+11,7.07246e-05|0.000750692|0.000759049|3.81887e-05|1.59545e-05|0.000232857|0.000164483|2.00471e-05|0.000165338|0.000263474|0.000403287|0.000130506|0.000258995|0.000619374,0.000208413|0.00429121|0.00545201|0.000385697|0.000139086|0.00839921|0.000361747|0.000190146|0.0026924|0.00155568|0.000100479|0.00689615|0.000128659|0.000351471,0.0156449|0.0261538|0.00508994|0.011454|0.0372142|0.0149594|0.0225543|0.0355731|0.0280459|0.0328509|0.0263508|0.0447989|0.0399644|0.0315388,0.0132601|0.048439|0.0124772|0.0467838|0.0363334|0.03806|0.0109941|0.0110819|0.00904056|0.0326111|0.0326438|0.0179983|0.0253217|0.0343171,0.964701|0.913925|0.956478|0.936943|0.925175|0.902163|0.95049|0.911208|0.98047|0.988512|0.968135|0.924496|0.943002|0.964106,1.12389|3.51325|0.385491|3.67735|2.23082|0.654181|3.63319|6.2761|5.20231|6.05891|2.31717|4.95614|2.64215|3.09761,79.8117|37.015|10.4739|81.7362|35.0583|54.7186|55.6995|42.5138|72.2829|27.3162|28.0546|99.0064|65.9961,0.204537|0.237907|0.170139|0.241094|0.224244|0.229603|0.202734|0.186679|0.213118|0.196461|0.212465|0.237176|0.18078,0.787207|0.974988|0.288285|0.703651|0.180407|0.73885|0.798997|0.950855|0.263299|0.647922|0.414712|0.23035|0.799797,0.928954,0.893193,0.125949,0.484999,0.929804,0.540047,0.0555863,0.518617,0.0643874,0.948195,67.2151,1.50131e-12,32421,0.877324,82.0651,1.52984e-10,13004,0.860457,0.88457,0.0878373,0.149527,0.335283,0.53856,0.142964,0.524414,0.145434,0.883697,65.9733,1.09008e-12,32482,0.978084,88.2093,8.93346e-11,22343
9,73,n1->n2->n3->n13->n23->n24->n25->n26->n27->n17->n18->n8->n9->n10,3.04851e+11|1.4162e+09|8.24348e+09|1.456e+10|5.47483e+13|4.80308e+11|3.66643e+13|4.88859e+10|1.99335e+10|1.1152e+13|1.36006e+11|5.30967e+10|1.1809e+10|1.07932e+12,2.08744e+11|2.12098e+08|1.66932e+09|4.56213e+09|1.9653e+13|6.50983e+10|9.21152e+12|9.14749e+09|1.56903e+10|9.47345e+12|5.63167e+10|2.73251e+10|9.50678e+09|5.72438e+11,7.07246e-05|0.000750692|0.000759049|4.68557e-05|9.63297e-05|0.000106287|0.000164483|2.00471e-05|0.000165338|0.000263474|0.000403287|1.75376e-05|0.000258995|0.000619374,0.000208413|0.00429121|0.00545201|0.00362196|0.00944672|0.00773468|0.000361747|0.000190146|0.0026924|0.00155568|0.000100479|0.0028136|0.000128659|0.000351471,0.0156449|0.0261538|0.00508994|0.00529079|0.010909|0.0301446|0.0225543|0.0355731|0.0280459|0.0328509|0.0263508|0.0387728|0.0399644|0.0315388,0.0132601|0.048439|0.0124772|0.0428501|0.00937651|0.0202314|0.0109941|0.0110819|0.00904056|0.0326111|0.0326438|0.031765|0.0253217|0.0343171,0.964701|0.913925|0.956478|0.972897|0.991502|0.952355|0.95049|0.911208|0.98047|0.988512|0.968135|0.923202|0.943002|0.964106,1.12389|3.51325|0.385491|5.41211|4.33034|5.56781|3.63319|6.2761|5.20231|6.05891|2.31717|5.05982|2.64215|3.09761,79.8117|37.015|83.9106|51.9585|67.5745|18.2346|55.6995|42.5138|72.2829|27.3162|81.3396|99.595|65.9961,0.204537|0.237907|0.198049|0.188813|0.224909|0.201067|0.202734|0.186679|0.213118|0.196461|0.167125|0.168265|0.18078,0.787207|0.974988|0.313027|0.703961|0.689867|0.702569|0.798997|0.950855|0.263299|0.647922|0.570462|0.103368|0.799797,0.928954,0.893193,0.125949,0.484999,0.929804,0.540047,0.0555863,0.518617,0.0643874,0.948195,67.2151,1.50131e-12,32421,0.877324,82.0651,1.52984e-10,13004,0.860457,0.88457,0.0878373,0.149527,0.335283,0.53856,0.142964,0.524414,0.145434,0.883697,65.9733,1.09008e-12,32482,0.978084,88.2093,8.93346e-11,22343
9,74,n1->n11->n21->n22->n23->n13->n14->n15->n16->n17->n7->n8->n9->n10,3.04851e+11|9.01805e+10|1.98776e+12|2.05131e+11|5.47483e+13|1.456e+10|2.98517e+13|2.24034e+13|6.44652e+09|1.1152e+13|1.13759e+12|5.30967e+10|1.1809e+10|1.07932e+12,2.08744e+11|5.21785e+10|1.68889e+12|3.32912e+10|1.9653e+13|4.56213e+09|5.06695e+12|6.51868e+12|1.32356e+09|9.47345e+12|3.08608e+11|2.73251e+10|9.50678e+09|5.72438e+11,7.07246e-05|3.98125e-05|8.88843e-05|5.84631e-05|9.63297e-05|4.68557e-05|0.000110157|0.000232857|6.39697e-05|0.000263474|0.000331722|1.75376e-05|0.000258995|0.000619374,0.000208413|0.000260679|0.000811401|0.00752653|0.00944672|0.00362196|0.00501008|0.00839921|0.000899563|0.00155568|0.000121394|0.0028136|0.000128659|0.000351471,0.0156449|0.0272915|0.046862|0.0181777|0.010909|0.00529079|0.0188694|0.0149594|0.0122666|0.0328509|0.0156446|0.0387728|0.0399644|0.0315388,0.0132601|0.0133805|0.0479896|0.0378359|0.00937651|0.0428501|0.00302038|0.03806|0.00331077|0.0326111|0.0342215|0.031765|0.0253217|0.0343171,0.964701|0.903157|0.991273|0.987685|0.991502|0.972897|0.927705|0.902163|0.964365|0.988512|0.931316|0.923202|0.943002|0.964106,1.12389|0.32406|5.14528|6.09715|4.33034|5.41211|1.52003|0.654181|0.148669|6.05891|0.493452|5.05982|2.64215|3.09761,30.2686|65.1286|34.0839|55.8812|51.9585|56.34|92.5451|56.2706|32.2763|59.8148|55.4093|99.595|65.9961,0.189998|0.230818|0.190116|0.229484|0.188813|0.17883|0.221006|0.203831|0.242084|0.217456|0.177119|0.168265|0.18078,0.444477|0.410932|0.689518|0.475526|0.703961|0.980608|0.562627|0.559837|0.973775|0.453816|0.191028|0.103368|0.799797,0.928954,0.893193,0.125949,0.484999,0.929804,0.540047,0.0555863,0.518617,0.0643874,0.948195,67.2151,1.50131e-12,32421,0.877324,82.0651,1.52984e-10,13004,0.860457,0.88457,0.0878373,0.149527,0.335283,0.53856,0.142964,0.524414,0.145434,0.883697,65.9733,1.09008e-12,32482,0.978084,88.2093,8.93346e-11,22343
9,75,n1->n2->n3->n13->n14->n15->n5->n6->n7->n17->n18->n8->n9->n10,3.04851e+11|1.4162e+09|8.24348e+09|1.456e+10|2.98517e+13|2.24034e+13|3.22013e+10|6.11368e+13|1.13759e+12|1.1152e+13|1.36006e+11|5.30967e+10|1.1809e+10|1.07932e+12,2.08744e+11|2.12098e+08|1.66932e+09|4.56213e+09|5.06695e+12|6.51868e+12|1.62382e+10|7.77379e+12|3.08608e+11|9.47345e+12|5.63167e+10|2.73251e+10|9.50678e+09|5.72438e+11,7.07246e-05|0.000750692|0.000759049|4.68557e-05|0.000110157|0.000232857|1.59545e-05|2.32431e-05|0.000331722|0.000263474|0.000403287|1.75376e-05|0.000258995|0.000619374,0.000208413|0.00429121|0.00545201|0.00362196|0.00501008|0.00839921|0.000139086|0.000724564|0.000121394|0.00155568|0.000100479|0.0028136|0.000128659|0.000351471,0.0156449|0.0261538|0.00508994|0.00529079|0.0188694|0.0149594|0.0372142|0.0141049|0.0156446|0.0328509|0.0263508|0.0387728|0.0399644|0.0315388,0.0132601|0.048439|0.0124772|0.0428501|0.00302038|0.03806|0.0363334|0.0324504|0.0342215|0.0326111|0.0326438|0.031765|0.0253217|0.0343171,0.964701|0.913925|0.956478|0.972897|0.927705|0.902163|0.925175|0.965607|0.931316|0.988512|0.968135|0.923202|0.943002|0.964106,1.12389|3.51325|0.385491|5.41211|1.52003|0.654181|2.23082|3.30739|0.493452|6.05891|2.31717|5.05982|2.64215|3.09761,79.8117|37.015|83.9106|56.34|92.5451|35.0583|37.2729|32.9383|59.8148|27.3162|81.3396|99.595|65.9961,0.204537|0.237907|0.198049|0.17883|0.221006|0.224244|0.194259|0.236395|0.217456|0.196461|0.167125|0.168265|0.18078,0.787207|0.974988|0.313027|0.980608|0.562627|0.180407|0.528446|0.214804|0.453816|0.647922|0.570462|0.103368|0.799797,0.928954,0.893193,0.125949,0.484999,0.929804,0.540047,0.0555863,0.518617,0.0643874,0.948195,67.2151,1.50131e-12,32421,0.877324,82.0651,1.52984e-10,13004,0.860457,0.88457,0.0878373,0.149527,0.335283,0.53856,0.142964,0.524414,0.145434,0.883697,65.9733,1.09008e-12,32482,0.978084,88.2093,8.93346e-11,22343
